OLIS-3D-ASCII	SySl1194							
375	4.03E-03							
376	3.85E-03							
377	3.75E-03							
378	3.71E-03							
379	3.71E-03							
380	3.74E-03							
381	3.78E-03							
382	3.75E-03							
383	3.73E-03							
384	3.70E-03							
385	3.61E-03							
386	3.52E-03							
387	3.46E-03							
388	3.40E-03							
389	3.38E-03							
390	3.32E-03							
391	3.31E-03							
392	3.32E-03							
393	3.31E-03							
394	3.27E-03							
395	3.23E-03							
396	3.20E-03							
397	3.18E-03							
398	3.13E-03							
399	3.08E-03							
400	3.10E-03							
401	3.15E-03							
402	3.14E-03							
403	3.18E-03							
404	3.21E-03							
405	3.23E-03							
406	3.24E-03							
407	3.25E-03							
408	3.24E-03							
409	3.23E-03							
410	3.23E-03							
411	3.25E-03							
412	3.31E-03							
413	3.36E-03							
414	3.38E-03							
415	3.39E-03							
416	3.40E-03							
417	3.38E-03							
418	3.37E-03							
419	3.37E-03							
420	3.35E-03							
421	3.34E-03							
422	3.35E-03							
423	3.36E-03							
424	3.36E-03							
425	3.36E-03							
426	3.36E-03							
427	3.37E-03							
428	3.38E-03							
429	3.37E-03							
430	3.39E-03							
431	3.39E-03							
432	3.40E-03							
433	3.44E-03							
434	3.47E-03							
435	3.46E-03							
436	3.44E-03							
437	3.45E-03							
438	3.44E-03							
439	3.45E-03							
440	3.44E-03							
441	3.37E-03							
442	3.30E-03							
443	3.23E-03							
444	3.14E-03							
445	3.08E-03							
446	2.97E-03							
447	2.87E-03							
448	2.76E-03							
449	2.67E-03							
450	2.60E-03							
451	2.54E-03							
452	2.47E-03							
453	2.40E-03							
454	2.34E-03							
455	2.30E-03							
456	2.26E-03							
457	2.24E-03							
458	2.20E-03							
459	2.18E-03							
460	2.13E-03							
461	2.11E-03							
462	2.08E-03							
463	2.05E-03							
464	2.01E-03							
465	1.99E-03							
466	1.97E-03							
467	1.95E-03							
468	1.92E-03							
469	1.88E-03							
470	1.85E-03							
471	1.82E-03							
472	1.77E-03							
473	1.76E-03							
474	1.73E-03							
475	1.70E-03							
476	1.68E-03							
477	1.66E-03							
478	1.65E-03							
479	1.63E-03							
480	1.61E-03							
481	1.60E-03							
482	1.61E-03							
483	1.61E-03							
484	1.62E-03							
485	1.64E-03							
486	1.65E-03							
487	1.67E-03							
488	1.69E-03							
489	1.70E-03							
490	1.72E-03							
491	1.73E-03							
492	1.74E-03							
493	1.77E-03							
494	1.80E-03							
495	1.82E-03							
496	1.84E-03							
497	1.86E-03							
498	1.87E-03							
499	1.88E-03							
500	1.89E-03							
501	1.89E-03							
502	1.87E-03							
503	1.87E-03							
504	1.86E-03							
505	1.86E-03							
506	1.85E-03							
507	1.85E-03							
508	1.85E-03							
509	1.84E-03							
510	0.001833839							
511	1.83E-03							
512	1.83E-03							
513	1.82E-03							
514	1.82E-03							
515	1.83E-03							
516	1.83E-03							
517	1.83E-03							
518	1.85E-03							
519	1.85E-03							
520	1.85E-03							
521	1.85E-03							
522	1.88E-03							
523	1.89E-03							
524	1.91E-03							
525	1.92E-03							
526	1.94E-03							
527	1.96E-03							
528	1.98E-03							
529	2.00E-03							
530	2.01E-03							
531	2.00E-03							
532	2.03E-03							
533	2.06E-03							
534	2.08E-03							
535	2.12E-03							
536	2.15E-03							
537	2.17E-03							
538	2.18E-03							
539	2.21E-03							
540	2.23E-03							
541	2.25E-03							
542	2.25E-03							
543	2.28E-03							
544	2.32E-03							
545	2.33E-03							
546	2.38E-03							
547	2.44E-03							
548	2.48E-03							
549	2.50E-03							
550	2.53E-03							
551	2.57E-03							
552	2.59E-03							
553	2.62E-03							
554	2.64E-03							
555	2.67E-03							
556	2.68E-03							
557	2.69E-03							
558	2.74E-03							
559	2.77E-03							
560	2.79E-03							
561	2.81E-03							
562	2.84E-03							
563	2.87E-03							
564	2.89E-03							
565	2.92E-03							
566	2.95E-03							
567	2.98E-03							
568	2.98E-03							
569	2.97E-03							
570	2.96E-03							
571	2.92E-03							
572	2.85E-03							
573	2.74E-03							
574	2.61E-03							
575	2.47E-03							
576	2.31E-03							
577	2.15E-03							
578	1.99E-03							
579	1.82E-03							
580	1.66E-03							
581	1.53E-03							
582	1.41E-03							
583	1.30E-03							
584	1.21E-03							
585	1.12E-03							
586	1.06E-03							
587	1.00E-03							
588	9.57E-04							
589	9.29E-04							
590	8.94E-04							
591	8.55E-04							
592	8.30E-04							
593	8.14E-04							
594	7.98E-04							
595	7.84E-04							
596	7.79E-04							
597	7.63E-04							
598	7.52E-04							
599	7.42E-04							
600	7.41E-04							
601	7.48E-04							
602	7.34E-04							
603	7.24E-04							
604	7.26E-04							
605	7.38E-04							
606	7.63E-04							
607	7.77E-04							
608	7.87E-04							
609	7.94E-04							
610	8.02E-04							
611	8.11E-04							
612	8.33E-04							
613	8.52E-04							
614	8.55E-04							
615	8.69E-04							
616	8.93E-04							
617	9.03E-04							
618	9.12E-04							
619	9.14E-04							
620	9.23E-04							
621	9.14E-04							
622	9.05E-04							
623	9.11E-04							
624	9.18E-04							
625	9.19E-04							
626	9.32E-04							
627	9.30E-04							
628	9.41E-04							
629	9.34E-04							
