OLIS-3D-ASCII	SySl1199		
375	3.58E-03		
376	3.74E-03		
377	3.84E-03		
378	3.91E-03		
379	3.93E-03		
380	3.92E-03		
381	3.88E-03		
382	3.78E-03		
383	3.76E-03		
384	3.69E-03		
385	3.58E-03		
386	3.50E-03		
387	3.44E-03		
388	3.33E-03		
389	3.31E-03		
390	3.30E-03		
391	3.28E-03		
392	3.31E-03		
393	3.32E-03		
394	3.33E-03		
395	3.29E-03		
396	3.23E-03		
397	3.22E-03		
398	3.17E-03		
399	3.10E-03		
400	3.10E-03		
401	3.18E-03		
402	3.17E-03		
403	3.19E-03		
404	3.26E-03		
405	3.29E-03		
406	3.31E-03		
407	3.32E-03		
408	3.31E-03		
409	3.33E-03		
410	3.33E-03		
411	3.39E-03		
412	3.45E-03		
413	3.48E-03		
414	3.48E-03		
415	3.52E-03		
416	3.54E-03		
417	3.54E-03		
418	3.55E-03		
419	3.58E-03		
420	3.58E-03		
421	3.58E-03		
422	3.56E-03		
423	3.57E-03		
424	3.55E-03		
425	3.53E-03		
426	3.53E-03		
427	3.53E-03		
428	3.54E-03		
429	3.55E-03		
430	3.57E-03		
431	3.60E-03		
432	3.62E-03		
433	3.65E-03		
434	3.65E-03		
435	3.66E-03		
436	3.63E-03		
437	3.64E-03		
438	3.63E-03		
439	3.62E-03		
440	3.61E-03		
441	3.56E-03		
442	3.50E-03		
443	3.45E-03		
444	3.38E-03		
445	3.33E-03		
446	3.24E-03		
447	3.15E-03		
448	3.05E-03		
449	2.97E-03		
450	2.90E-03		
451	2.85E-03		
452	2.79E-03		
453	2.73E-03		
454	2.70E-03		
455	2.66E-03		
456	2.62E-03		
457	2.62E-03		
458	2.57E-03		
459	2.54E-03		
460	2.49E-03		
461	2.45E-03		
462	2.43E-03		
463	2.40E-03		
464	2.37E-03		
465	2.34E-03		
466	2.32E-03		
467	2.29E-03		
468	2.25E-03		
469	2.21E-03		
470	2.16E-03		
471	2.12E-03		
472	2.06E-03		
473	2.04E-03		
474	2.00E-03		
475	1.98E-03		
476	1.96E-03		
477	1.93E-03		
478	1.90E-03		
479	1.88E-03		
480	1.84E-03		
481	1.82E-03		
482	1.83E-03		
