OLIS-3D-ASCII	SySl1172					
375	4.22E-03					
376	4.27E-03					
377	4.34E-03					
378	4.41E-03					
379	4.50E-03					
380	4.59E-03					
381	4.69E-03					
382	4.81E-03					
383	4.89E-03					
384	4.98E-03					
385	4.99E-03					
386	5.02E-03					
387	5.04E-03					
388	5.12E-03					
389	5.16E-03					
390	5.25E-03					
391	5.29E-03					
392	5.31E-03					
393	5.37E-03					
394	5.43E-03					
395	5.49E-03					
396	5.53E-03					
397	5.56E-03					
398	5.60E-03					
399	5.63E-03					
400	5.70E-03					
401	5.80E-03					
402	5.89E-03					
403	6.00E-03					
404	6.16E-03					
405	6.34E-03					
406	6.50E-03					
407	6.69E-03					
408	6.82E-03					
409	7.00E-03					
410	7.16E-03					
411	7.31E-03					
412	7.45E-03					
413	7.62E-03					
414	7.76E-03					
415	7.93E-03					
416	8.08E-03					
417	8.17E-03					
418	8.25E-03					
419	8.31E-03					
420	0.008323748					
421	8.36E-03					
422	8.40E-03					
423	8.38E-03					
424	8.40E-03					
425	8.46E-03					
426	8.54E-03					
427	8.64E-03					
428	8.72E-03					
429	8.80E-03					
430	8.94E-03					
431	9.05E-03					
432	9.17E-03					
433	9.27E-03					
434	9.35E-03					
435	9.38E-03					
436	9.42E-03					
437	9.45E-03					
438	9.46E-03					
439	9.41E-03					
440	9.32E-03					
441	9.22E-03					
442	9.10E-03					
443	8.89E-03					
444	8.67E-03					
445	8.41E-03					
446	8.11E-03					
447	7.80E-03					
448	7.48E-03					
449	7.17E-03					
450	6.86E-03					
451	6.57E-03					
452	6.31E-03					
453	6.08E-03					
454	5.87E-03					
455	5.69E-03					
456	5.56E-03					
457	5.43E-03					
458	5.31E-03					
459	5.23E-03					
460	5.13E-03					
461	5.08E-03					
462	5.01E-03					
463	4.96E-03					
464	4.91E-03					
465	4.85E-03					
466	4.78E-03					
467	4.72E-03					
468	4.64E-03					
469	4.56E-03					
470	4.49E-03					
471	0.004414633					
472	4.33E-03					
473	4.27E-03					
474	4.20E-03					
475	4.14E-03					
476	4.09E-03					
477	4.02E-03					
478	3.96E-03					
479	3.90E-03					
480	3.85E-03					
481	3.82E-03					
482	3.79E-03					
483	3.78E-03					
484	3.77E-03					
485	3.79E-03					
486	3.82E-03					
487	3.87E-03					
488	3.89E-03					
489	3.93E-03					
490	3.96E-03					
491	4.00E-03					
492	4.03E-03					
493	4.05E-03					
494	4.07E-03					
495	4.08E-03					
496	4.09E-03					
497	4.09E-03					
498	4.08E-03					
499	4.06E-03					
500	4.03E-03					
501	3.99E-03					
502	3.95E-03					
503	3.90E-03					
504	3.83E-03					
505	3.77E-03					
506	3.69E-03					
507	3.60E-03					
508	3.52E-03					
509	3.43E-03					
510	3.32E-03					
511	3.21E-03					
512	3.09E-03					
513	2.98E-03					
514	2.88E-03					
515	2.77E-03					
516	2.67E-03					
517	2.57E-03					
518	2.46E-03					
519	2.34E-03					
520	2.24E-03					
521	2.14E-03					
522	2.05E-03					
523	1.96E-03					
524	1.88E-03					
525	1.81E-03					
526	1.75E-03					
527	1.70E-03					
528	1.66E-03					
529	1.63E-03					
530	1.59E-03					
531	1.57E-03					
532	1.56E-03					
533	1.56E-03					
534	1.56E-03					
535	1.57E-03					
536	1.57E-03					
537	1.57E-03					
538	1.58E-03					
539	1.60E-03					
540	1.62E-03					
541	1.65E-03					
542	1.67E-03					
543	1.70E-03					
544	1.71E-03					
545	1.75E-03					
546	1.80E-03					
547	1.83E-03					
548	1.86E-03					
549	1.90E-03					
550	1.94E-03					
551	2.00E-03					
552	2.05E-03					
553	2.12E-03					
554	2.19E-03					
555	2.25E-03					
556	2.31E-03					
557	0.002399313					
558	2.48E-03					
559	2.53E-03					
560	2.61E-03					
561	2.67E-03					
562	2.74E-03					
563	2.82E-03					
564	2.90E-03					
565	2.97E-03					
566	3.04E-03					
567	3.13E-03					
568	3.21E-03					
569	3.31E-03					
570	3.40E-03					
571	3.49E-03					
572	3.59E-03					
573	3.68E-03					
574	3.78E-03					
575	3.90E-03					
576	3.99E-03					
577	4.07E-03					
578	4.15E-03					
579	4.24E-03					
580	4.33E-03					
581	4.42E-03					
582	4.51E-03					
583	4.60E-03					
584	4.68E-03					
585	4.77E-03					
586	4.86E-03					
587	4.95E-03					
588	5.02E-03					
589	5.08E-03					
590	5.14E-03					
591	5.21E-03					
592	5.28E-03					
593	5.35E-03					
594	5.43E-03					
595	5.51E-03					
596	5.59E-03					
597	5.70E-03					
598	5.79E-03					
599	5.91E-03					
600	6.00E-03					
601	6.12E-03					
602	6.24E-03					
603	6.37E-03					
604	6.51E-03					
605	6.66E-03					
606	6.82E-03					
607	6.98E-03					
608	7.14E-03					
609	7.31E-03					
610	7.46E-03					
611	7.63E-03					
612	7.79E-03					
613	7.95E-03					
614	8.11E-03					
615	8.26E-03					
616	8.39E-03					
617	8.52E-03					
618	8.64E-03					
619	8.75E-03					
620	8.83E-03					
621	8.91E-03					
622	8.96E-03					
623	9.02E-03					
624	9.08E-03					
625	9.12E-03					
626	9.16E-03					
627	9.18E-03					
628	9.19E-03					
629	9.19E-03					
630	9.19E-03					
631	9.18E-03					
632	9.16E-03					
633	9.15E-03					
634	9.10E-03					
635	9.07E-03					
636	9.02E-03					
637	8.94E-03					
638	8.84E-03					
639	8.70E-03					
