OLIS-3D-ASCII	SySl1141				
538	1.83E-03				
539	1.84E-03				
540	1.84E-03				
541	1.86E-03				
542	1.89E-03				
543	1.92E-03				
544	1.94E-03				
545	1.96E-03				
546	2.00E-03				
547	2.03E-03				
548	2.06E-03				
549	2.10E-03				
550	2.13E-03				
551	2.14E-03				
552	2.16E-03				
553	2.17E-03				
554	2.19E-03				
555	2.21E-03				
556	2.23E-03				
557	2.23E-03				
558	2.26E-03				
559	2.29E-03				
560	2.33E-03				
561	2.39E-03				
562	2.42E-03				
563	2.45E-03				
564	2.49E-03				
565	2.51E-03				
566	0.002523177				
567	2.55E-03				
568	2.55E-03				
569	2.53E-03				
570	2.51E-03				
571	2.46E-03				
572	2.39E-03				
573	2.29E-03				
574	2.18E-03				
575	2.05E-03				
576	1.90E-03				
577	1.75E-03				
578	1.61E-03				
579	1.49E-03				
580	1.37E-03				
581	1.25E-03				
582	1.16E-03				
583	1.06E-03				
584	9.80E-04				
585	9.13E-04				
586	8.50E-04				
587	7.80E-04				
588	7.31E-04				
589	6.90E-04				
590	6.62E-04				
591	6.33E-04				
592	6.13E-04				
593	5.99E-04				
594	5.79E-04				
595	5.61E-04				
596	5.51E-04				
597	5.41E-04				
598	5.17E-04				
599	4.91E-04				
600	4.83E-04				
601	4.64E-04				
602	4.58E-04				
603	4.49E-04				
604	4.58E-04				
605	4.69E-04				
606	4.75E-04				
607	4.77E-04				
608	4.91E-04				
609	5.02E-04				
610	5.00E-04				
611	5.06E-04				
612	5.09E-04				
613	5.06E-04				
614	5.12E-04				
615	5.21E-04				
616	5.26E-04				
617	5.36E-04				
618	5.36E-04				
619	5.41E-04				
620	5.56E-04				
621	5.59E-04				
622	5.72E-04				
623	5.87E-04				
624	5.98E-04				
625	5.92E-04				
626	5.94E-04				
627	6.01E-04				
628	5.87E-04				
629	5.82E-04				
630	5.52E-04				
631	5.55E-04				
632	5.54E-04				
633	5.57E-04				
634	5.68E-04				
635	5.79E-04				
636	5.68E-04				
637	5.45E-04				
638	5.49E-04				
639	5.62E-04				
640	5.46E-04				
641	5.24E-04				
642	5.06E-04				
643	5.19E-04				
644	5.24E-04				
645	5.41E-04				
646	5.37E-04				
647	5.19E-04				
648	4.83E-04				
649	4.62E-04				
650	4.55E-04				
651	4.55E-04				
652	4.37E-04				
653	4.14E-04				
654	4.57E-04				
655	4.76E-04				
656	5.18E-04				
657	5.73E-04				
658	6.07E-04				
659	6.43E-04				
660	6.84E-04				
661	7.22E-04				
662	7.54E-04				
663	7.68E-04				
664	7.91E-04				
665	8.21E-04				
666	8.87E-04				
667	9.15E-04				
668	9.84E-04				
669	1.02E-03				
670	1.09E-03				
671	1.15E-03				
672	1.20E-03				
673	1.24E-03				
674	1.26E-03				
675	1.28E-03				
676	1.31E-03				
677	1.34E-03				
678	1.36E-03				
679	1.37E-03				
680	1.38E-03				
681	1.35E-03				
682	1.33E-03				
683	1.27E-03				
684	1.22E-03				
685	1.18E-03				
686	1.07E-03				
687	9.98E-04				
688	9.20E-04				
689	8.56E-04				
690	7.79E-04				
691	7.14E-04				
692	6.31E-04				
693	5.70E-04				
694	5.00E-04				
695	4.39E-04				
696	4.00E-04				
697	3.01E-04				
698	1.97E-04				
699	1.43E-04				
700	7.21E-05				
701	-4.48E-05				
702	-1.66E-04				
703	-0.000275743				
704	-3.10E-04				
705	-3.39E-04				
706	-3.68E-04				
707	-4.04E-04				
708	-4.58E-04				
709	-5.37E-04				
710	-6.52E-04				
