OLIS-3D-ASCII	SySl1109				
683	1.13E-02				
684	1.09E-02				
685	1.04E-02				
686	9.72E-03				
687	9.06E-03				
688	8.34E-03				
689	7.66E-03				
690	6.96E-03				
691	6.34E-03				
692	5.67E-03				
693	5.08E-03				
694	4.53E-03				
695	4.04E-03				
696	3.55E-03				
697	3.12E-03				
698	2.69E-03				
699	2.29E-03				
700	1.92E-03				
701	1.56E-03				
702	1.29E-03				
703	1.15E-03				
704	9.83E-04				
705	9.00E-04				
706	8.14E-04				
707	6.95E-04				
708	5.16E-04				
709	2.49E-04				
710	-1.34E-04				
