OLIS-3D-ASCII	SySl1317						
375	4.07E-03						
376	3.86E-03						
377	3.80E-03						
378	3.85E-03						
379	3.98E-03						
380	4.15E-03						
381	4.35E-03						
382	4.50E-03						
383	4.57E-03						
384	4.56E-03						
385	4.58E-03						
386	4.54E-03						
387	4.54E-03						
388	4.53E-03						
389	4.47E-03						
390	4.49E-03						
391	4.50E-03						
392	4.57E-03						
393	4.66E-03						
394	4.68E-03						
395	4.72E-03						
396	4.77E-03						
397	4.83E-03						
398	4.91E-03						
399	4.99E-03						
400	5.05E-03						
401	5.12E-03						
402	5.24E-03						
403	5.36E-03						
404	5.49E-03						
405	5.59E-03						
406	5.72E-03						
407	5.84E-03						
408	5.98E-03						
409	6.12E-03						
410	6.28E-03						
411	6.44E-03						
412	6.59E-03						
413	6.77E-03						
414	6.92E-03						
415	7.04E-03						
416	7.14E-03						
417	7.18E-03						
418	7.22E-03						
419	7.25E-03						
420	7.31E-03						
421	7.36E-03						
422	7.43E-03						
423	7.53E-03						
424	7.61E-03						
425	7.69E-03						
426	7.78E-03						
427	7.84E-03						
428	7.88E-03						
429	7.91E-03						
430	7.99E-03						
431	8.07E-03						
432	8.16E-03						
433	8.22E-03						
434	8.29E-03						
435	8.33E-03						
436	8.34E-03						
437	8.35E-03						
438	8.32E-03						
439	8.26E-03						
440	8.15E-03						
441	8.05E-03						
442	7.94E-03						
443	7.81E-03						
444	7.66E-03						
445	7.47E-03						
446	7.31E-03						
447	7.12E-03						
448	6.95E-03						
449	6.80E-03						
450	6.66E-03						
451	6.52E-03						
452	6.37E-03						
453	6.26E-03						
454	6.15E-03						
455	6.05E-03						
456	5.96E-03						
457	5.87E-03						
458	5.79E-03						
459	5.70E-03						
460	5.63E-03						
461	5.56E-03						
462	0.005490005						
463	5.40E-03						
464	5.31E-03						
465	5.22E-03						
466	5.12E-03						
467	5.00E-03						
468	4.88E-03						
469	4.76E-03						
470	4.64E-03						
471	4.53E-03						
472	4.42E-03						
473	4.32E-03						
474	4.22E-03						
475	4.14E-03						
476	4.05E-03						
477	3.98E-03						
478	3.92E-03						
479	3.86E-03						
480	3.83E-03						
481	3.79E-03						
482	3.78E-03						
483	3.77E-03						
484	3.77E-03						
485	3.78E-03						
486	3.78E-03						
487	3.78E-03						
488	3.78E-03						
489	3.79E-03						
490	3.80E-03						
491	3.81E-03						
492	3.82E-03						
493	3.81E-03						
494	3.80E-03						
495	3.79E-03						
496	3.77E-03						
497	3.72E-03						
498	3.66E-03						
499	3.58E-03						
500	3.48E-03						
501	3.40E-03						
502	3.29E-03						
503	3.18E-03						
504	3.06E-03						
505	2.92E-03						
506	2.79E-03						
507	2.65E-03						
508	2.51E-03						
509	2.33E-03						
510	2.17E-03						
511	2.00E-03						
512	1.83E-03						
513	1.67E-03						
514	1.51E-03						
515	1.36E-03						
516	1.23E-03						
517	1.10E-03						
518	9.76E-04						
519	8.63E-04						
520	7.49E-04						
521	6.17E-04						
522	5.05E-04						
523	3.89E-04						
524	2.87E-04						
525	1.80E-04						
526	1.01E-04						
527	2.26E-05						
528	-3.85E-05						
529	-1.01E-04						
530	-1.62E-04						
531	-2.03E-04						
532	-2.48E-04						
533	-3.07E-04						
534	-3.32E-04						
535	-3.59E-04						
536	-3.91E-04						
537	-4.15E-04						
538	-4.34E-04						
539	-4.48E-04						
540	-4.68E-04						
541	-4.85E-04						
542	-4.93E-04						
543	-5.04E-04						
544	-5.05E-04						
545	-5.22E-04						
546	-5.08E-04						
547	-5.04E-04						
548	-5.01E-04						
549	-4.89E-04						
550	-4.74E-04						
551	-4.59E-04						
552	-4.44E-04						
553	-4.30E-04						
554	-4.20E-04						
555	-4.10E-04						
556	-3.92E-04						
557	-3.93E-04						
558	-3.73E-04						
559	-3.54E-04						
560	-3.33E-04						
561	-3.19E-04						
562	-3.04E-04						
563	-2.96E-04						
564	-2.71E-04						
565	-2.40E-04						
566	-2.12E-04						
567	-1.77E-04						
568	-1.46E-04						
569	-1.17E-04						
570	-7.20E-05						
571	-3.38E-05						
572	-4.56E-06						
573	1.72E-05						
574	4.49E-05						
575	6.95E-05						
576	1.03E-04						
577	1.38E-04						
578	1.70E-04						
579	2.04E-04						
580	2.32E-04						
581	2.69E-04						
582	3.13E-04						
583	3.36E-04						
584	3.61E-04						
585	3.82E-04						
586	4.01E-04						
587	4.23E-04						
588	4.51E-04						
589	4.73E-04						
590	5.00E-04						
591	5.31E-04						
592	5.60E-04						
593	6.08E-04						
594	6.38E-04						
595	6.49E-04						
596	6.73E-04						
597	6.85E-04						
598	7.04E-04						
599	7.40E-04						
600	7.77E-04						
601	8.10E-04						
602	8.57E-04						
603	8.94E-04						
604	9.38E-04						
605	1.00E-03						
606	1.05E-03						
607	1.09E-03						
608	1.14E-03						
609	0.001186931						
610	1.23E-03						
611	1.28E-03						
612	1.35E-03						
613	1.41E-03						
614	1.49E-03						
615	1.55E-03						
616	1.60E-03						
617	1.66E-03						
618	1.71E-03						
619	1.73E-03						
620	1.76E-03						
621	1.78E-03						
622	1.80E-03						
623	1.84E-03						
624	1.87E-03						
625	1.92E-03						
626	1.94E-03						
627	1.96E-03						
628	1.95E-03						
629	1.95E-03						
630	1.94E-03						
631	1.91E-03						
632	1.90E-03						
633	1.87E-03						
634	1.85E-03						
635	1.83E-03						
636	1.81E-03						
637	1.78E-03						
638	1.74E-03						
639	1.70E-03						
640	1.65E-03						
641	1.59E-03						
642	1.52E-03						
643	1.45E-03						
644	1.39E-03						
645	1.31E-03						
646	1.24E-03						
647	1.16E-03						
648	1.09E-03						
649	1.01E-03						
650	9.44E-04						
651	8.62E-04						
652	8.02E-04						
653	7.50E-04						
654	7.15E-04						
655	6.94E-04						
656	7.11E-04						
657	7.45E-04						
658	7.73E-04						
659	8.35E-04						
660	9.27E-04						
661	1.01E-03						
662	1.11E-03						
663	1.24E-03						
664	1.41E-03						
665	1.56E-03						
666	1.72E-03						
667	1.89E-03						
668	2.04E-03						
669	2.20E-03						
670	2.33E-03						
671	2.50E-03						
672	2.61E-03						
673	2.73E-03						
674	2.82E-03						
675	2.94E-03						
676	3.04E-03						
677	3.11E-03						
678	3.13E-03						
679	3.16E-03						
680	3.09E-03						
681	2.99E-03						
682	2.88E-03						
683	2.70E-03						
684	2.45E-03						
685	2.21E-03						
686	1.92E-03						
687	1.61E-03						
688	1.31E-03						
689	9.86E-04						
690	6.78E-04						
691	3.62E-04						
692	2.22E-05						
693	-2.89E-04						
694	-5.69E-04						
695	-8.53E-04						
696	-1.04E-03						
697	-1.30E-03						
698	-1.48E-03						
699	-1.71E-03						
700	-1.87E-03						
701	-2.10E-03						
702	-2.28E-03						
703	-2.55E-03						
704	-2.82E-03						
705	-3.11E-03						
706	-3.39E-03						
707	-3.65E-03						
708	-3.86E-03						
709	-4.03E-03						
710	-4.14E-03						
