OLIS-3D-ASCII	SySl1031		
375	8.52E-03		
376	8.72E-03		
377	8.92E-03		
378	9.11E-03		
379	9.29E-03		
380	9.46E-03		
381	9.62E-03		
382	9.84E-03		
383	9.94E-03		
384	1.00E-02		
385	1.00E-02		
386	1.00E-02		
387	1.00E-02		
388	1.01E-02		
389	1.00E-02		
390	9.99E-03		
391	0.009998274		
392	1.00E-02		
393	1.01E-02		
394	0.010190641		
395	1.03E-02		
396	1.03E-02		
397	1.04E-02		
398	0.010522451		
399	1.07E-02		
400	1.08E-02		
401	1.10E-02		
402	1.12E-02		
403	1.13E-02		
404	1.15E-02		
405	1.18E-02		
406	1.21E-02		
407	1.23E-02		
408	1.25E-02		
409	1.28E-02		
410	1.30E-02		
411	1.33E-02		
412	1.36E-02		
413	1.38E-02		
414	1.41E-02		
415	1.43E-02		
416	1.44E-02		
417	1.46E-02		
418	1.47E-02		
419	1.48E-02		
420	1.48E-02		
421	1.50E-02		
422	0.015028263		
423	1.51E-02		
424	1.52E-02		
425	0.015285531		
426	1.54E-02		
427	1.55E-02		
428	1.57E-02		
429	1.59E-02		
430	1.60E-02		
431	1.62E-02		
432	1.64E-02		
433	0.016555772		
434	1.66E-02		
435	1.67E-02		
436	1.68E-02		
437	1.68E-02		
438	1.68E-02		
439	0.016695407		
440	1.65E-02		
441	1.63E-02		
442	1.60E-02		
443	1.56E-02		
444	1.52E-02		
445	1.48E-02		
446	1.42E-02		
447	1.38E-02		
448	1.33E-02		
449	1.28E-02		
450	1.23E-02		
451	1.19E-02		
452	1.15E-02		
453	1.11E-02		
454	1.08E-02		
455	1.06E-02		
456	1.04E-02		
457	1.02E-02		
458	1.01E-02		
459	9.94E-03		
460	9.82E-03		
461	9.70E-03		
462	9.60E-03		
463	9.50E-03		
464	9.41E-03		
465	9.30E-03		
466	9.19E-03		
467	9.07E-03		
468	8.95E-03		
469	8.81E-03		
470	8.67E-03		
471	8.56E-03		
472	8.43E-03		
473	8.33E-03		
474	8.24E-03		
475	8.13E-03		
476	8.06E-03		
477	8.00E-03		
478	7.93E-03		
479	7.88E-03		
480	7.86E-03		
481	7.84E-03		
482	7.86E-03		
483	7.89E-03		
484	7.93E-03		
485	7.99E-03		
486	8.07E-03		
487	8.14E-03		
488	8.25E-03		
489	8.35E-03		
490	8.43E-03		
491	8.54E-03		
492	8.63E-03		
493	8.72E-03		
494	8.81E-03		
495	8.89E-03		
496	8.95E-03		
497	9.02E-03		
498	9.07E-03		
499	9.11E-03		
500	9.14E-03		
501	9.14E-03		
502	9.13E-03		
503	9.13E-03		
504	9.10E-03		
505	9.07E-03		
506	9.02E-03		
507	8.97E-03		
508	8.92E-03		
509	8.87E-03		
510	8.82E-03		
511	8.78E-03		
512	8.73E-03		
513	8.68E-03		
514	8.66E-03		
515	8.65E-03		
516	8.64E-03		
517	8.64E-03		
518	8.64E-03		
519	8.65E-03		
520	8.69E-03		
521	8.70E-03		
522	8.73E-03		
523	8.77E-03		
524	0.008791058		
525	8.83E-03		
526	8.88E-03		
527	8.95E-03		
528	9.01E-03		
529	9.11E-03		
530	9.20E-03		
531	9.31E-03		
532	9.43E-03		
533	9.55E-03		
534	9.67E-03		
535	9.78E-03		
536	9.88E-03		
537	1.00E-02		
538	1.01E-02		
539	1.02E-02		
540	1.04E-02		
541	1.05E-02		
542	1.07E-02		
543	1.08E-02		
544	1.10E-02		
545	1.11E-02		
546	1.13E-02		
547	1.14E-02		
548	1.15E-02		
549	1.17E-02		
550	1.18E-02		
551	1.19E-02		
552	1.21E-02		
553	1.22E-02		
554	1.23E-02		
555	1.25E-02		
556	1.26E-02		
557	1.28E-02		
558	1.29E-02		
559	1.31E-02		
560	1.32E-02		
561	1.34E-02		
562	1.35E-02		
563	1.37E-02		
564	1.38E-02		
565	1.39E-02		
566	1.41E-02		
567	0.014129446		
568	1.41E-02		
569	1.41E-02		
570	1.39E-02		
571	1.36E-02		
572	1.33E-02		
573	0.012878123		
574	1.23E-02		
575	0.011729425		
576	1.11E-02		
577	1.04E-02		
578	9.74E-03		
579	9.08E-03		
580	8.44E-03		
581	7.89E-03		
582	7.40E-03		
583	6.97E-03		
584	6.60E-03		
585	6.29E-03		
586	6.02E-03		
587	5.79E-03		
588	5.59E-03		
589	5.41E-03		
590	5.27E-03		
591	5.15E-03		
592	5.06E-03		
593	5.00E-03		
594	4.93E-03		
595	4.88E-03		
596	4.84E-03		
597	4.82E-03		
598	4.79E-03		
599	4.76E-03		
600	4.75E-03		
601	4.75E-03		
602	4.76E-03		
603	4.77E-03		
604	4.79E-03		
605	4.82E-03		
606	4.85E-03		
607	4.91E-03		
608	4.97E-03		
609	5.02E-03		
610	5.07E-03		
611	5.13E-03		
612	5.20E-03		
613	5.26E-03		
614	5.30E-03		
615	5.35E-03		
616	5.41E-03		
617	5.47E-03		
618	5.53E-03		
619	5.59E-03		
620	5.63E-03		
621	5.68E-03		
622	5.70E-03		
623	5.72E-03		
624	5.73E-03		
625	5.74E-03		
626	5.74E-03		
627	5.74E-03		
628	5.73E-03		
629	5.70E-03		
630	5.66E-03		
631	5.62E-03		
632	5.59E-03		
633	5.56E-03		
634	5.49E-03		
635	5.42E-03		
636	5.36E-03		
637	5.32E-03		
638	5.26E-03		
639	5.23E-03		
640	5.18E-03		
641	5.11E-03		
642	5.05E-03		
643	5.00E-03		
644	4.96E-03		
645	4.93E-03		
646	4.90E-03		
647	4.89E-03		
648	4.89E-03		
649	4.92E-03		
650	4.96E-03		
651	5.04E-03		
652	5.11E-03		
653	5.22E-03		
654	5.35E-03		
655	5.53E-03		
656	5.75E-03		
657	6.02E-03		
658	6.29E-03		
659	6.62E-03		
660	6.97E-03		
661	7.35E-03		
662	7.76E-03		
663	8.20E-03		
664	8.67E-03		
665	9.11E-03		
666	9.61E-03		
667	1.01E-02		
668	0.010588389		
669	1.10E-02		
670	1.15E-02		
671	0.011903102		
672	1.23E-02		
673	1.27E-02		
674	1.31E-02		
675	1.34E-02		
676	1.38E-02		
677	1.41E-02		
678	1.44E-02		
679	1.47E-02		
680	1.48E-02		
681	1.48E-02		
682	1.47E-02		
683	1.44E-02		
684	1.40E-02		
685	1.34E-02		
686	1.28E-02		
687	1.21E-02		
688	1.13E-02		
689	1.05E-02		
690	9.81E-03		
691	9.09E-03		
692	8.41E-03		
693	7.71E-03		
694	7.08E-03		
695	6.48E-03		
696	5.85E-03		
697	5.30E-03		
698	4.83E-03		
699	4.37E-03		
700	3.95E-03		
701	3.53E-03		
702	3.20E-03		
703	2.95E-03		
704	2.67E-03		
705	2.43E-03		
706	2.25E-03		
707	2.14E-03		
708	2.10E-03		
709	2.14E-03		
710	2.27E-03		
