OLIS-3D-ASCII	SySl1197				
632	1.57E-03				
633	1.57E-03				
634	1.56E-03				
635	1.52E-03				
636	1.48E-03				
637	1.46E-03				
638	1.44E-03				
639	1.43E-03				
640	1.39E-03				
641	1.38E-03				
642	1.36E-03				
643	1.35E-03				
644	1.36E-03				
645	1.37E-03				
646	1.36E-03				
647	1.35E-03				
648	1.35E-03				
649	1.37E-03				
650	1.39E-03				
651	1.40E-03				
652	1.40E-03				
653	1.43E-03				
654	1.47E-03				
655	1.54E-03				
656	1.62E-03				
657	1.69E-03				
658	1.76E-03				
659	1.86E-03				
660	1.97E-03				
661	2.08E-03				
662	2.22E-03				
663	2.37E-03				
664	2.53E-03				
665	2.70E-03				
666	2.88E-03				
667	3.07E-03				
668	3.23E-03				
669	3.35E-03				
670	3.44E-03				
671	3.59E-03				
672	3.72E-03				
673	3.88E-03				
674	4.03E-03				
675	4.17E-03				
676	4.31E-03				
677	4.43E-03				
678	4.58E-03				
679	4.67E-03				
680	4.71E-03				
681	4.69E-03				
682	4.66E-03				
683	4.64E-03				
684	4.54E-03				
685	4.37E-03				
686	4.14E-03				
687	3.88E-03				
688	3.59E-03				
689	3.32E-03				
690	3.04E-03				
691	2.74E-03				
692	2.50E-03				
693	2.27E-03				
694	2.07E-03				
695	1.88E-03				
696	1.73E-03				
697	1.52E-03				
698	1.35E-03				
699	1.22E-03				
700	1.06E-03				
701	1.00E-03				
702	8.54E-04				
703	7.60E-04				
704	7.46E-04				
705	6.93E-04				
706	6.25E-04				
707	5.30E-04				
708	3.97E-04				
709	2.14E-04				
710	-2.86E-05				
