OLIS-3D-ASCII	SySl1325						
375	1.47E-03						
376	1.53E-03						
377	1.54E-03						
378	1.53E-03						
379	1.50E-03						
380	1.47E-03						
381	1.45E-03						
382	1.49E-03						
383	1.58E-03						
384	1.65E-03						
385	1.71E-03						
386	1.70E-03						
387	0.001793118						
388	1.81E-03						
389	1.76E-03						
390	1.69E-03						
391	1.71E-03						
392	1.70E-03						
393	1.67E-03						
394	1.77E-03						
395	1.85E-03						
396	1.90E-03						
397	1.90E-03						
398	1.98E-03						
399	2.03E-03						
400	2.10E-03						
401	2.13E-03						
402	2.19E-03						
403	2.19E-03						
404	2.21E-03						
405	2.23E-03						
406	2.27E-03						
407	2.31E-03						
408	2.35E-03						
409	2.36E-03						
410	2.40E-03						
411	2.41E-03						
412	2.46E-03						
413	2.50E-03						
414	2.55E-03						
415	2.57E-03						
416	2.62E-03						
417	2.66E-03						
418	2.71E-03						
419	2.74E-03						
420	2.75E-03						
421	2.73E-03						
422	2.75E-03						
423	2.72E-03						
424	2.73E-03						
425	2.73E-03						
426	2.76E-03						
427	2.75E-03						
428	2.77E-03						
429	2.79E-03						
430	2.81E-03						
431	2.81E-03						
432	2.78E-03						
433	2.78E-03						
434	2.78E-03						
435	2.77E-03						
436	2.77E-03						
437	2.74E-03						
438	2.70E-03						
439	2.65E-03						
440	2.63E-03						
441	2.58E-03						
442	2.55E-03						
443	2.51E-03						
444	2.46E-03						
445	2.41E-03						
446	2.36E-03						
447	2.30E-03						
448	2.20E-03						
449	2.10E-03						
450	2.03E-03						
451	1.96E-03						
452	1.89E-03						
453	1.82E-03						
454	1.78E-03						
455	1.73E-03						
456	1.68E-03						
457	1.63E-03						
458	1.61E-03						
459	1.57E-03						
460	1.53E-03						
461	1.50E-03						
462	1.48E-03						
463	1.45E-03						
464	1.43E-03						
465	1.40E-03						
466	1.40E-03						
467	1.38E-03						
468	1.35E-03						
469	1.34E-03						
470	1.32E-03						
471	1.30E-03						
472	1.29E-03						
473	1.27E-03						
474	1.23E-03						
475	1.20E-03						
476	1.18E-03						
477	1.15E-03						
478	1.13E-03						
479	1.10E-03						
480	1.09E-03						
481	1.07E-03						
482	1.07E-03						
483	1.08E-03						
484	1.10E-03						
485	1.11E-03						
486	1.12E-03						
487	1.12E-03						
488	1.13E-03						
489	1.14E-03						
490	1.14E-03						
491	1.14E-03						
492	1.14E-03						
493	1.15E-03						
494	1.16E-03						
495	1.17E-03						
496	1.17E-03						
497	1.16E-03						
498	1.16E-03						
499	1.14E-03						
500	1.13E-03						
501	1.11E-03						
502	1.10E-03						
503	1.07E-03						
504	1.06E-03						
505	1.05E-03						
506	1.04E-03						
507	1.03E-03						
508	9.96E-04						
509	9.80E-04						
510	9.50E-04						
511	9.11E-04						
512	8.83E-04						
513	8.55E-04						
514	8.26E-04						
515	7.78E-04						
516	7.35E-04						
517	6.89E-04						
518	6.51E-04						
519	6.25E-04						
520	5.85E-04						
521	5.59E-04						
522	5.36E-04						
523	5.18E-04						
524	5.01E-04						
525	4.73E-04						
526	4.51E-04						
527	4.30E-04						
528	4.12E-04						
529	3.87E-04						
530	3.76E-04						
531	3.88E-04						
532	3.76E-04						
533	3.83E-04						
534	3.88E-04						
535	3.73E-04						
536	3.60E-04						
537	3.48E-04						
538	3.41E-04						
539	3.38E-04						
540	3.24E-04						
541	3.10E-04						
542	3.07E-04						
543	2.98E-04						
544	2.98E-04						
545	3.11E-04						
546	3.16E-04						
547	3.36E-04						
548	3.49E-04						
549	3.61E-04						
550	3.68E-04						
551	3.74E-04						
552	3.78E-04						
553	3.82E-04						
554	3.77E-04						
555	3.74E-04						
556	3.86E-04						
557	3.94E-04						
558	4.14E-04						
559	4.37E-04						
560	4.37E-04						
561	4.47E-04						
562	4.58E-04						
563	4.76E-04						
564	4.90E-04						
565	5.02E-04						
566	5.03E-04						
567	5.13E-04						
568	5.32E-04						
569	5.54E-04						
570	5.68E-04						
571	5.69E-04						
572	5.79E-04						
573	5.93E-04						
574	6.20E-04						
575	6.50E-04						
576	6.64E-04						
577	6.83E-04						
578	6.93E-04						
579	7.07E-04						
580	7.22E-04						
581	7.36E-04						
582	7.49E-04						
583	7.61E-04						
584	7.76E-04						
585	7.83E-04						
586	8.08E-04						
587	8.17E-04						
588	8.27E-04						
589	8.38E-04						
590	8.43E-04						
591	8.55E-04						
592	8.66E-04						
593	8.83E-04						
594	9.00E-04						
595	9.21E-04						
596	9.19E-04						
597	9.31E-04						
598	9.52E-04						
599	9.58E-04						
600	9.81E-04						
601	1.00E-03						
602	1.04E-03						
603	1.07E-03						
604	1.11E-03						
605	1.14E-03						
606	1.18E-03						
607	1.21E-03						
608	1.22E-03						
609	1.25E-03						
610	1.29E-03						
611	1.30E-03						
612	1.34E-03						
613	1.37E-03						
614	1.39E-03						
615	1.42E-03						
616	1.46E-03						
617	1.49E-03						
618	1.51E-03						
619	1.53E-03						
620	1.55E-03						
621	1.58E-03						
622	1.61E-03						
623	1.61E-03						
624	1.64E-03						
625	1.63E-03						
626	1.61E-03						
627	1.62E-03						
628	1.62E-03						
629	1.62E-03						
630	1.61E-03						
631	1.61E-03						
632	1.62E-03						
633	1.61E-03						
634	1.61E-03						
635	1.61E-03						
636	1.59E-03						
637	1.57E-03						
638	1.55E-03						
639	1.52E-03						
640	1.48E-03						
641	1.45E-03						
642	1.42E-03						
643	1.37E-03						
644	1.33E-03						
645	1.27E-03						
646	1.23E-03						
647	1.20E-03						
648	1.15E-03						
649	1.12E-03						
650	1.08E-03						
651	1.05E-03						
652	1.01E-03						
653	1.00E-03						
654	1.01E-03						
655	1.01E-03						
656	1.02E-03						
657	1.02E-03						
658	1.04E-03						
659	1.06E-03						
660	1.10E-03						
661	1.14E-03						
662	1.20E-03						
663	1.25E-03						
664	1.34E-03						
665	1.42E-03						
666	1.47E-03						
667	1.54E-03						
668	1.56E-03						
669	1.59E-03						
670	1.65E-03						
671	1.71E-03						
672	1.77E-03						
673	1.84E-03						
674	1.90E-03						
675	1.98E-03						
676	2.06E-03						
677	2.13E-03						
678	2.18E-03						
679	2.24E-03						
680	2.24E-03						
681	2.23E-03						
682	2.23E-03						
683	2.20E-03						
684	2.15E-03						
685	2.09E-03						
686	2.00E-03						
687	1.92E-03						
688	1.79E-03						
689	1.69E-03						
690	1.60E-03						
691	1.54E-03						
692	1.41E-03						
693	1.33E-03						
694	1.21E-03						
695	1.06E-03						
696	9.54E-04						
