OLIS-3D-ASCII	SySl1030			
375	0.017426196			
376	1.80E-02			
377	1.85E-02			
378	1.90E-02			
379	1.94E-02			
380	1.98E-02			
381	2.01E-02			
382	2.03E-02			
383	0.020431148			
384	2.06E-02			
385	2.06E-02			
386	2.06E-02			
387	2.06E-02			
388	2.06E-02			
389	2.06E-02			
390	2.07E-02			
391	2.08E-02			
392	2.09E-02			
393	2.10E-02			
394	2.12E-02			
395	2.14E-02			
396	2.17E-02			
397	0.021967169			
398	2.22E-02			
399	2.25E-02			
400	2.28E-02			
401	2.32E-02			
402	0.023546782			
403	2.39E-02			
404	2.44E-02			
405	2.49E-02			
406	2.54E-02			
407	2.59E-02			
408	2.65E-02			
409	2.70E-02			
410	2.76E-02			
411	2.81E-02			
412	2.87E-02			
413	2.92E-02			
414	2.96E-02			
415	3.00E-02			
416	3.04E-02			
417	3.07E-02			
418	3.10E-02			
419	3.12E-02			
420	3.15E-02			
421	3.17E-02			
422	3.19E-02			
423	3.21E-02			
424	3.24E-02			
425	3.26E-02			
426	3.29E-02			
427	3.33E-02			
428	3.36E-02			
429	3.40E-02			
430	3.43E-02			
431	3.47E-02			
432	3.50E-02			
433	3.53E-02			
434	3.56E-02			
435	0.035850798			
436	3.60E-02			
437	3.60E-02			
438	3.59E-02			
439	3.58E-02			
440	3.55E-02			
441	3.50E-02			
442	0.034421258			
443	3.37E-02			
444	3.30E-02			
445	3.21E-02			
446	3.11E-02			
447	3.01E-02			
448	2.92E-02			
449	2.82E-02			
450	2.74E-02			
451	2.66E-02			
452	2.60E-02			
453	2.54E-02			
454	2.49E-02			
455	2.44E-02			
456	2.41E-02			
457	2.37E-02			
458	2.34E-02			
459	0.023210078			
460	2.30E-02			
461	2.28E-02			
462	2.26E-02			
463	2.23E-02			
464	2.21E-02			
465	2.18E-02			
466	0.021431101			
467	2.11E-02			
468	2.08E-02			
469	2.04E-02			
470	2.01E-02			
471	1.98E-02			
472	1.95E-02			
473	1.92E-02			
474	1.89E-02			
475	1.86E-02			
476	1.84E-02			
477	1.82E-02			
478	1.81E-02			
479	0.017984606			
480	1.79E-02			
481	1.79E-02			
482	1.79E-02			
483	1.79E-02			
484	1.80E-02			
485	1.81E-02			
486	1.82E-02			
487	1.83E-02			
488	1.85E-02			
489	1.86E-02			
490	1.88E-02			
491	1.89E-02			
492	1.90E-02			
493	1.91E-02			
494	1.91E-02			
495	1.91E-02			
496	1.90E-02			
497	1.89E-02			
498	1.88E-02			
499	1.86E-02			
500	1.84E-02			
501	1.82E-02			
502	1.79E-02			
503	1.75E-02			
504	0.017181409			
505	1.68E-02			
506	1.64E-02			
507	1.60E-02			
508	1.56E-02			
509	1.51E-02			
510	1.47E-02			
511	1.43E-02			
512	1.39E-02			
513	1.35E-02			
514	1.31E-02			
515	0.01272324			
516	1.24E-02			
517	1.21E-02			
518	1.18E-02			
519	1.15E-02			
520	1.12E-02			
521	1.10E-02			
522	1.07E-02			
523	1.05E-02			
524	1.03E-02			
525	1.01E-02			
526	9.94E-03			
527	9.80E-03			
528	9.67E-03			
529	9.58E-03			
530	9.49E-03			
531	9.43E-03			
532	9.39E-03			
533	9.36E-03			
534	9.35E-03			
535	9.33E-03			
536	9.32E-03			
537	9.31E-03			
538	9.30E-03			
539	9.31E-03			
540	9.31E-03			
541	9.33E-03			
542	9.37E-03			
543	0.009400368			
544	9.44E-03			
545	9.48E-03			
546	9.54E-03			
547	9.60E-03			
548	9.66E-03			
549	9.72E-03			
550	9.76E-03			
551	9.82E-03			
552	9.87E-03			
553	9.94E-03			
554	9.99E-03			
555	1.00E-02			
556	0.010105512			
557	1.02E-02			
558	1.02E-02			
559	1.03E-02			
560	1.04E-02			
561	1.05E-02			
562	1.06E-02			
563	1.07E-02			
564	1.08E-02			
565	1.09E-02			
566	1.10E-02			
567	1.11E-02			
568	1.11E-02			
569	1.11E-02			
570	1.10E-02			
571	1.08E-02			
572	1.06E-02			
573	1.04E-02			
574	0.010052677			
575	9.72E-03			
576	9.38E-03			
577	9.02E-03			
578	8.65E-03			
579	8.29E-03			
580	7.94E-03			
581	7.64E-03			
582	7.38E-03			
583	7.14E-03			
584	6.93E-03			
585	6.76E-03			
586	6.60E-03			
587	6.48E-03			
588	6.37E-03			
589	6.28E-03			
590	6.20E-03			
591	6.11E-03			
592	6.05E-03			
593	5.99E-03			
594	5.94E-03			
595	5.92E-03			
596	5.90E-03			
597	5.88E-03			
598	5.86E-03			
599	5.86E-03			
600	5.86E-03			
601	5.88E-03			
602	5.89E-03			
603	5.90E-03			
604	5.92E-03			
605	5.96E-03			
606	6.02E-03			
607	6.10E-03			
608	6.18E-03			
609	6.28E-03			
610	6.39E-03			
611	6.48E-03			
612	6.58E-03			
613	6.67E-03			
614	6.77E-03			
615	6.85E-03			
616	6.91E-03			
617	7.01E-03			
618	7.08E-03			
619	7.15E-03			
620	7.20E-03			
621	7.27E-03			
622	7.34E-03			
623	7.37E-03			
624	7.41E-03			
625	7.46E-03			
626	7.49E-03			
627	7.49E-03			
628	7.49E-03			
629	7.50E-03			
630	7.47E-03			
631	7.43E-03			
632	7.39E-03			
633	7.34E-03			
634	7.27E-03			
635	7.22E-03			
636	7.16E-03			
637	7.08E-03			
638	7.00E-03			
639	6.94E-03			
640	6.87E-03			
641	6.83E-03			
642	6.78E-03			
643	6.77E-03			
644	6.77E-03			
645	6.77E-03			
646	6.78E-03			
647	6.84E-03			
648	6.87E-03			
649	6.92E-03			
650	7.01E-03			
651	7.16E-03			
652	7.32E-03			
653	7.52E-03			
654	7.76E-03			
655	8.06E-03			
656	8.42E-03			
657	8.86E-03			
658	9.36E-03			
659	9.92E-03			
660	1.05E-02			
661	1.12E-02			
662	0.011971368			
663	1.28E-02			
664	1.36E-02			
665	1.45E-02			
666	1.54E-02			
667	1.63E-02			
668	1.71E-02			
669	1.79E-02			
670	1.87E-02			
671	1.95E-02			
672	2.01E-02			
673	2.09E-02			
674	2.15E-02			
675	2.20E-02			
676	2.26E-02			
677	2.30E-02			
678	2.34E-02			
679	2.37E-02			
680	2.38E-02			
681	2.35E-02			
682	0.023197082			
683	2.26E-02			
684	2.19E-02			
685	2.10E-02			
686	1.98E-02			
687	1.85E-02			
688	1.73E-02			
689	1.60E-02			
690	1.47E-02			
691	0.013525454			
692	1.23E-02			
693	1.12E-02			
694	1.02E-02			
695	9.21E-03			
696	8.31E-03			
697	7.50E-03			
698	6.72E-03			
699	6.07E-03			
700	5.46E-03			
701	4.86E-03			
702	4.39E-03			
703	4.03E-03			
704	3.68E-03			
705	3.36E-03			
706	3.09E-03			
707	2.87E-03			
708	2.70E-03			
709	2.58E-03			
710	2.51E-03			
