OLIS-3D-ASCII	SySl1130
375	2.94E-03
376	2.96E-03
377	2.98E-03
378	3.00E-03
379	3.01E-03
380	3.00E-03
381	2.99E-03
382	2.93E-03
383	2.91E-03
384	2.81E-03
385	2.78E-03
386	2.71E-03
387	2.69E-03
388	2.64E-03
389	2.63E-03
390	2.61E-03
391	2.69E-03
392	2.66E-03
393	2.62E-03
394	2.60E-03
395	2.60E-03
396	2.55E-03
397	2.51E-03
398	2.47E-03
399	2.50E-03
400	2.49E-03
401	2.49E-03
402	2.48E-03
403	2.51E-03
404	2.51E-03
405	2.50E-03
406	2.50E-03
407	2.51E-03
408	2.53E-03
409	2.55E-03
410	2.57E-03
411	2.60E-03
412	2.66E-03
413	2.67E-03
414	2.71E-03
415	2.73E-03
416	2.75E-03
417	2.72E-03
418	2.71E-03
419	2.71E-03
420	2.71E-03
421	2.70E-03
422	2.71E-03
423	2.73E-03
424	2.76E-03
425	2.76E-03
426	2.76E-03
427	2.77E-03
428	2.77E-03
429	2.74E-03
430	2.73E-03
431	2.75E-03
432	2.76E-03
433	2.78E-03
434	2.82E-03
435	2.87E-03
436	2.90E-03
437	2.91E-03
438	2.90E-03
439	2.87E-03
440	2.84E-03
441	2.79E-03
442	2.73E-03
443	2.69E-03
444	2.63E-03
445	2.56E-03
446	2.51E-03
447	2.44E-03
448	2.37E-03
449	2.30E-03
450	2.22E-03
451	2.14E-03
452	2.09E-03
453	2.03E-03
454	1.98E-03
455	1.95E-03
456	1.92E-03
457	1.88E-03
458	1.85E-03
459	1.83E-03
460	1.82E-03
461	1.81E-03
462	1.77E-03
463	1.77E-03
464	1.75E-03
465	1.72E-03
466	1.71E-03
467	1.68E-03
468	1.64E-03
469	1.61E-03
470	1.59E-03
471	1.58E-03
472	1.57E-03
473	1.56E-03
474	1.54E-03
475	1.54E-03
476	1.53E-03
477	1.53E-03
478	1.52E-03
479	1.51E-03
480	1.49E-03
481	1.49E-03
482	1.50E-03
483	1.50E-03
484	1.50E-03
485	1.51E-03
486	1.51E-03
487	1.52E-03
488	1.54E-03
489	1.56E-03
490	1.59E-03
491	1.61E-03
492	1.64E-03
493	1.68E-03
494	1.71E-03
495	1.74E-03
496	1.77E-03
497	1.78E-03
498	0.00179711
499	1.81E-03
500	1.82E-03
501	1.83E-03
502	1.84E-03
503	1.85E-03
504	1.86E-03
505	1.89E-03
506	1.90E-03
507	1.93E-03
508	1.95E-03
509	1.97E-03
510	2.00E-03
511	2.02E-03
512	2.04E-03
513	2.07E-03
514	2.10E-03
515	2.12E-03
516	2.16E-03
517	2.19E-03
518	2.22E-03
519	2.26E-03
520	2.29E-03
521	2.33E-03
522	2.37E-03
523	2.41E-03
524	2.45E-03
525	2.47E-03
526	2.50E-03
527	2.52E-03
528	2.57E-03
529	2.61E-03
530	2.65E-03
531	2.70E-03
532	2.73E-03
533	2.77E-03
534	2.81E-03
535	2.85E-03
536	2.89E-03
537	2.91E-03
538	2.94E-03
