OLIS-3D-ASCII	SySl1030			
375	1.05E-03			
376	8.37E-04			
377	6.76E-04			
378	5.60E-04			
379	4.81E-04			
380	4.33E-04			
381	4.10E-04			
382	4.03E-04			
383	3.31E-04			
384	4.22E-04			
385	4.76E-04			
386	5.12E-04			
387	5.29E-04			
388	5.48E-04			
389	5.87E-04			
390	6.44E-04			
391	6.57E-04			
392	6.76E-04			
393	6.77E-04			
394	6.39E-04			
395	6.55E-04			
396	6.82E-04			
397	6.68E-04			
398	6.58E-04			
399	6.67E-04			
400	6.90E-04			
401	7.25E-04			
402	7.41E-04			
403	7.42E-04			
404	7.53E-04			
405	7.45E-04			
406	7.38E-04			
407	7.60E-04			
408	7.52E-04			
409	7.63E-04			
410	7.83E-04			
411	8.18E-04			
412	8.81E-04			
413	9.12E-04			
414	9.15E-04			
415	9.10E-04			
416	9.17E-04			
417	9.13E-04			
418	8.93E-04			
419	8.78E-04			
420	8.57E-04			
421	8.39E-04			
422	8.41E-04			
423	8.50E-04			
424	8.76E-04			
425	8.73E-04			
426	8.82E-04			
427	8.98E-04			
428	9.37E-04			
429	9.47E-04			
430	9.56E-04			
431	9.52E-04			
432	9.44E-04			
433	9.37E-04			
434	9.36E-04			
435	9.41E-04			
436	9.32E-04			
437	9.27E-04			
438	9.45E-04			
439	9.65E-04			
440	9.78E-04			
441	9.83E-04			
442	9.77E-04			
443	9.44E-04			
444	9.28E-04			
445	8.98E-04			
446	8.46E-04			
447	7.93E-04			
448	7.34E-04			
449	6.98E-04			
450	6.73E-04			
451	6.37E-04			
452	6.06E-04			
453	5.90E-04			
454	5.71E-04			
455	5.51E-04			
456	5.41E-04			
457	0.000541379			
458	5.25E-04			
459	5.19E-04			
460	5.19E-04			
461	5.21E-04			
462	5.08E-04			
463	4.86E-04			
464	4.74E-04			
465	4.72E-04			
466	4.55E-04			
467	4.46E-04			
468	4.31E-04			
469	4.31E-04			
470	4.19E-04			
471	4.15E-04			
472	4.16E-04			
473	4.04E-04			
474	3.96E-04			
475	3.76E-04			
476	3.70E-04			
477	3.75E-04			
478	3.75E-04			
479	3.95E-04			
480	3.93E-04			
481	4.05E-04			
482	4.15E-04			
483	4.28E-04			
484	4.37E-04			
485	4.38E-04			
486	4.27E-04			
487	4.10E-04			
488	4.07E-04			
489	4.06E-04			
490	4.23E-04			
491	4.34E-04			
