OLIS-3D-ASCII	SySl1173				
375	2.98E-02				
376	3.08E-02				
377	0.031557982				
378	3.22E-02				
379	0.03279526				
380	3.33E-02				
381	3.36E-02				
382	3.40E-02				
383	3.43E-02				
384	3.45E-02				
385	0.034555701				
386	0.034685054				
387	3.49E-02				
388	3.51E-02				
389	3.54E-02				
390	3.57E-02				
391	3.60E-02				
392	3.62E-02				
393	3.65E-02				
394	3.68E-02				
395	3.72E-02				
396	3.75E-02				
397	3.79E-02				
398	3.84E-02				
399	3.90E-02				
400	3.95E-02				
401	4.01E-02				
402	4.10E-02				
403	0.041826295				
404	0.042837082				
405	4.38E-02				
406	4.48E-02				
407	4.60E-02				
408	0.047134224				
409	4.84E-02				
410	4.96E-02				
411	5.07E-02				
412	5.18E-02				
413	5.28E-02				
414	5.39E-02				
415	5.48E-02				
416	5.56E-02				
417	5.63E-02				
418	5.71E-02				
419	5.77E-02				
420	5.83E-02				
421	5.89E-02				
422	5.93E-02				
423	5.99E-02				
424	6.03E-02				
425	6.07E-02				
426	0.061182043				
427	6.17E-02				
428	6.24E-02				
429	0.063043772				
430	6.38E-02				
431	6.47E-02				
432	6.56E-02				
433	0.066355426				
434	6.71E-02				
435	6.79E-02				
436	6.83E-02				
437	6.86E-02				
438	6.86E-02				
439	6.84E-02				
440	6.80E-02				
441	6.72E-02				
442	6.61E-02				
443	6.47E-02				
444	6.33E-02				
445	6.15E-02				
446	5.96E-02				
447	5.75E-02				
448	5.54E-02				
449	5.34E-02				
450	5.15E-02				
451	4.98E-02				
452	0.048163095				
453	4.68E-02				
454	4.55E-02				
455	4.46E-02				
456	4.38E-02				
457	4.31E-02				
458	4.25E-02				
459	4.20E-02				
460	0.041527823				
461	4.11E-02				
462	4.07E-02				
463	4.03E-02				
464	3.99E-02				
465	3.95E-02				
466	3.90E-02				
467	3.85E-02				
468	3.80E-02				
469	3.74E-02				
470	3.69E-02				
471	3.62E-02				
472	3.56E-02				
473	3.51E-02				
474	3.45E-02				
475	3.40E-02				
476	3.35E-02				
477	3.30E-02				
478	3.26E-02				
479	3.23E-02				
480	3.21E-02				
481	3.20E-02				
482	3.19E-02				
483	3.20E-02				
484	3.21E-02				
485	3.23E-02				
486	3.24E-02				
487	3.26E-02				
488	3.29E-02				
489	3.31E-02				
490	3.33E-02				
491	3.34E-02				
492	0.033623751				
493	3.37E-02				
494	3.38E-02				
495	0.033770016				
496	3.37E-02				
497	3.34E-02				
498	3.31E-02				
499	3.27E-02				
500	3.22E-02				
501	0.031644823				
502	3.10E-02				
503	3.02E-02				
504	2.95E-02				
505	2.86E-02				
506	2.78E-02				
507	2.68E-02				
508	2.59E-02				
509	2.48E-02				
510	0.023832792				
511	2.28E-02				
512	2.18E-02				
513	2.08E-02				
514	0.019764658				
515	1.88E-02				
516	1.79E-02				
517	1.71E-02				
518	1.62E-02				
519	1.54E-02				
520	1.47E-02				
521	1.40E-02				
522	1.33E-02				
523	1.27E-02				
524	1.21E-02				
525	1.16E-02				
526	1.11E-02				
527	1.07E-02				
528	1.03E-02				
529	1.00E-02				
530	9.72E-03				
531	9.48E-03				
532	9.29E-03				
533	9.14E-03				
534	9.03E-03				
535	8.94E-03				
536	8.87E-03				
537	8.83E-03				
538	8.82E-03				
539	8.83E-03				
540	8.86E-03				
541	8.90E-03				
542	8.96E-03				
543	9.05E-03				
544	9.18E-03				
545	9.30E-03				
546	9.46E-03				
547	9.62E-03				
548	9.79E-03				
549	9.99E-03				
550	1.02E-02				
551	1.04E-02				
552	1.06E-02				
553	1.09E-02				
554	1.11E-02				
555	1.14E-02				
556	1.17E-02				
557	1.20E-02				
558	1.23E-02				
559	1.26E-02				
560	1.29E-02				
561	1.33E-02				
562	1.36E-02				
563	1.40E-02				
564	1.43E-02				
565	1.47E-02				
566	1.51E-02				
567	1.55E-02				
568	1.59E-02				
569	1.63E-02				
570	1.67E-02				
571	0.017105504				
572	1.76E-02				
573	1.80E-02				
574	1.85E-02				
575	1.89E-02				
576	1.94E-02				
577	1.98E-02				
578	2.03E-02				
579	2.07E-02				
580	2.12E-02				
581	2.16E-02				
582	2.20E-02				
583	0.02235198				
584	2.28E-02				
585	2.31E-02				
586	2.35E-02				
587	2.39E-02				
588	2.42E-02				
589	2.46E-02				
590	2.50E-02				
591	0.0253222				
592	0.025706262				
593	2.61E-02				
594	0.026456666				
595	2.68E-02				
596	2.73E-02				
597	2.77E-02				
598	2.81E-02				
599	2.86E-02				
600	2.91E-02				
601	2.96E-02				
602	3.02E-02				
603	3.08E-02				
604	0.031455702				
605	3.22E-02				
606	3.29E-02				
607	3.36E-02				
608	3.44E-02				
609	3.52E-02				
610	3.60E-02				
611	3.68E-02				
612	3.75E-02				
613	3.83E-02				
614	3.91E-02				
615	0.039812328				
616	4.06E-02				
617	4.12E-02				
618	4.18E-02				
619	4.22E-02				
620	4.27E-02				
621	4.30E-02				
622	4.33E-02				
623	4.35E-02				
624	4.37E-02				
625	4.38E-02				
626	0.043881801				
627	4.39E-02				
628	4.39E-02				
629	4.38E-02				
630	4.37E-02				
631	4.36E-02				
632	4.35E-02				
633	4.34E-02				
634	4.33E-02				
635	4.31E-02				
636	4.29E-02				
637	0.042504763				
638	4.21E-02				
639	0.041404688				
640	4.07E-02				
641	3.98E-02				
642	3.87E-02				
643	3.75E-02				
644	3.63E-02				
645	3.49E-02				
646	3.36E-02				
647	3.22E-02				
648	3.09E-02				
649	2.97E-02				
650	2.86E-02				
651	2.76E-02				
652	2.68E-02				
653	2.61E-02				
654	0.025602886				
655	2.52E-02				
656	2.51E-02				
657	2.52E-02				
658	2.54E-02				
659	2.58E-02				
660	2.63E-02				
661	2.71E-02				
662	2.81E-02				
663	2.91E-02				
664	0.030340936				
665	3.16E-02				
666	3.30E-02				
667	3.44E-02				
668	3.58E-02				
669	3.70E-02				
670	3.82E-02				
671	3.95E-02				
672	4.07E-02				
673	4.20E-02				
674	4.33E-02				
675	4.44E-02				
676	4.56E-02				
677	4.68E-02				
678	4.80E-02				
679	4.90E-02				
680	4.97E-02				
681	4.98E-02				
682	4.96E-02				
683	4.89E-02				
684	4.77E-02				
685	4.61E-02				
686	4.39E-02				
687	4.12E-02				
