OLIS-3D-ASCII	SySl1137
375	2.24E-03
376	2.26E-03
377	2.27E-03
378	2.26E-03
379	2.25E-03
380	2.22E-03
381	2.17E-03
382	2.12E-03
383	1.98E-03
384	1.85E-03
385	1.83E-03
386	1.76E-03
387	1.77E-03
388	1.68E-03
389	1.74E-03
390	1.80E-03
391	1.91E-03
392	1.91E-03
393	1.92E-03
394	1.90E-03
395	1.90E-03
396	1.90E-03
397	1.85E-03
398	1.78E-03
399	1.79E-03
400	1.72E-03
401	1.72E-03
402	1.71E-03
403	1.78E-03
404	1.81E-03
405	1.85E-03
406	1.89E-03
407	1.92E-03
408	1.91E-03
409	1.92E-03
410	1.94E-03
411	1.94E-03
412	1.93E-03
413	1.93E-03
414	1.95E-03
415	1.98E-03
416	2.00E-03
417	2.01E-03
418	2.01E-03
419	2.01E-03
420	1.99E-03
421	2.00E-03
422	1.99E-03
423	1.98E-03
424	2.01E-03
425	2.03E-03
426	2.03E-03
427	2.06E-03
428	2.07E-03
429	2.07E-03
430	2.04E-03
431	2.06E-03
432	2.07E-03
433	2.09E-03
434	0.002091391
435	2.13E-03
436	2.15E-03
437	2.17E-03
438	2.19E-03
439	2.18E-03
440	2.16E-03
441	2.13E-03
442	2.08E-03
443	2.05E-03
444	2.00E-03
445	1.95E-03
446	1.88E-03
447	1.82E-03
448	1.74E-03
449	1.68E-03
450	1.60E-03
451	1.51E-03
452	1.44E-03
453	1.38E-03
454	1.33E-03
455	1.29E-03
456	1.26E-03
457	1.22E-03
458	1.19E-03
459	1.16E-03
460	1.15E-03
461	1.14E-03
462	1.10E-03
463	1.10E-03
464	1.08E-03
465	1.07E-03
466	1.05E-03
467	1.04E-03
468	1.02E-03
469	9.91E-04
470	9.61E-04
471	9.50E-04
472	9.42E-04
473	9.25E-04
474	9.11E-04
475	9.02E-04
476	8.74E-04
477	8.52E-04
478	8.28E-04
479	8.09E-04
480	7.87E-04
481	7.69E-04
482	7.60E-04
483	7.64E-04
484	7.72E-04
485	7.66E-04
486	7.51E-04
487	7.41E-04
488	7.43E-04
489	7.58E-04
490	7.62E-04
491	7.76E-04
492	7.76E-04
493	7.87E-04
494	8.06E-04
495	8.16E-04
496	8.22E-04
497	8.18E-04
498	8.08E-04
499	8.01E-04
500	7.80E-04
501	7.71E-04
502	7.51E-04
503	7.29E-04
504	7.02E-04
505	6.83E-04
506	6.52E-04
507	6.25E-04
508	6.00E-04
509	5.77E-04
510	5.50E-04
511	5.16E-04
512	4.83E-04
513	4.60E-04
514	4.33E-04
515	4.04E-04
516	3.73E-04
517	3.32E-04
518	2.88E-04
519	2.56E-04
520	2.25E-04
521	2.03E-04
522	1.88E-04
523	1.74E-04
524	1.62E-04
525	1.37E-04
526	1.28E-04
527	9.96E-05
528	8.67E-05
529	7.43E-05
530	5.49E-05
531	3.55E-05
532	2.33E-05
533	2.16E-05
534	1.79E-05
535	1.42E-05
536	4.69E-06
537	-6.58E-06
538	7.76E-06
539	1.38E-05
540	2.02E-05
541	3.74E-05
542	3.39E-05
543	2.76E-05
544	2.49E-05
545	3.38E-05
546	3.68E-05
547	4.12E-05
548	4.40E-05
549	6.81E-05
550	9.54E-05
551	1.24E-04
552	1.46E-04
553	1.79E-04
554	1.84E-04
555	1.85E-04
556	1.91E-04
557	2.00E-04
558	2.14E-04
559	2.28E-04
560	2.36E-04
561	2.57E-04
562	2.76E-04
563	3.11E-04
564	3.28E-04
565	3.48E-04
566	3.65E-04
567	3.86E-04
568	4.14E-04
569	4.21E-04
570	4.49E-04
571	4.61E-04
572	4.75E-04
573	4.85E-04
574	4.95E-04
575	5.06E-04
576	5.06E-04
577	5.32E-04
578	5.57E-04
579	5.80E-04
580	6.03E-04
581	6.09E-04
582	6.37E-04
583	6.54E-04
584	6.87E-04
585	7.07E-04
586	7.19E-04
587	7.25E-04
588	7.29E-04
589	7.48E-04
590	7.47E-04
591	7.54E-04
592	7.64E-04
593	7.78E-04
594	8.07E-04
595	8.28E-04
596	8.71E-04
597	9.02E-04
598	9.23E-04
599	9.46E-04
600	9.62E-04
601	9.79E-04
602	9.96E-04
603	1.02E-03
604	1.05E-03
605	1.09E-03
606	1.14E-03
607	1.18E-03
608	1.22E-03
609	1.25E-03
610	1.29E-03
611	1.33E-03
612	1.35E-03
613	1.37E-03
614	1.39E-03
615	1.40E-03
616	1.43E-03
617	1.46E-03
618	1.49E-03
619	1.50E-03
620	1.52E-03
621	1.56E-03
622	1.59E-03
623	1.61E-03
624	1.63E-03
625	1.64E-03
626	1.66E-03
627	1.67E-03
628	1.67E-03
629	1.67E-03
630	1.65E-03
631	1.63E-03
632	1.61E-03
633	1.61E-03
634	1.59E-03
635	1.59E-03
636	1.59E-03
637	1.58E-03
638	1.57E-03
639	1.53E-03
640	1.50E-03
641	1.48E-03
642	1.41E-03
643	1.37E-03
644	1.30E-03
645	1.27E-03
646	1.22E-03
647	1.19E-03
648	1.15E-03
649	1.08E-03
650	1.01E-03
651	9.37E-04
652	8.53E-04
653	8.13E-04
654	7.60E-04
655	7.26E-04
656	7.04E-04
657	7.01E-04
658	6.89E-04
659	7.07E-04
660	7.35E-04
661	7.68E-04
662	8.08E-04
663	8.48E-04
664	8.91E-04
665	9.65E-04
666	1.04E-03
667	1.12E-03
668	1.18E-03
669	1.22E-03
670	1.25E-03
671	1.28E-03
672	1.33E-03
673	1.38E-03
674	1.43E-03
675	1.49E-03
676	1.57E-03
677	1.60E-03
678	1.66E-03
679	1.69E-03
680	1.70E-03
681	1.71E-03
682	1.69E-03
683	1.64E-03
684	1.58E-03
685	1.49E-03
686	1.42E-03
687	1.33E-03
688	1.24E-03
689	1.06E-03
690	8.78E-04
691	7.05E-04
692	5.38E-04
693	3.66E-04
694	2.50E-04
695	1.11E-04
696	-3.85E-05
697	-1.35E-04
698	-2.78E-04
699	-3.64E-04
700	-4.36E-04
701	-6.16E-04
702	-7.65E-04
703	-8.41E-04
704	-8.77E-04
705	-8.92E-04
706	-9.27E-04
707	-1.00E-03
708	-1.14E-03
709	-1.35E-03
710	-1.67E-03
