OLIS-3D-ASCII	SySl1236	
475	2.14E-03	
476	2.13E-03	
477	2.12E-03	
478	2.12E-03	
479	2.12E-03	
480	2.13E-03	
481	2.12E-03	
482	2.11E-03	
483	2.08E-03	
484	2.07E-03	
485	2.03E-03	
486	2.00E-03	
487	1.97E-03	
488	1.95E-03	
489	1.91E-03	
490	1.88E-03	
491	1.84E-03	
492	1.81E-03	
493	1.75E-03	
494	1.70E-03	
495	1.66E-03	
496	1.62E-03	
497	1.57E-03	
498	1.52E-03	
499	1.49E-03	
500	1.45E-03	
501	1.41E-03	
502	1.38E-03	
503	1.34E-03	
504	1.31E-03	
505	1.26E-03	
506	1.22E-03	
507	1.20E-03	
508	1.15E-03	
509	1.11E-03	
510	1.08E-03	
511	1.04E-03	
512	9.94E-04	
513	9.58E-04	
514	9.46E-04	
515	9.28E-04	
516	9.21E-04	
517	8.97E-04	
518	8.75E-04	
519	8.65E-04	
520	8.39E-04	
521	8.22E-04	
522	7.94E-04	
523	7.59E-04	
524	7.08E-04	
525	6.70E-04	
526	6.47E-04	
527	6.37E-04	
528	6.26E-04	
529	5.97E-04	
530	5.97E-04	
531	5.87E-04	
532	5.78E-04	
533	5.76E-04	
534	5.50E-04	
535	5.21E-04	
536	5.02E-04	
537	4.91E-04	
538	4.76E-04	
539	4.72E-04	
540	4.63E-04	
541	4.51E-04	
542	4.49E-04	
543	4.27E-04	
544	4.09E-04	
545	4.08E-04	
546	3.81E-04	
547	3.75E-04	
548	3.85E-04	
549	3.85E-04	
550	3.87E-04	
551	3.84E-04	
552	3.70E-04	
553	3.55E-04	
554	3.43E-04	
555	3.23E-04	
556	3.00E-04	
557	3.02E-04	
558	2.87E-04	
559	2.88E-04	
560	2.96E-04	
561	2.99E-04	
562	3.10E-04	
563	3.13E-04	
564	3.03E-04	
565	2.99E-04	
566	3.04E-04	
567	2.91E-04	
568	2.81E-04	
569	2.71E-04	
570	2.72E-04	
571	2.88E-04	
572	2.86E-04	
573	2.88E-04	
574	2.92E-04	
575	2.93E-04	
576	3.03E-04	
577	2.99E-04	
578	3.06E-04	
579	2.97E-04	
580	2.94E-04	
581	2.85E-04	
582	2.93E-04	
583	3.02E-04	
584	3.06E-04	
585	3.12E-04	
586	3.26E-04	
587	3.28E-04	
588	3.38E-04	
589	3.37E-04	
590	3.48E-04	
591	3.50E-04	
592	3.50E-04	
593	3.48E-04	
594	3.49E-04	
595	3.59E-04	
596	3.78E-04	
597	3.83E-04	
598	3.95E-04	
599	3.99E-04	
600	3.94E-04	
601	3.93E-04	
602	3.89E-04	
603	3.91E-04	
604	3.71E-04	
605	3.62E-04	
606	3.63E-04	
607	3.66E-04	
608	3.67E-04	
609	3.60E-04	
610	3.69E-04	
611	3.77E-04	
612	3.79E-04	
613	3.78E-04	
614	3.84E-04	
615	3.88E-04	
616	3.69E-04	
617	3.67E-04	
618	3.75E-04	
619	3.66E-04	
620	3.44E-04	
621	3.34E-04	
622	3.20E-04	
623	3.24E-04	
624	3.35E-04	
625	3.38E-04	
626	3.41E-04	
627	3.39E-04	
628	3.48E-04	
629	3.71E-04	
630	3.95E-04	
631	4.25E-04	
632	4.52E-04	
633	4.78E-04	
634	4.84E-04	
635	4.86E-04	
636	4.86E-04	
637	4.77E-04	
638	4.75E-04	
639	4.82E-04	
640	4.81E-04	
641	4.93E-04	
642	5.25E-04	
643	5.66E-04	
644	5.96E-04	
645	6.17E-04	
646	6.39E-04	
647	6.57E-04	
648	6.99E-04	
649	7.30E-04	
650	7.73E-04	
651	7.88E-04	
652	7.97E-04	
653	8.27E-04	
654	8.45E-04	
655	8.62E-04	
656	8.74E-04	
657	9.09E-04	
658	9.55E-04	
659	1.00E-03	
660	1.05E-03	
661	1.09E-03	
662	1.13E-03	
663	1.15E-03	
664	1.20E-03	
665	1.25E-03	
666	1.27E-03	
667	1.33E-03	
668	1.34E-03	
669	1.36E-03	
670	1.35E-03	
671	1.36E-03	
672	1.35E-03	
673	1.34E-03	
674	1.32E-03	
675	1.29E-03	
676	1.30E-03	
677	1.29E-03	
678	1.27E-03	
679	1.26E-03	
680	1.18E-03	
681	1.11E-03	
682	1.02E-03	
683	9.65E-04	
684	9.12E-04	
685	8.53E-04	
686	7.91E-04	
687	7.35E-04	
688	7.01E-04	
689	6.45E-04	
690	5.94E-04	
691	5.38E-04	
692	4.72E-04	
693	4.12E-04	
694	3.39E-04	
695	3.00E-04	
696	2.46E-04	
697	2.15E-04	
698	2.21E-04	
699	1.91E-04	
700	1.96E-04	
701	2.13E-04	
702	2.18E-04	
703	1.95E-04	
704	1.90E-04	
705	1.42E-04	
706	6.85E-05	
707	-3.22E-05	
708	-1.63E-04	
709	-3.28E-04	
710	-5.28E-04	
