OLIS-3D-ASCII	SySl1034							
375	1.96E-03							
376	1.84E-03							
377	1.76E-03							
378	1.71E-03							
379	1.69E-03							
380	1.69E-03							
381	1.72E-03							
382	1.77E-03							
383	1.88E-03							
384	1.91E-03							
385	1.94E-03							
386	1.99E-03							
387	1.99E-03							
388	2.00E-03							
389	2.01E-03							
390	2.03E-03							
391	1.99E-03							
392	1.93E-03							
393	2.00E-03							
394	2.00E-03							
395	2.04E-03							
396	2.05E-03							
397	2.10E-03							
398	2.12E-03							
399	2.14E-03							
400	2.16E-03							
401	2.17E-03							
402	2.20E-03							
403	2.20E-03							
404	2.23E-03							
405	2.30E-03							
406	2.31E-03							
407	2.39E-03							
408	0.002448039							
409	2.54E-03							
410	2.62E-03							
411	2.71E-03							
412	2.78E-03							
413	2.82E-03							
414	2.86E-03							
415	2.87E-03							
416	2.87E-03							
417	2.89E-03							
418	2.90E-03							
419	2.91E-03							
420	2.90E-03							
421	2.93E-03							
422	2.94E-03							
423	2.97E-03							
424	2.98E-03							
425	3.00E-03							
426	3.00E-03							
427	3.01E-03							
428	3.01E-03							
429	3.05E-03							
430	3.08E-03							
431	3.12E-03							
432	3.17E-03							
433	3.23E-03							
434	3.27E-03							
435	3.31E-03							
436	3.33E-03							
437	3.34E-03							
438	3.33E-03							
439	3.30E-03							
440	3.25E-03							
441	3.23E-03							
442	3.17E-03							
443	3.09E-03							
444	3.02E-03							
445	2.93E-03							
446	2.83E-03							
447	2.71E-03							
448	2.61E-03							
449	2.52E-03							
450	2.43E-03							
451	2.34E-03							
452	2.28E-03							
453	2.24E-03							
454	2.19E-03							
455	2.15E-03							
456	2.10E-03							
457	2.06E-03							
458	2.03E-03							
459	2.01E-03							
460	1.98E-03							
461	1.95E-03							
462	1.93E-03							
463	1.90E-03							
464	1.89E-03							
465	1.87E-03							
466	1.84E-03							
467	1.81E-03							
468	1.78E-03							
469	1.76E-03							
470	1.74E-03							
471	1.72E-03							
472	1.68E-03							
473	1.65E-03							
474	1.61E-03							
475	1.58E-03							
476	1.57E-03							
477	1.55E-03							
478	1.54E-03							
479	1.53E-03							
480	1.53E-03							
481	1.53E-03							
482	1.53E-03							
483	1.54E-03							
484	1.55E-03							
485	1.57E-03							
486	1.57E-03							
487	1.59E-03							
488	1.60E-03							
489	1.62E-03							
490	1.63E-03							
491	1.65E-03							
492	1.66E-03							
493	1.67E-03							
494	1.68E-03							
495	1.70E-03							
496	1.72E-03							
497	1.76E-03							
498	1.77E-03							
499	1.79E-03							
500	1.79E-03							
501	1.80E-03							
502	1.79E-03							
503	1.79E-03							
504	1.77E-03							
