OLIS-3D-ASCII	SySl1142			
375	7.18E-03			
376	7.25E-03			
377	7.32E-03			
378	7.41E-03			
379	7.50E-03			
380	7.59E-03			
381	7.69E-03			
382	7.82E-03			
383	7.91E-03			
384	8.03E-03			
385	8.09E-03			
386	8.08E-03			
387	7.99E-03			
388	8.00E-03			
389	8.03E-03			
390	0.008040232			
391	8.11E-03			
392	8.06E-03			
393	8.10E-03			
394	8.22E-03			
395	8.28E-03			
396	8.32E-03			
397	8.35E-03			
398	8.36E-03			
399	8.45E-03			
400	8.62E-03			
401	8.73E-03			
402	8.87E-03			
403	9.01E-03			
404	9.10E-03			
405	9.25E-03			
406	9.47E-03			
407	9.68E-03			
408	9.85E-03			
409	1.00E-02			
410	1.02E-02			
411	1.04E-02			
412	1.05E-02			
413	1.07E-02			
414	0.010924904			
415	1.11E-02			
416	0.011189403			
417	1.13E-02			
418	0.011457413			
419	1.15E-02			
420	0.011601129			
421	1.17E-02			
422	1.17E-02			
423	1.17E-02			
424	1.18E-02			
425	0.011880874			
426	1.20E-02			
427	1.21E-02			
428	1.22E-02			
429	1.23E-02			
430	1.24E-02			
431	1.25E-02			
432	1.27E-02			
433	0.012793217			
434	1.29E-02			
435	1.30E-02			
436	1.30E-02			
437	1.31E-02			
438	1.31E-02			
439	1.30E-02			
440	1.29E-02			
441	1.28E-02			
442	1.26E-02			
443	0.012303326			
444	1.20E-02			
445	1.16E-02			
446	1.13E-02			
447	1.09E-02			
448	1.05E-02			
449	1.01E-02			
450	9.81E-03			
451	9.47E-03			
452	9.19E-03			
453	8.92E-03			
454	8.69E-03			
455	8.49E-03			
456	8.33E-03			
457	8.20E-03			
458	0.008078805			
459	7.98E-03			
460	7.89E-03			
461	7.84E-03			
462	7.77E-03			
463	7.70E-03			
464	7.64E-03			
465	7.56E-03			
466	7.47E-03			
467	7.38E-03			
468	7.29E-03			
469	7.17E-03			
470	7.06E-03			
471	6.95E-03			
472	6.86E-03			
473	6.78E-03			
474	6.70E-03			
475	6.63E-03			
476	6.58E-03			
477	6.53E-03			
478	6.48E-03			
479	6.45E-03			
480	6.43E-03			
481	6.41E-03			
482	6.42E-03			
483	6.45E-03			
484	6.50E-03			
485	6.55E-03			
486	6.62E-03			
487	6.69E-03			
488	6.78E-03			
489	6.87E-03			
490	6.94E-03			
491	7.04E-03			
492	7.11E-03			
493	7.19E-03			
494	7.28E-03			
495	7.36E-03			
496	7.42E-03			
497	7.49E-03			
498	7.56E-03			
499	7.59E-03			
500	7.63E-03			
501	7.66E-03			
502	7.68E-03			
503	7.70E-03			
504	7.70E-03			
505	7.69E-03			
506	7.68E-03			
507	7.65E-03			
508	7.64E-03			
509	7.62E-03			
510	7.61E-03			
511	7.59E-03			
512	7.56E-03			
513	7.54E-03			
514	7.55E-03			
515	7.55E-03			
516	7.55E-03			
517	7.57E-03			
518	7.60E-03			
519	7.62E-03			
520	7.67E-03			
521	7.73E-03			
522	7.81E-03			
523	7.87E-03			
524	7.90E-03			
525	7.97E-03			
526	8.04E-03			
527	8.09E-03			
528	8.18E-03			
529	8.26E-03			
530	8.34E-03			
531	8.42E-03			
532	8.54E-03			
533	8.66E-03			
534	8.78E-03			
535	8.90E-03			
536	9.00E-03			
537	9.12E-03			
538	9.23E-03			
539	9.33E-03			
540	9.44E-03			
541	9.54E-03			
542	9.67E-03			
543	9.79E-03			
544	9.92E-03			
545	1.01E-02			
546	1.02E-02			
547	1.03E-02			
548	1.04E-02			
549	1.06E-02			
550	1.07E-02			
551	1.08E-02			
552	0.010896377			
553	1.10E-02			
554	1.12E-02			
555	1.13E-02			
556	1.14E-02			
557	1.15E-02			
558	0.011677057			
559	1.18E-02			
560	1.19E-02			
561	1.21E-02			
562	1.22E-02			
563	1.24E-02			
564	1.26E-02			
565	1.27E-02			
566	1.28E-02			
567	1.29E-02			
568	1.29E-02			
569	1.28E-02			
570	1.27E-02			
571	1.25E-02			
572	1.21E-02			
573	1.17E-02			
574	1.12E-02			
575	1.06E-02			
576	9.93E-03			
577	9.24E-03			
578	8.56E-03			
579	7.88E-03			
580	7.24E-03			
581	6.66E-03			
582	6.16E-03			
583	5.68E-03			
584	0.005263722			
585	4.91E-03			
586	4.62E-03			
587	4.35E-03			
588	4.14E-03			
589	3.94E-03			
590	3.80E-03			
591	3.67E-03			
592	3.56E-03			
593	3.48E-03			
594	3.41E-03			
595	3.35E-03			
596	3.30E-03			
597	3.27E-03			
598	3.24E-03			
599	3.22E-03			
600	3.22E-03			
601	3.20E-03			
602	3.21E-03			
603	3.21E-03			
604	3.20E-03			
605	3.21E-03			
606	3.23E-03			
607	3.25E-03			
608	3.27E-03			
609	3.29E-03			
610	3.33E-03			
611	3.35E-03			
612	3.40E-03			
613	3.44E-03			
614	3.48E-03			
615	3.51E-03			
616	3.54E-03			
617	3.57E-03			
618	3.64E-03			
619	3.69E-03			
620	3.72E-03			
621	3.76E-03			
622	3.78E-03			
623	3.78E-03			
624	3.81E-03			
625	3.84E-03			
626	3.82E-03			
627	3.81E-03			
628	3.80E-03			
629	3.81E-03			
630	3.81E-03			
631	3.78E-03			
632	3.76E-03			
633	3.73E-03			
634	3.69E-03			
635	3.64E-03			
636	3.63E-03			
637	3.61E-03			
638	3.57E-03			
639	3.52E-03			
640	3.51E-03			
641	3.49E-03			
642	3.45E-03			
643	3.42E-03			
644	3.38E-03			
645	3.36E-03			
646	3.35E-03			
647	3.35E-03			
648	3.36E-03			
649	3.36E-03			
650	3.37E-03			
651	3.37E-03			
652	3.42E-03			
653	3.47E-03			
654	3.55E-03			
655	3.65E-03			
656	3.80E-03			
657	3.98E-03			
658	4.21E-03			
659	4.47E-03			
660	4.72E-03			
661	5.01E-03			
662	5.32E-03			
663	5.65E-03			
664	5.98E-03			
665	6.30E-03			
666	6.66E-03			
667	7.04E-03			
668	7.40E-03			
669	7.74E-03			
670	8.06E-03			
671	8.42E-03			
672	8.71E-03			
673	9.04E-03			
674	9.33E-03			
675	9.62E-03			
676	9.90E-03			
677	1.02E-02			
678	1.04E-02			
679	1.07E-02			
680	1.08E-02			
681	0.010824939			
682	1.08E-02			
683	1.06E-02			
684	1.03E-02			
685	9.89E-03			
686	9.34E-03			
687	8.74E-03			
688	8.16E-03			
689	7.53E-03			
690	6.89E-03			
691	6.29E-03			
692	5.70E-03			
693	5.11E-03			
694	4.64E-03			
695	4.15E-03			
696	3.72E-03			
697	3.32E-03			
698	3.01E-03			
699	2.70E-03			
700	2.44E-03			
701	2.23E-03			
702	1.99E-03			
703	1.84E-03			
704	1.61E-03			
705	1.43E-03			
706	1.27E-03			
707	1.13E-03			
708	1.00E-03			
709	8.93E-04			
710	8.04E-04			
