OLIS-3D-ASCII	SySl1288	
503	5.29E-03	
504	5.18E-03	
505	5.07E-03	
506	4.94E-03	
507	4.79E-03	
508	4.65E-03	
509	4.50E-03	
510	4.34E-03	
511	4.18E-03	
512	4.01E-03	
513	3.85E-03	
514	3.69E-03	
515	3.55E-03	
516	3.41E-03	
517	3.26E-03	
518	3.12E-03	
519	2.97E-03	
520	2.84E-03	
521	2.72E-03	
522	2.61E-03	
523	2.50E-03	
524	2.41E-03	
525	2.32E-03	
526	2.24E-03	
527	2.16E-03	
528	2.08E-03	
529	2.02E-03	
530	1.96E-03	
531	1.92E-03	
532	1.89E-03	
533	1.88E-03	
534	1.88E-03	
535	1.88E-03	
536	1.87E-03	
537	1.88E-03	
538	1.88E-03	
539	1.88E-03	
540	1.88E-03	
541	1.88E-03	
542	1.88E-03	
543	1.90E-03	
544	1.92E-03	
545	1.95E-03	
546	1.97E-03	
547	2.01E-03	
548	2.04E-03	
549	2.10E-03	
550	2.15E-03	
551	2.20E-03	
552	2.25E-03	
553	2.31E-03	
554	2.37E-03	
555	2.44E-03	
556	2.50E-03	
557	2.57E-03	
558	2.63E-03	
559	2.70E-03	
560	2.76E-03	
561	2.83E-03	
562	2.91E-03	
563	2.97E-03	
564	3.06E-03	
565	3.15E-03	
566	3.23E-03	
567	3.31E-03	
568	3.38E-03	
569	3.47E-03	
570	3.56E-03	
571	3.65E-03	
572	3.73E-03	
573	3.82E-03	
574	3.91E-03	
575	3.98E-03	
576	4.09E-03	
577	4.19E-03	
578	4.27E-03	
579	4.36E-03	
580	4.45E-03	
581	4.54E-03	
582	4.64E-03	
583	4.73E-03	
584	4.82E-03	
585	4.91E-03	
586	5.00E-03	
587	5.09E-03	
588	5.18E-03	
589	5.26E-03	
590	5.33E-03	
591	5.40E-03	
592	5.47E-03	
593	5.54E-03	
594	5.62E-03	
595	5.69E-03	
596	5.76E-03	
597	5.83E-03	
598	5.91E-03	
599	6.01E-03	
600	6.12E-03	
601	6.24E-03	
602	6.36E-03	
603	6.51E-03	
604	6.65E-03	
605	6.81E-03	
606	6.96E-03	
607	7.11E-03	
608	7.25E-03	
609	7.40E-03	
610	7.55E-03	
611	7.72E-03	
612	7.89E-03	
613	8.06E-03	
614	8.23E-03	
615	8.39E-03	
616	8.54E-03	
617	8.70E-03	
618	8.81E-03	
619	8.93E-03	
620	9.02E-03	
621	9.10E-03	
622	9.16E-03	
623	9.22E-03	
624	9.28E-03	
625	9.33E-03	
626	9.36E-03	
627	9.39E-03	
628	9.41E-03	
629	9.43E-03	
630	9.40E-03	
631	9.39E-03	
632	9.34E-03	
633	9.29E-03	
634	9.23E-03	
635	9.19E-03	
636	9.13E-03	
637	9.06E-03	
638	0.008995523	
639	8.89E-03	
640	8.79E-03	
641	8.65E-03	
642	8.45E-03	
643	8.22E-03	
644	7.95E-03	
645	7.68E-03	
646	7.40E-03	
647	7.10E-03	
648	6.82E-03	
649	6.58E-03	
650	6.33E-03	
651	6.09E-03	
652	5.89E-03	
653	5.73E-03	
654	0.005569305	
655	5.45E-03	
656	5.37E-03	
657	5.35E-03	
658	5.37E-03	
659	5.44E-03	
660	5.56E-03	
661	5.71E-03	
662	5.88E-03	
663	6.08E-03	
664	6.32E-03	
665	6.59E-03	
666	6.83E-03	
667	7.10E-03	
668	7.34E-03	
669	7.59E-03	
670	7.83E-03	
671	8.04E-03	
672	8.28E-03	
673	8.50E-03	
674	8.73E-03	
675	8.92E-03	
676	9.14E-03	
677	9.34E-03	
678	9.53E-03	
679	9.68E-03	
680	9.71E-03	
681	9.65E-03	
682	9.50E-03	
683	9.27E-03	
684	8.98E-03	
685	8.54E-03	
686	8.07E-03	
687	7.49E-03	
688	6.98E-03	
689	6.48E-03	
690	5.95E-03	
691	5.47E-03	
692	4.95E-03	
693	4.51E-03	
694	4.13E-03	
695	3.75E-03	
696	3.42E-03	
697	3.11E-03	
698	2.86E-03	
699	2.68E-03	
700	2.51E-03	
701	2.35E-03	
702	2.22E-03	
703	2.15E-03	
704	2.02E-03	
705	1.93E-03	
706	1.83E-03	
707	1.73E-03	
708	1.60E-03	
709	1.44E-03	
710	1.24E-03	
