OLIS-3D-ASCII	SySl1037				
520	6.95E-03				
521	6.88E-03				
522	6.82E-03				
523	6.77E-03				
524	6.72E-03				
525	6.69E-03				
526	6.67E-03				
527	6.67E-03				
528	6.68E-03				
529	6.69E-03				
530	6.70E-03				
531	6.71E-03				
532	6.73E-03				
533	6.74E-03				
534	6.76E-03				
535	6.80E-03				
536	6.83E-03				
537	6.87E-03				
538	6.92E-03				
539	6.98E-03				
540	7.04E-03				
541	7.11E-03				
542	7.18E-03				
543	7.26E-03				
544	7.33E-03				
545	0.007401666				
546	7.49E-03				
547	7.58E-03				
548	7.65E-03				
549	7.73E-03				
550	7.81E-03				
551	7.88E-03				
552	7.94E-03				
553	8.03E-03				
554	8.11E-03				
555	8.20E-03				
556	8.30E-03				
557	8.40E-03				
558	8.51E-03				
559	8.60E-03				
560	8.71E-03				
561	8.81E-03				
562	8.93E-03				
563	9.03E-03				
564	9.13E-03				
565	9.25E-03				
566	9.31E-03				
567	9.36E-03				
568	9.37E-03				
569	9.31E-03				
570	9.17E-03				
571	8.97E-03				
572	8.70E-03				
573	8.36E-03				
574	7.99E-03				
575	7.57E-03				
576	7.15E-03				
577	6.73E-03				
578	6.30E-03				
579	5.92E-03				
580	5.55E-03				
581	5.22E-03				
582	4.92E-03				
583	4.67E-03				
584	4.43E-03				
585	4.23E-03				
586	4.06E-03				
587	3.90E-03				
588	3.78E-03				
589	3.68E-03				
590	3.59E-03				
591	3.53E-03				
592	3.45E-03				
593	3.40E-03				
594	3.36E-03				
595	3.32E-03				
596	3.29E-03				
597	3.28E-03				
598	3.26E-03				
599	3.25E-03				
600	3.24E-03				
601	3.24E-03				
602	3.23E-03				
603	3.23E-03				
604	3.23E-03				
605	3.24E-03				
606	3.24E-03				
607	3.26E-03				
608	3.30E-03				
609	3.33E-03				
610	3.36E-03				
611	3.39E-03				
612	3.45E-03				
613	3.49E-03				
614	3.52E-03				
615	3.58E-03				
616	3.63E-03				
617	3.66E-03				
618	3.70E-03				
619	3.74E-03				
620	3.78E-03				
621	3.81E-03				
622	3.83E-03				
623	3.84E-03				
624	3.86E-03				
625	3.85E-03				
626	3.84E-03				
627	3.85E-03				
628	3.85E-03				
629	3.85E-03				
630	3.85E-03				
631	3.84E-03				
632	3.84E-03				
633	3.84E-03				
634	3.82E-03				
635	3.80E-03				
636	3.76E-03				
637	3.73E-03				
638	3.69E-03				
639	3.67E-03				
640	3.63E-03				
641	3.58E-03				
642	3.54E-03				
643	3.51E-03				
644	3.51E-03				
645	3.47E-03				
646	3.47E-03				
647	3.50E-03				
648	3.51E-03				
649	3.55E-03				
650	3.59E-03				
651	3.67E-03				
652	3.73E-03				
653	0.003821352				
654	3.95E-03				
655	4.09E-03				
656	4.26E-03				
657	4.44E-03				
658	4.66E-03				
659	4.94E-03				
660	5.23E-03				
661	5.59E-03				
662	5.96E-03				
663	6.40E-03				
664	6.83E-03				
665	7.25E-03				
666	7.68E-03				
667	8.09E-03				
668	8.51E-03				
669	8.87E-03				
670	9.20E-03				
671	9.57E-03				
672	9.94E-03				
673	1.03E-02				
674	0.010681454				
675	1.10E-02				
676	1.14E-02				
677	0.011684512				
678	1.19E-02				
679	1.21E-02				
680	1.22E-02				
681	0.012075296				
682	0.011854534				
683	1.15E-02				
684	1.10E-02				
685	1.05E-02				
686	9.84E-03				
687	9.10E-03				
688	8.36E-03				
689	7.70E-03				
690	7.02E-03				
691	6.39E-03				
692	5.82E-03				
693	5.23E-03				
694	4.70E-03				
695	4.18E-03				
696	3.73E-03				
697	3.36E-03				
698	2.99E-03				
699	2.67E-03				
700	2.43E-03				
701	2.26E-03				
702	2.16E-03				
703	1.99E-03				
704	1.88E-03				
705	1.72E-03				
706	1.55E-03				
707	1.36E-03				
708	1.15E-03				
709	9.13E-04				
710	6.44E-04				
