OLIS-3D-ASCII	SySl1327				
375	2.58E-02				
376	2.60E-02				
377	2.62E-02				
378	2.65E-02				
379	2.67E-02				
380	2.70E-02				
381	2.72E-02				
382	2.74E-02				
383	2.75E-02				
384	2.74E-02				
385	2.71E-02				
386	2.70E-02				
387	2.68E-02				
388	2.66E-02				
389	2.64E-02				
390	2.62E-02				
391	2.61E-02				
392	2.60E-02				
393	2.60E-02				
394	2.61E-02				
395	2.61E-02				
396	0.0260534				
397	2.61E-02				
398	2.62E-02				
399	2.64E-02				
400	2.65E-02				
401	2.67E-02				
402	2.70E-02				
403	2.72E-02				
404	2.76E-02				
405	2.80E-02				
406	2.84E-02				
407	2.89E-02				
408	2.93E-02				
409	2.99E-02				
410	3.05E-02				
411	3.11E-02				
412	3.16E-02				
413	0.032074939				
414	0.032475313				
415	3.29E-02				
416	3.33E-02				
417	3.35E-02				
418	3.37E-02				
419	3.38E-02				
420	3.39E-02				
421	3.40E-02				
422	3.40E-02				
423	3.40E-02				
424	3.40E-02				
425	3.40E-02				
426	3.40E-02				
427	3.43E-02				
428	3.45E-02				
429	3.48E-02				
430	3.51E-02				
431	3.55E-02				
432	3.59E-02				
433	3.64E-02				
434	3.68E-02				
435	0.037103054				
436	3.74E-02				
437	3.76E-02				
438	3.77E-02				
439	3.77E-02				
440	0.037440461				
441	3.70E-02				
442	3.64E-02				
443	3.55E-02				
444	3.46E-02				
445	3.34E-02				
446	3.21E-02				
447	0.030727915				
448	2.93E-02				
449	2.79E-02				
450	2.66E-02				
451	2.53E-02				
452	2.41E-02				
453	0.023017196				
454	2.20E-02				
455	2.12E-02				
456	2.06E-02				
457	2.00E-02				
458	1.95E-02				
459	1.90E-02				
460	1.87E-02				
461	1.84E-02				
462	1.81E-02				
463	1.79E-02				
464	1.77E-02				
465	1.75E-02				
466	1.73E-02				
467	1.71E-02				
468	1.69E-02				
469	1.67E-02				
470	1.65E-02				
471	1.63E-02				
472	1.61E-02				
473	1.59E-02				
474	0.015716291				
475	1.55E-02				
476	1.54E-02				
477	1.52E-02				
478	1.51E-02				
479	1.50E-02				
480	1.49E-02				
481	1.49E-02				
482	1.49E-02				
483	1.49E-02				
484	1.49E-02				
485	1.49E-02				
486	1.49E-02				
487	1.50E-02				
488	1.51E-02				
489	0.015142313				
490	1.52E-02				
491	1.53E-02				
492	1.54E-02				
493	0.015405737				
494	1.54E-02				
495	1.54E-02				
496	1.54E-02				
497	1.54E-02				
498	1.53E-02				
499	0.015260756				
500	1.52E-02				
501	1.50E-02				
502	1.49E-02				
503	1.47E-02				
504	1.45E-02				
505	1.43E-02				
506	1.41E-02				
507	1.38E-02				
508	1.36E-02				
509	1.33E-02				
510	0.013035173				
511	1.28E-02				
512	1.25E-02				
