OLIS-3D-ASCII	SySl1195						
375	5.28E-03						
376	5.28E-03						
377	5.30E-03						
378	5.33E-03						
379	5.38E-03						
380	5.45E-03						
381	5.54E-03						
382	5.68E-03						
383	5.85E-03						
384	5.96E-03						
385	6.17E-03						
386	6.30E-03						
387	6.40E-03						
388	6.51E-03						
389	6.45E-03						
390	6.42E-03						
391	6.45E-03						
392	6.41E-03						
393	6.45E-03						
394	6.58E-03						
395	6.65E-03						
396	6.78E-03						
397	6.93E-03						
398	7.05E-03						
399	7.23E-03						
400	7.30E-03						
401	7.40E-03						
402	7.57E-03						
403	7.73E-03						
404	7.90E-03						
405	8.10E-03						
406	8.35E-03						
407	8.52E-03						
408	8.73E-03						
409	8.94E-03						
410	9.17E-03						
411	9.35E-03						
412	9.53E-03						
413	9.74E-03						
414	9.96E-03						
415	1.02E-02						
416	1.04E-02						
417	1.06E-02						
418	1.08E-02						
419	0.010882995						
420	1.10E-02						
421	1.11E-02						
422	0.011210016						
423	1.12E-02						
424	1.14E-02						
425	1.15E-02						
426	1.16E-02						
427	1.17E-02						
428	1.19E-02						
429	0.011967191						
430	1.21E-02						
431	0.012264901						
432	1.24E-02						
433	1.26E-02						
434	1.27E-02						
435	1.28E-02						
436	1.28E-02						
437	1.29E-02						
438	1.29E-02						
439	1.29E-02						
440	1.28E-02						
441	1.27E-02						
442	1.26E-02						
443	0.012479701						
444	1.23E-02						
445	1.21E-02						
446	1.18E-02						
447	1.16E-02						
448	1.13E-02						
449	1.10E-02						
450	1.08E-02						
451	1.06E-02						
452	1.04E-02						
453	1.02E-02						
454	1.00E-02						
455	9.87E-03						
456	9.73E-03						
457	9.62E-03						
458	9.52E-03						
459	9.44E-03						
460	9.34E-03						
461	9.26E-03						
462	9.16E-03						
463	9.05E-03						
464	8.95E-03						
465	8.84E-03						
466	8.73E-03						
467	8.60E-03						
468	8.46E-03						
469	8.32E-03						
470	8.18E-03						
471	8.04E-03						
472	7.91E-03						
473	7.79E-03						
474	7.68E-03						
475	7.59E-03						
476	7.51E-03						
477	7.44E-03						
478	7.39E-03						
479	7.35E-03						
480	7.33E-03						
481	7.33E-03						
482	7.35E-03						
483	7.39E-03						
484	7.44E-03						
485	7.50E-03						
486	7.57E-03						
487	7.62E-03						
488	7.68E-03						
489	7.73E-03						
490	7.77E-03						
491	7.81E-03						
492	7.84E-03						
493	7.84E-03						
494	7.86E-03						
495	7.84E-03						
496	7.83E-03						
497	7.78E-03						
498	7.73E-03						
499	7.65E-03						
500	7.56E-03						
501	7.45E-03						
502	7.33E-03						
503	7.19E-03						
504	7.01E-03						
505	6.83E-03						
506	6.65E-03						
507	6.46E-03						
508	6.27E-03						
509	6.09E-03						
510	5.92E-03						
511	5.76E-03						
512	5.62E-03						
513	5.48E-03						
514	5.36E-03						
515	5.23E-03						
516	5.10E-03						
517	4.97E-03						
518	4.84E-03						
519	4.71E-03						
520	4.60E-03						
521	4.50E-03						
522	4.41E-03						
523	4.34E-03						
524	4.26E-03						
525	4.19E-03						
526	4.14E-03						
527	4.07E-03						
528	4.00E-03						
529	3.93E-03						
530	3.85E-03						
531	3.79E-03						
532	3.74E-03						
533	3.67E-03						
534	3.60E-03						
535	3.54E-03						
536	3.47E-03						
537	3.44E-03						
538	3.37E-03						
539	3.30E-03						
540	3.25E-03						
541	3.19E-03						
542	3.13E-03						
543	3.09E-03						
544	3.05E-03						
545	3.01E-03						
546	2.98E-03						
547	2.95E-03						
548	2.93E-03						
549	2.91E-03						
550	2.89E-03						
551	2.87E-03						
552	2.88E-03						
553	0.002871848						
554	2.89E-03						
555	2.91E-03						
556	2.94E-03						
557	2.98E-03						
558	3.02E-03						
559	3.04E-03						
560	3.07E-03						
561	3.07E-03						
562	3.10E-03						
563	3.11E-03						
564	3.13E-03						
565	3.16E-03						
566	3.16E-03						
567	3.19E-03						
568	3.19E-03						
569	3.21E-03						
570	3.20E-03						
571	3.17E-03						
572	3.11E-03						
573	3.02E-03						
574	2.93E-03						
575	2.81E-03						
576	2.71E-03						
577	2.59E-03						
578	2.45E-03						
579	2.35E-03						
580	2.24E-03						
581	2.15E-03						
582	2.08E-03						
583	2.00E-03						
584	1.96E-03						
585	1.90E-03						
586	1.87E-03						
587	1.83E-03						
588	1.80E-03						
589	1.76E-03						
590	1.73E-03						
591	1.71E-03						
592	1.69E-03						
593	1.67E-03						
594	1.68E-03						
595	1.68E-03						
596	1.67E-03						
597	1.67E-03						
598	1.67E-03						
599	1.67E-03						
600	1.67E-03						
601	1.66E-03						
602	1.65E-03						
603	1.66E-03						
604	1.67E-03						
605	1.67E-03						
606	1.69E-03						
607	1.69E-03						
608	1.71E-03						
609	1.74E-03						
610	1.77E-03						
611	1.80E-03						
612	1.83E-03						
613	1.85E-03						
614	1.89E-03						
615	1.93E-03						
616	1.96E-03						
617	1.97E-03						
618	1.99E-03						
619	2.00E-03						
620	2.04E-03						
621	2.09E-03						
622	2.12E-03						
623	2.15E-03						
624	2.18E-03						
625	2.21E-03						
626	2.24E-03						
627	2.27E-03						
628	2.26E-03						
629	2.25E-03						
630	2.22E-03						
631	2.20E-03						
632	2.20E-03						
633	2.18E-03						
634	2.15E-03						
635	2.12E-03						
636	2.10E-03						
637	2.08E-03						
638	2.06E-03						
639	2.05E-03						
640	2.04E-03						
641	2.03E-03						
642	2.04E-03						
643	2.04E-03						
644	2.04E-03						
645	2.05E-03						
646	0.002037434						
647	2.03E-03						
648	2.03E-03						
649	2.03E-03						
650	2.03E-03						
651	2.04E-03						
652	2.07E-03						
653	2.13E-03						
654	2.23E-03						
655	2.33E-03						
656	2.49E-03						
657	2.66E-03						
658	2.83E-03						
659	3.04E-03						
660	3.25E-03						
661	3.50E-03						
662	3.79E-03						
663	4.08E-03						
664	4.41E-03						
665	4.71E-03						
666	5.07E-03						
667	5.43E-03						
668	5.81E-03						
669	6.17E-03						
670	6.49E-03						
671	6.80E-03						
672	7.13E-03						
673	7.46E-03						
674	7.79E-03						
675	8.08E-03						
676	8.30E-03						
677	8.50E-03						
678	8.67E-03						
679	8.73E-03						
680	8.70E-03						
681	8.55E-03						
682	8.30E-03						
683	7.96E-03						
684	7.60E-03						
685	7.13E-03						
686	6.63E-03						
687	6.09E-03						
688	5.52E-03						
689	5.06E-03						
690	4.61E-03						
691	4.16E-03						
692	3.72E-03						
693	3.36E-03						
694	3.03E-03						
695	2.74E-03						
696	2.41E-03						
697	2.09E-03						
698	1.82E-03						
699	1.56E-03						
700	1.41E-03						
701	1.25E-03						
702	1.11E-03						
703	1.01E-03						
704	8.18E-04						
705	7.13E-04						
706	6.20E-04						
707	5.35E-04						
708	4.55E-04						
709	3.75E-04						
710	2.92E-04						
