OLIS-3D-ASCII	SySl1199		
375	-3.73E-04		
376	-1.55E-04		
377	-2.58E-05		
378	3.20E-05		
379	3.66E-05		
380	6.21E-06		
381	-4.11E-05		
382	-7.85E-05		
383	-5.43E-05		
384	3.48E-05		
385	3.56E-05		
386	9.40E-05		
387	7.96E-05		
388	1.51E-04		
389	2.79E-04		
390	3.24E-04		
391	3.68E-04		
392	3.70E-04		
393	3.37E-04		
394	3.45E-04		
395	3.19E-04		
396	3.25E-04		
397	3.33E-04		
398	3.26E-04		
399	3.15E-04		
400	3.18E-04		
401	3.27E-04		
402	3.28E-04		
403	3.38E-04		
404	3.12E-04		
405	3.31E-04		
406	3.25E-04		
407	3.79E-04		
408	3.96E-04		
409	4.60E-04		
410	4.98E-04		
411	5.57E-04		
412	5.62E-04		
413	5.99E-04		
414	6.05E-04		
415	6.17E-04		
416	6.21E-04		
417	6.27E-04		
418	6.46E-04		
419	6.67E-04		
420	6.48E-04		
421	6.73E-04		
422	7.13E-04		
423	7.52E-04		
424	7.47E-04		
425	7.58E-04		
426	7.54E-04		
427	7.59E-04		
428	7.62E-04		
429	7.70E-04		
430	7.95E-04		
431	8.01E-04		
432	8.20E-04		
433	8.49E-04		
434	8.76E-04		
435	8.91E-04		
436	8.97E-04		
437	9.01E-04		
438	8.88E-04		
439	8.77E-04		
440	8.62E-04		
441	8.59E-04		
442	8.41E-04		
443	8.33E-04		
444	8.32E-04		
445	8.18E-04		
446	8.01E-04		
447	7.84E-04		
448	7.77E-04		
449	7.49E-04		
450	7.36E-04		
451	7.14E-04		
452	7.05E-04		
453	7.11E-04		
454	6.99E-04		
455	6.84E-04		
456	6.82E-04		
457	6.78E-04		
458	6.72E-04		
459	6.64E-04		
460	6.59E-04		
461	6.55E-04		
462	6.55E-04		
463	6.44E-04		
464	6.38E-04		
465	6.32E-04		
466	6.22E-04		
467	5.97E-04		
468	6.05E-04		
469	5.97E-04		
470	5.90E-04		
471	5.67E-04		
472	5.50E-04		
473	5.37E-04		
474	5.30E-04		
475	5.12E-04		
476	4.93E-04		
477	4.81E-04		
478	4.80E-04		
479	4.64E-04		
480	4.72E-04		
481	4.68E-04		
482	4.62E-04		
483	4.51E-04		
484	4.62E-04		
485	4.70E-04		
486	4.80E-04		
487	4.76E-04		
488	4.88E-04		
489	4.88E-04		
490	4.99E-04		
491	4.91E-04		
492	4.97E-04		
493	4.99E-04		
494	5.08E-04		
495	5.15E-04		
496	5.25E-04		
497	5.22E-04		
498	5.15E-04		
499	4.98E-04		
500	4.88E-04		
501	4.68E-04		
502	4.48E-04		
503	4.16E-04		
504	4.10E-04		
505	4.06E-04		
506	4.10E-04		
507	4.07E-04		
508	4.12E-04		
509	4.05E-04		
510	3.82E-04		
511	3.48E-04		
512	3.28E-04		
513	3.08E-04		
514	2.78E-04		
515	2.62E-04		
