OLIS-3D-ASCII	SySl1172					
375	2.10E-02					
376	2.10E-02					
377	2.12E-02					
378	2.15E-02					
379	2.18E-02					
380	2.22E-02					
381	2.25E-02					
382	2.28E-02					
383	2.29E-02					
384	2.29E-02					
385	2.28E-02					
386	2.27E-02					
387	2.25E-02					
388	2.23E-02					
389	2.23E-02					
390	0.022314858					
391	2.24E-02					
392	2.25E-02					
393	2.27E-02					
394	2.28E-02					
395	2.29E-02					
396	2.29E-02					
397	2.31E-02					
398	2.32E-02					
399	2.34E-02					
400	2.37E-02					
401	2.41E-02					
402	0.024415553					
403	2.48E-02					
404	2.53E-02					
405	2.58E-02					
406	2.63E-02					
407	2.68E-02					
408	2.73E-02					
409	2.79E-02					
410	2.85E-02					
411	2.91E-02					
412	2.97E-02					
413	3.03E-02					
414	3.07E-02					
415	3.12E-02					
416	3.16E-02					
417	0.03195175					
418	3.22E-02					
419	3.24E-02					
420	0.032556504					
421	3.27E-02					
422	3.28E-02					
423	3.30E-02					
424	3.31E-02					
425	3.32E-02					
426	0.033289679					
427	3.35E-02					
428	3.39E-02					
429	3.42E-02					
430	3.45E-02					
431	3.50E-02					
432	3.54E-02					
433	3.58E-02					
434	3.61E-02					
435	3.64E-02					
436	3.66E-02					
437	3.67E-02					
438	3.67E-02					
439	3.65E-02					
440	0.036284475					
441	3.58E-02					
442	0.035148214					
443	3.44E-02					
444	3.34E-02					
445	3.24E-02					
446	3.12E-02					
447	2.99E-02					
448	2.86E-02					
449	2.74E-02					
450	2.62E-02					
451	2.52E-02					
452	2.41E-02					
453	0.02326553					
454	0.022502654					
455	2.19E-02					
456	2.14E-02					
457	2.09E-02					
458	2.05E-02					
459	2.02E-02					
460	1.99E-02					
461	1.96E-02					
462	1.94E-02					
463	0.019178499					
464	1.89E-02					
465	1.87E-02					
466	1.85E-02					
467	1.82E-02					
468	1.80E-02					
469	1.77E-02					
470	1.74E-02					
471	0.017071895					
472	0.016781505					
473	1.65E-02					
474	1.63E-02					
475	0.015992499					
476	1.58E-02					
477	1.55E-02					
478	0.015319584					
479	1.51E-02					
480	1.50E-02					
481	1.49E-02					
482	1.49E-02					
483	1.48E-02					
484	1.49E-02					
485	1.49E-02					
486	0.014974532					
