OLIS-3D-ASCII	SySl1037				
375	5.67E-04				
376	5.54E-04				
377	5.27E-04				
378	4.93E-04				
379	4.60E-04				
380	4.34E-04				
381	4.23E-04				
382	4.87E-04				
383	5.61E-04				
384	5.96E-04				
385	6.50E-04				
386	7.21E-04				
387	7.47E-04				
388	7.36E-04				
389	7.44E-04				
390	6.92E-04				
391	6.46E-04				
392	6.06E-04				
393	6.36E-04				
394	6.58E-04				
395	6.85E-04				
396	6.95E-04				
397	7.14E-04				
398	7.50E-04				
399	7.51E-04				
400	7.81E-04				
401	7.87E-04				
402	7.72E-04				
403	7.79E-04				
404	8.01E-04				
405	8.68E-04				
406	8.61E-04				
407	9.11E-04				
408	9.58E-04				
409	1.01E-03				
410	1.04E-03				
411	1.09E-03				
412	1.10E-03				
413	1.08E-03				
414	1.08E-03				
415	1.08E-03				
416	1.08E-03				
417	1.11E-03				
418	1.11E-03				
419	1.14E-03				
420	1.15E-03				
421	1.17E-03				
422	1.16E-03				
423	1.17E-03				
424	1.16E-03				
425	1.15E-03				
426	1.14E-03				
427	1.14E-03				
428	1.14E-03				
429	1.16E-03				
430	1.17E-03				
431	1.18E-03				
432	1.19E-03				
433	1.21E-03				
434	1.23E-03				
435	1.27E-03				
436	1.31E-03				
437	1.32E-03				
438	1.31E-03				
439	1.30E-03				
440	1.28E-03				
441	1.26E-03				
442	1.21E-03				
443	1.17E-03				
444	1.14E-03				
445	1.10E-03				
446	1.06E-03				
447	1.02E-03				
448	9.72E-04				
449	9.27E-04				
450	8.88E-04				
451	8.52E-04				
452	8.33E-04				
453	8.08E-04				
454	7.82E-04				
455	7.59E-04				
456	7.47E-04				
457	7.24E-04				
458	7.05E-04				
459	6.91E-04				
460	6.73E-04				
461	6.54E-04				
462	6.41E-04				
463	6.35E-04				
464	6.40E-04				
465	6.44E-04				
466	6.32E-04				
467	6.30E-04				
468	6.24E-04				
469	6.17E-04				
470	6.13E-04				
471	6.06E-04				
472	5.73E-04				
473	5.56E-04				
474	5.47E-04				
475	5.39E-04				
476	5.43E-04				
477	5.45E-04				
478	5.38E-04				
479	5.36E-04				
480	5.40E-04				
481	5.49E-04				
482	5.57E-04				
483	5.64E-04				
484	5.67E-04				
485	5.81E-04				
486	5.86E-04				
487	5.90E-04				
488	6.04E-04				
489	6.14E-04				
490	6.11E-04				
491	6.26E-04				
492	6.35E-04				
493	6.41E-04				
494	6.46E-04				
495	6.53E-04				
496	6.65E-04				
497	6.76E-04				
498	6.84E-04				
499	7.05E-04				
500	7.30E-04				
501	7.47E-04				
502	7.55E-04				
503	7.81E-04				
504	7.81E-04				
505	7.81E-04				
506	7.67E-04				
507	7.70E-04				
508	7.77E-04				
509	7.76E-04				
510	7.78E-04				
511	7.90E-04				
512	7.95E-04				
513	8.13E-04				
514	8.26E-04				
515	8.61E-04				
516	8.83E-04				
517	9.00E-04				
518	9.07E-04				
519	9.28E-04				
520	9.27E-04				
521	9.21E-04				
522	9.21E-04				
523	9.12E-04				
524	9.18E-04				
525	9.37E-04				
526	9.60E-04				
527	9.86E-04				
528	1.01E-03				
529	1.02E-03				
530	1.04E-03				
531	1.05E-03				
532	1.07E-03				
533	1.08E-03				
534	1.10E-03				
535	1.11E-03				
536	1.14E-03				
537	1.17E-03				
538	1.19E-03				
539	1.21E-03				
540	1.22E-03				
541	1.23E-03				
542	1.26E-03				
543	1.28E-03				
544	1.30E-03				
545	1.31E-03				
546	1.34E-03				
547	1.36E-03				
548	1.39E-03				
549	1.41E-03				
550	1.42E-03				
551	1.43E-03				
552	1.44E-03				
553	1.46E-03				
554	1.48E-03				
555	1.49E-03				
556	1.51E-03				
557	1.51E-03				
558	1.53E-03				
559	1.55E-03				
560	1.56E-03				
561	1.58E-03				
562	1.60E-03				
563	1.62E-03				
564	1.63E-03				
565	1.65E-03				
566	1.68E-03				
567	1.69E-03				
568	1.70E-03				
569	1.70E-03				
570	1.69E-03				
571	1.67E-03				
572	1.65E-03				
573	1.59E-03				
574	1.52E-03				
575	1.43E-03				
576	1.34E-03				
577	1.24E-03				
578	1.13E-03				
579	1.01E-03				
580	9.18E-04				
581	8.32E-04				
582	7.61E-04				
583	6.91E-04				
584	6.51E-04				
585	6.14E-04				
586	5.81E-04				
587	5.45E-04				
588	5.14E-04				
589	4.81E-04				
590	4.42E-04				
591	4.16E-04				
592	4.05E-04				
593	3.89E-04				
594	3.81E-04				
595	3.72E-04				
596	3.67E-04				
597	3.67E-04				
598	3.60E-04				
