OLIS-3D-ASCII	SySl1039		
375	9.41E-03		
376	9.67E-03		
377	9.91E-03		
378	1.01E-02		
379	1.03E-02		
380	1.05E-02		
381	1.06E-02		
382	1.07E-02		
383	1.08E-02		
384	1.09E-02		
385	1.09E-02		
386	1.10E-02		
387	1.10E-02		
388	1.10E-02		
389	1.11E-02		
390	0.0111944		
391	1.12E-02		
392	1.12E-02		
393	0.011224058		
394	1.13E-02		
395	1.13E-02		
396	1.15E-02		
397	1.16E-02		
398	1.17E-02		
399	1.18E-02		
400	1.20E-02		
401	1.22E-02		
402	1.24E-02		
403	1.25E-02		
404	1.28E-02		
405	1.30E-02		
406	1.33E-02		
407	1.36E-02		
408	1.38E-02		
409	1.41E-02		
410	1.44E-02		
411	1.46E-02		
412	1.49E-02		
413	1.52E-02		
414	0.015398435		
415	1.56E-02		
416	1.57E-02		
417	1.59E-02		
418	1.61E-02		
419	1.62E-02		
420	1.63E-02		
421	1.64E-02		
422	1.65E-02		
423	1.65E-02		
424	1.66E-02		
425	1.66E-02		
426	1.67E-02		
427	1.68E-02		
428	1.69E-02		
429	1.71E-02		
430	1.73E-02		
431	1.75E-02		
432	1.77E-02		
433	1.78E-02		
434	1.80E-02		
435	1.80E-02		
436	1.81E-02		
437	1.81E-02		
438	1.80E-02		
439	1.79E-02		
440	0.017685604		
441	1.74E-02		
442	1.71E-02		
443	1.67E-02		
444	1.63E-02		
445	1.58E-02		
446	1.53E-02		
447	1.47E-02		
448	1.42E-02		
449	1.37E-02		
450	1.32E-02		
451	1.27E-02		
452	1.24E-02		
453	1.20E-02		
454	1.18E-02		
455	1.15E-02		
456	1.14E-02		
457	1.12E-02		
458	1.11E-02		
459	0.010943935		
460	1.08E-02		
461	1.07E-02		
462	1.06E-02		
463	1.04E-02		
464	1.03E-02		
465	1.02E-02		
466	0.010094666		
467	9.96E-03		
468	9.83E-03		
469	9.68E-03		
470	9.53E-03		
471	9.39E-03		
472	9.24E-03		
473	9.11E-03		
474	8.98E-03		
475	8.84E-03		
476	8.75E-03		
477	8.67E-03		
478	8.61E-03		
479	8.56E-03		
480	8.55E-03		
481	8.56E-03		
482	8.58E-03		
483	8.63E-03		
484	8.69E-03		
485	8.76E-03		
486	8.82E-03		
487	8.91E-03		
488	9.01E-03		
489	9.10E-03		
490	9.20E-03		
491	9.31E-03		
492	9.42E-03		
493	9.51E-03		
494	9.58E-03		
495	9.65E-03		
496	9.74E-03		
497	9.79E-03		
498	9.83E-03		
499	9.86E-03		
500	9.85E-03		
501	9.84E-03		
502	9.83E-03		
503	9.80E-03		
504	9.74E-03		
505	9.69E-03		
506	9.62E-03		
507	9.54E-03		
508	9.48E-03		
509	9.38E-03		
510	9.32E-03		
511	9.25E-03		
512	0.009181171		
513	9.14E-03		
514	9.10E-03		
515	9.09E-03		
516	9.07E-03		
517	9.08E-03		
518	9.08E-03		
519	9.06E-03		
520	9.06E-03		
521	9.07E-03		
522	9.11E-03		
523	9.13E-03		
524	9.17E-03		
525	9.21E-03		
526	9.28E-03		
527	9.35E-03		
528	9.44E-03		
529	9.54E-03		
530	9.63E-03		
531	9.73E-03		
532	9.84E-03		
533	9.94E-03		
534	1.00E-02		
535	1.01E-02		
536	1.03E-02		
537	1.04E-02		
538	1.05E-02		
539	1.07E-02		
540	1.08E-02		
541	1.10E-02		
542	0.011106389		
543	1.13E-02		
544	1.14E-02		
545	1.16E-02		
546	1.17E-02		
547	1.19E-02		
548	1.21E-02		
549	1.22E-02		
550	1.23E-02		
551	1.24E-02		
552	1.26E-02		
553	1.27E-02		
554	1.29E-02		
555	1.30E-02		
556	1.32E-02		
557	1.34E-02		
558	1.36E-02		
559	0.013764039		
560	0.013947246		
561	1.41E-02		
562	1.43E-02		
563	1.45E-02		
564	1.47E-02		
565	0.014844905		
566	1.50E-02		
567	1.50E-02		
568	1.50E-02		
569	1.49E-02		
570	1.47E-02		
571	1.43E-02		
572	1.39E-02		
573	1.33E-02		
574	1.27E-02		
575	1.19E-02		
576	1.12E-02		
577	1.04E-02		
578	9.67E-03		
579	8.96E-03		
580	8.29E-03		
581	7.68E-03		
582	7.13E-03		
583	6.66E-03		
584	6.25E-03		
585	5.91E-03		
586	5.60E-03		
587	5.35E-03		
588	5.15E-03		
589	4.95E-03		
590	4.81E-03		
591	4.69E-03		
592	4.59E-03		
593	4.52E-03		
594	4.47E-03		
595	4.42E-03		
596	4.40E-03		
597	4.37E-03		
598	4.36E-03		
599	4.36E-03		
600	4.37E-03		
601	4.38E-03		
602	4.39E-03		
603	4.40E-03		
604	4.42E-03		
605	4.44E-03		
606	4.47E-03		
607	4.51E-03		
608	4.58E-03		
609	4.64E-03		
610	4.72E-03		
611	4.81E-03		
612	4.89E-03		
613	4.97E-03		
614	5.03E-03		
615	5.10E-03		
616	5.16E-03		
617	5.21E-03		
618	5.26E-03		
619	5.29E-03		
620	5.35E-03		
621	0.005391286		
622	5.41E-03		
623	5.45E-03		
624	5.48E-03		
625	5.51E-03		
626	5.52E-03		
627	5.54E-03		
628	5.55E-03		
629	5.53E-03		
630	5.52E-03		
631	5.47E-03		
632	5.45E-03		
633	5.41E-03		
634	5.37E-03		
635	5.35E-03		
636	5.31E-03		
637	5.26E-03		
638	5.20E-03		
639	5.14E-03		
640	5.08E-03		
641	5.00E-03		
642	4.91E-03		
643	4.83E-03		
644	4.77E-03		
645	4.71E-03		
646	4.69E-03		
647	4.68E-03		
648	4.65E-03		
649	4.64E-03		
650	4.65E-03		
651	4.69E-03		
652	4.72E-03		
653	4.76E-03		
654	4.86E-03		
655	4.97E-03		
656	5.13E-03		
657	5.34E-03		
658	5.61E-03		
659	5.93E-03		
660	6.29E-03		
661	6.72E-03		
662	7.16E-03		
663	7.65E-03		
664	8.11E-03		
665	8.57E-03		
666	9.05E-03		
667	9.48E-03		
668	9.93E-03		
669	1.03E-02		
670	0.010720147		
671	1.11E-02		
672	1.15E-02		
673	1.19E-02		
674	1.23E-02		
675	1.27E-02		
676	1.31E-02		
677	1.35E-02		
678	1.38E-02		
679	1.40E-02		
680	1.42E-02		
681	1.40E-02		
682	1.38E-02		
683	1.35E-02		
684	1.30E-02		
685	1.24E-02		
686	1.17E-02		
687	1.09E-02		
688	1.00E-02		
689	9.21E-03		
690	8.44E-03		
691	7.72E-03		
692	7.05E-03		
693	6.35E-03		
694	5.80E-03		
695	5.25E-03		
696	4.76E-03		
697	4.34E-03		
698	3.95E-03		
699	3.58E-03		
700	3.27E-03		
701	3.07E-03		
702	2.90E-03		
703	2.69E-03		
704	2.53E-03		
705	2.33E-03		
706	2.12E-03		
707	1.90E-03		
708	1.67E-03		
709	1.43E-03		
710	1.18E-03		
