OLIS-3D-ASCII	SySl1013				
375	0.03062951				
376	3.15E-02				
377	3.23E-02				
378	3.30E-02				
379	0.033562378				
380	3.41E-02				
381	3.45E-02				
382	3.48E-02				
383	3.50E-02				
384	3.51E-02				
385	3.51E-02				
386	3.50E-02				
387	3.50E-02				
388	0.034959736				
389	0.034993902				
390	3.50E-02				
391	3.51E-02				
392	3.52E-02				
393	3.54E-02				
394	3.56E-02				
395	3.59E-02				
396	0.036033107				
397	3.63E-02				
398	3.65E-02				
399	3.69E-02				
400	0.037349504				
401	3.79E-02				
402	3.85E-02				
403	3.93E-02				
404	4.02E-02				
405	4.11E-02				
406	4.22E-02				
407	4.33E-02				
408	4.43E-02				
409	4.55E-02				
410	4.67E-02				
411	4.77E-02				
412	4.88E-02				
413	4.97E-02				
414	5.06E-02				
415	5.14E-02				
416	5.22E-02				
417	0.052837999				
418	5.35E-02				
419	5.40E-02				
420	5.44E-02				
421	5.49E-02				
422	5.52E-02				
423	5.56E-02				
424	5.59E-02				
425	5.63E-02				
426	5.67E-02				
427	5.72E-02				
428	5.79E-02				
429	0.058686823				
430	5.96E-02				
431	6.06E-02				
432	6.16E-02				
433	6.26E-02				
434	6.35E-02				
435	6.44E-02				
436	6.51E-02				
437	6.56E-02				
438	6.58E-02				
439	0.065796665				
440	6.55E-02				
441	6.47E-02				
442	6.37E-02				
443	6.24E-02				
444	6.08E-02				
445	5.88E-02				
446	5.67E-02				
447	5.45E-02				
448	5.22E-02				
449	5.00E-02				
450	4.79E-02				
451	0.045942394				
452	4.41E-02				
453	4.25E-02				
454	4.11E-02				
455	0.040005967				
456	3.91E-02				
457	3.83E-02				
458	3.76E-02				
459	3.70E-02				
460	3.65E-02				
461	3.61E-02				
462	3.57E-02				
463	3.54E-02				
464	3.51E-02				
465	3.48E-02				
466	3.45E-02				
467	3.42E-02				
468	3.40E-02				
469	3.37E-02				
470	3.35E-02				
471	3.32E-02				
472	3.30E-02				
473	3.28E-02				
474	3.27E-02				
475	3.26E-02				
476	3.25E-02				
477	3.26E-02				
478	3.26E-02				
479	3.26E-02				
480	3.28E-02				
481	3.29E-02				
482	3.31E-02				
483	3.33E-02				
484	3.35E-02				
485	3.37E-02				
486	3.38E-02				
487	3.40E-02				
488	3.42E-02				
489	3.43E-02				
490	3.43E-02				
491	3.43E-02				
492	3.43E-02				
493	3.43E-02				
494	3.41E-02				
495	0.033975054				
496	3.37E-02				
497	3.34E-02				
498	3.31E-02				
499	3.27E-02				
500	3.23E-02				
