OLIS-3D-ASCII	SySl1195						
375	6.14E-03						
376	5.81E-03						
377	5.65E-03						
378	5.61E-03						
379	5.66E-03						
380	5.78E-03						
381	5.95E-03						
382	6.08E-03						
383	6.19E-03						
384	6.20E-03						
385	6.20E-03						
386	6.27E-03						
387	6.28E-03						
388	6.39E-03						
389	6.39E-03						
390	6.44E-03						
391	6.57E-03						
392	6.65E-03						
393	6.72E-03						
394	6.81E-03						
395	6.86E-03						
396	6.90E-03						
397	7.01E-03						
398	7.11E-03						
399	7.21E-03						
400	7.38E-03						
401	7.47E-03						
402	7.60E-03						
403	7.78E-03						
404	7.89E-03						
405	8.01E-03						
406	8.20E-03						
407	8.39E-03						
408	8.62E-03						
409	8.86E-03						
410	9.07E-03						
411	9.32E-03						
412	9.60E-03						
413	9.85E-03						
414	1.01E-02						
415	1.03E-02						
416	1.05E-02						
417	1.06E-02						
418	1.07E-02						
419	1.09E-02						
420	1.10E-02						
421	1.11E-02						
422	1.12E-02						
423	1.13E-02						
424	1.14E-02						
425	1.15E-02						
426	0.011648709						
427	1.18E-02						
428	1.19E-02						
429	1.21E-02						
430	1.22E-02						
431	1.23E-02						
432	1.24E-02						
433	1.26E-02						
434	1.27E-02						
435	0.012848758						
436	1.30E-02						
437	1.30E-02						
438	1.31E-02						
439	1.31E-02						
440	1.30E-02						
441	1.29E-02						
442	0.01277968						
443	1.26E-02						
444	1.24E-02						
445	1.21E-02						
446	0.011887667						
447	1.16E-02						
448	1.13E-02						
449	1.10E-02						
450	1.07E-02						
451	1.04E-02						
452	1.02E-02						
453	9.96E-03						
454	9.78E-03						
455	9.65E-03						
456	9.52E-03						
457	9.42E-03						
458	9.33E-03						
459	9.24E-03						
460	9.14E-03						
461	9.05E-03						
462	8.97E-03						
463	8.86E-03						
464	8.76E-03						
465	8.64E-03						
466	8.54E-03						
467	8.42E-03						
468	8.28E-03						
469	8.15E-03						
470	8.01E-03						
471	7.88E-03						
472	7.76E-03						
473	7.67E-03						
474	7.57E-03						
475	7.47E-03						
476	7.39E-03						
477	7.34E-03						
478	7.29E-03						
479	7.26E-03						
480	7.24E-03						
481	7.22E-03						
482	7.23E-03						
483	7.26E-03						
484	7.32E-03						
485	7.39E-03						
486	7.45E-03						
487	7.50E-03						
488	7.56E-03						
489	7.64E-03						
490	7.69E-03						
491	7.74E-03						
492	7.80E-03						
493	7.82E-03						
494	7.84E-03						
495	7.85E-03						
496	7.83E-03						
497	7.80E-03						
498	7.74E-03						
499	7.65E-03						
500	7.54E-03						
501	7.44E-03						
502	7.32E-03						
503	7.19E-03						
504	7.05E-03						
505	6.90E-03						
506	6.74E-03						
507	6.57E-03						
508	6.38E-03						
509	6.21E-03						
510	6.03E-03						
511	5.85E-03						
512	5.69E-03						
513	5.54E-03						
514	5.40E-03						
515	0.005273025						
516	5.13E-03						
517	5.02E-03						
518	4.91E-03						
519	4.81E-03						
520	4.70E-03						
521	4.61E-03						
522	4.52E-03						
523	4.44E-03						
524	4.35E-03						
525	4.29E-03						
526	4.23E-03						
527	0.004163815						
528	4.09E-03						
529	4.05E-03						
530	4.00E-03						
531	3.95E-03						
532	3.88E-03						
533	3.82E-03						
534	3.73E-03						
535	3.66E-03						
536	3.60E-03						
537	3.55E-03						
538	3.49E-03						
539	3.42E-03						
540	3.38E-03						
541	3.34E-03						
542	3.31E-03						
543	3.26E-03						
544	3.23E-03						
545	3.21E-03						
546	3.18E-03						
547	3.18E-03						
548	3.17E-03						
549	3.16E-03						
550	3.14E-03						
551	3.13E-03						
552	3.11E-03						
553	3.11E-03						
554	3.12E-03						
555	3.13E-03						
556	3.15E-03						
557	3.17E-03						
558	3.20E-03						
559	3.25E-03						
560	3.28E-03						
561	3.32E-03						
562	3.36E-03						
563	3.39E-03						
564	3.43E-03						
565	3.47E-03						
566	3.50E-03						
567	3.52E-03						
568	3.54E-03						
569	3.53E-03						
570	3.53E-03						
571	3.48E-03						
572	3.42E-03						
573	3.34E-03						
574	3.22E-03						
575	3.11E-03						
576	2.97E-03						
577	2.82E-03						
578	2.69E-03						
579	2.57E-03						
580	2.46E-03						
581	2.36E-03						
582	2.28E-03						
583	2.20E-03						
584	2.13E-03						
585	2.07E-03						
586	2.03E-03						
587	1.99E-03						
588	1.95E-03						
589	1.90E-03						
590	1.88E-03						
591	1.84E-03						
592	1.82E-03						
593	1.80E-03						
594	1.79E-03						
595	1.78E-03						
596	1.77E-03						
597	1.77E-03						
598	1.76E-03						
599	1.75E-03						
600	1.74E-03						
601	1.73E-03						
602	1.72E-03						
603	1.70E-03						
604	1.71E-03						
605	1.73E-03						
606	1.75E-03						
607	1.76E-03						
608	1.79E-03						
609	1.81E-03						
610	1.83E-03						
611	1.86E-03						
612	1.89E-03						
613	1.94E-03						
614	1.97E-03						
615	2.00E-03						
616	2.03E-03						
617	2.07E-03						
618	2.09E-03						
619	2.11E-03						
620	2.14E-03						
621	2.16E-03						
622	2.20E-03						
623	2.23E-03						
624	2.27E-03						
625	2.30E-03						
626	2.31E-03						
627	2.31E-03						
628	2.32E-03						
629	2.31E-03						
630	2.29E-03						
631	2.27E-03						
632	2.28E-03						
633	2.26E-03						
634	2.25E-03						
635	2.24E-03						
636	2.21E-03						
637	2.21E-03						
638	2.20E-03						
639	2.18E-03						
640	2.16E-03						
641	2.14E-03						
642	2.12E-03						
643	2.09E-03						
644	2.09E-03						
645	2.05E-03						
646	2.05E-03						
647	2.06E-03						
648	2.06E-03						
649	2.08E-03						
650	2.09E-03						
651	2.14E-03						
652	0.002201059						
653	2.28E-03						
654	2.36E-03						
655	2.44E-03						
656	2.56E-03						
657	2.71E-03						
658	2.89E-03						
659	3.12E-03						
660	3.34E-03						
661	3.58E-03						
662	3.87E-03						
663	4.19E-03						
664	4.51E-03						
665	4.82E-03						
666	5.19E-03						
667	5.51E-03						
668	5.90E-03						
669	6.26E-03						
670	6.65E-03						
671	7.03E-03						
672	7.39E-03						
673	7.73E-03						
674	8.04E-03						
675	8.32E-03						
676	8.58E-03						
677	8.78E-03						
678	8.95E-03						
679	9.02E-03						
680	9.02E-03						
681	8.91E-03						
682	8.71E-03						
683	8.40E-03						
684	8.02E-03						
685	7.55E-03						
686	6.99E-03						
687	6.43E-03						
688	5.84E-03						
689	5.23E-03						
690	4.71E-03						
691	4.24E-03						
692	3.79E-03						
693	3.36E-03						
694	2.95E-03						
695	2.58E-03						
696	2.25E-03						
697	1.95E-03						
698	1.71E-03						
699	1.44E-03						
700	1.22E-03						
701	9.89E-04						
702	8.64E-04						
703	7.74E-04						
704	5.84E-04						
705	3.88E-04						
706	1.90E-04						
707	-4.69E-06						
708	-1.91E-04						
709	-3.65E-04						
710	-5.20E-04						
