OLIS-3D-ASCII	SySl1107						
375	9.03E-03						
376	9.19E-03						
377	9.35E-03						
378	9.51E-03						
379	0.009663832						
380	9.81E-03						
381	9.95E-03						
382	1.01E-02						
383	1.02E-02						
384	1.03E-02						
385	1.03E-02						
386	1.03E-02						
387	1.03E-02						
388	1.02E-02						
389	1.02E-02						
390	1.03E-02						
391	1.03E-02						
392	1.04E-02						
393	1.04E-02						
394	1.05E-02						
395	1.06E-02						
396	1.06E-02						
397	1.07E-02						
398	1.08E-02						
399	0.010875764						
400	1.10E-02						
401	1.12E-02						
402	0.011357158						
403	0.011518118						
404	1.17E-02						
405	1.19E-02						
406	1.22E-02						
407	1.24E-02						
408	1.27E-02						
409	1.30E-02						
410	0.013342627						
411	1.36E-02						
412	1.39E-02						
413	1.42E-02						
414	1.45E-02						
415	1.47E-02						
416	0.014923821						
417	1.51E-02						
418	1.52E-02						
419	1.53E-02						
420	1.55E-02						
421	1.56E-02						
422	1.57E-02						
423	1.58E-02						
424	1.59E-02						
425	1.60E-02						
426	1.61E-02						
427	1.63E-02						
428	0.016431719						
429	1.65E-02						
430	1.67E-02						
431	1.68E-02						
432	1.71E-02						
433	1.72E-02						
434	1.74E-02						
435	1.75E-02						
436	1.76E-02						
437	1.77E-02						
438	1.78E-02						
439	1.77E-02						
440	1.76E-02						
441	1.75E-02						
442	1.73E-02						
443	1.70E-02						
444	1.67E-02						
445	1.64E-02						
446	1.60E-02						
447	1.55E-02						
448	1.51E-02						
449	0.014659662						
450	1.43E-02						
451	0.013859859						
452	1.35E-02						
453	1.32E-02						
454	0.012987578						
455	1.28E-02						
456	1.26E-02						
457	1.24E-02						
458	1.23E-02						
459	1.22E-02						
460	1.21E-02						
461	0.011972953						
462	1.19E-02						
463	1.17E-02						
464	1.16E-02						
465	1.15E-02						
466	0.011362823						
467	1.12E-02						
468	1.10E-02						
469	1.08E-02						
470	1.07E-02						
471	1.05E-02						
472	1.03E-02						
473	1.02E-02						
474	1.00E-02						
475	9.90E-03						
476	9.78E-03						
477	9.68E-03						
478	9.61E-03						
479	9.55E-03						
480	9.54E-03						
481	9.53E-03						
482	9.56E-03						
483	9.60E-03						
484	9.65E-03						
485	9.73E-03						
486	9.77E-03						
487	9.82E-03						
488	9.89E-03						
489	9.97E-03						
490	1.00E-02						
491	1.01E-02						
492	1.02E-02						
493	1.02E-02						
494	1.02E-02						
495	1.02E-02						
496	1.02E-02						
497	1.02E-02						
498	1.01E-02						
499	1.00E-02						
500	9.93E-03						
501	9.80E-03						
502	9.64E-03						
503	9.48E-03						
504	9.29E-03						
505	9.10E-03						
506	8.89E-03						
507	8.68E-03						
508	8.46E-03						
509	8.25E-03						
510	8.03E-03						
511	7.82E-03						
512	7.62E-03						
513	7.43E-03						
514	7.24E-03						
515	7.09E-03						
516	6.92E-03						
517	6.77E-03						
518	6.64E-03						
519	6.51E-03						
520	6.36E-03						
521	6.23E-03						
522	6.12E-03						
523	6.03E-03						
524	5.93E-03						
525	5.83E-03						
526	5.75E-03						
527	5.71E-03						
528	5.65E-03						
529	5.59E-03						
530	5.53E-03						
531	5.46E-03						
532	5.39E-03						
533	5.31E-03						
534	5.25E-03						
535	5.20E-03						
536	5.13E-03						
537	5.09E-03						
538	5.06E-03						
539	5.04E-03						
540	5.03E-03						
541	5.00E-03						
542	4.99E-03						
543	4.97E-03						
544	4.97E-03						
545	4.95E-03						
546	4.94E-03						
547	4.94E-03						
548	4.93E-03						
549	4.93E-03						
550	4.93E-03						
551	4.94E-03						
552	4.96E-03						
553	4.98E-03						
554	5.01E-03						
555	5.05E-03						
556	5.09E-03						
557	5.14E-03						
558	5.18E-03						
559	5.23E-03						
560	5.29E-03						
561	5.34E-03						
562	5.41E-03						
563	5.47E-03						
564	5.55E-03						
565	5.61E-03						
566	5.66E-03						
567	5.71E-03						
568	5.71E-03						
569	5.71E-03						
570	5.66E-03						
571	5.59E-03						
572	5.49E-03						
573	5.34E-03						
574	5.17E-03						
575	4.97E-03						
576	4.76E-03						
577	4.54E-03						
578	4.33E-03						
579	4.14E-03						
580	3.93E-03						
581	3.75E-03						
582	3.61E-03						
583	3.49E-03						
584	3.38E-03						
585	3.27E-03						
586	3.19E-03						
587	3.11E-03						
588	3.05E-03						
589	3.00E-03						
590	2.96E-03						
591	2.91E-03						
592	2.87E-03						
593	2.85E-03						
594	2.83E-03						
595	2.81E-03						
596	2.78E-03						
597	2.77E-03						
598	2.77E-03						
599	2.74E-03						
600	2.74E-03						
601	2.74E-03						
602	2.73E-03						
603	2.73E-03						
604	2.74E-03						
605	2.76E-03						
606	2.78E-03						
607	2.80E-03						
608	2.82E-03						
609	2.86E-03						
610	2.89E-03						
611	2.90E-03						
612	2.96E-03						
613	3.00E-03						
614	3.05E-03						
615	3.10E-03						
616	3.14E-03						
617	3.19E-03						
618	3.25E-03						
619	3.27E-03						
620	3.30E-03						
621	3.33E-03						
622	3.36E-03						
623	3.38E-03						
624	3.41E-03						
625	3.43E-03						
626	3.44E-03						
627	3.44E-03						
628	3.44E-03						
629	3.45E-03						
630	3.46E-03						
631	3.45E-03						
632	3.44E-03						
633	3.41E-03						
634	3.38E-03						
635	3.32E-03						
636	3.30E-03						
637	3.26E-03						
638	3.22E-03						
639	3.17E-03						
640	3.15E-03						
641	3.14E-03						
642	3.13E-03						
643	3.13E-03						
644	3.12E-03						
645	3.11E-03						
646	3.11E-03						
647	3.11E-03						
648	3.13E-03						
649	3.14E-03						
650	3.17E-03						
651	3.19E-03						
652	3.24E-03						
653	3.33E-03						
654	3.46E-03						
655	3.61E-03						
656	3.77E-03						
657	3.97E-03						
658	4.19E-03						
659	4.46E-03						
660	4.74E-03						
661	5.06E-03						
662	5.43E-03						
663	5.80E-03						
664	0.006206696						
665	6.63E-03						
666	7.11E-03						
667	7.59E-03						
668	8.04E-03						
669	8.47E-03						
670	8.88E-03						
671	9.31E-03						
672	9.73E-03						
673	1.02E-02						
674	1.05E-02						
675	1.09E-02						
676	1.12E-02						
677	1.15E-02						
678	1.18E-02						
679	1.20E-02						
680	1.20E-02						
681	1.19E-02						
682	0.011660094						
683	1.13E-02						
684	1.08E-02						
685	1.03E-02						
686	9.57E-03						
687	8.89E-03						
688	8.14E-03						
689	7.45E-03						
690	6.76E-03						
691	6.11E-03						
692	5.49E-03						
693	4.90E-03						
694	4.40E-03						
695	3.90E-03						
696	3.45E-03						
697	3.11E-03						
698	2.76E-03						
699	2.45E-03						
700	2.15E-03						
701	1.91E-03						
702	1.66E-03						
703	1.46E-03						
704	1.25E-03						
705	1.06E-03						
706	9.00E-04						
707	7.87E-04						
708	7.26E-04						
709	7.25E-04						
710	7.91E-04						
