OLIS-3D-ASCII	SySl1031		
375	2.32E-02		
376	2.40E-02		
377	2.47E-02		
378	2.53E-02		
379	2.58E-02		
380	2.62E-02		
381	2.66E-02		
382	0.026877712		
383	2.71E-02		
384	2.72E-02		
385	0.027237074		
386	2.72E-02		
387	2.73E-02		
388	2.73E-02		
389	2.73E-02		
390	2.74E-02		
391	2.76E-02		
392	2.77E-02		
393	2.78E-02		
394	2.80E-02		
395	2.83E-02		
396	2.84E-02		
397	2.87E-02		
398	2.90E-02		
399	2.95E-02		
400	2.98E-02		
401	3.03E-02		
402	3.09E-02		
403	3.15E-02		
404	3.22E-02		
405	3.28E-02		
406	3.36E-02		
407	3.43E-02		
408	3.51E-02		
409	3.58E-02		
410	3.65E-02		
411	3.72E-02		
412	3.79E-02		
413	3.86E-02		
414	3.91E-02		
415	3.97E-02		
416	0.040222299		
417	4.06E-02		
418	4.10E-02		
419	4.13E-02		
420	4.16E-02		
421	4.18E-02		
422	4.20E-02		
423	4.23E-02		
424	4.25E-02		
425	4.28E-02		
426	4.31E-02		
427	4.35E-02		
428	4.40E-02		
429	4.45E-02		
430	4.50E-02		
431	4.55E-02		
432	4.61E-02		
433	4.66E-02		
434	4.71E-02		
435	4.75E-02		
436	4.77E-02		
437	4.78E-02		
438	4.77E-02		
439	4.75E-02		
440	4.70E-02		
441	4.64E-02		
442	4.55E-02		
443	4.45E-02		
444	0.043367195		
445	4.20E-02		
446	4.06E-02		
447	0.039122478		
448	3.77E-02		
449	3.63E-02		
450	3.49E-02		
451	3.38E-02		
452	3.27E-02		
453	3.19E-02		
454	3.11E-02		
455	3.04E-02		
456	2.99E-02		
457	2.94E-02		
458	2.90E-02		
459	2.87E-02		
460	2.83E-02		
461	2.81E-02		
462	2.78E-02		
463	2.75E-02		
464	2.73E-02		
465	2.70E-02		
466	2.67E-02		
467	2.63E-02		
468	2.60E-02		
469	2.56E-02		
470	2.52E-02		
471	0.024832839		
472	2.45E-02		
473	2.41E-02		
474	2.38E-02		
475	2.35E-02		
476	2.32E-02		
477	2.30E-02		
478	2.28E-02		
479	2.27E-02		
