OLIS-3D-ASCII	SySl1175		
677	1.18E-02		
678	1.21E-02		
679	1.24E-02		
680	1.26E-02		
681	1.26E-02		
682	1.26E-02		
683	1.24E-02		
684	1.20E-02		
685	1.16E-02		
686	1.10E-02		
687	1.03E-02		
688	9.65E-03		
689	8.94E-03		
690	8.29E-03		
691	7.59E-03		
692	6.95E-03		
693	6.29E-03		
694	5.74E-03		
695	5.24E-03		
696	4.79E-03		
697	4.39E-03		
698	3.95E-03		
699	3.67E-03		
700	3.45E-03		
701	3.26E-03		
702	3.13E-03		
703	2.93E-03		
704	2.73E-03		
705	2.53E-03		
706	2.33E-03		
707	2.15E-03		
708	1.99E-03		
709	1.86E-03		
710	1.77E-03		
