OLIS-3D-ASCII	SySl1018			
375	1.89E-02			
376	1.96E-02			
377	2.01E-02			
378	0.02056223			
379	2.09E-02			
380	2.12E-02			
381	2.14E-02			
382	0.021570967			
383	2.17E-02			
384	2.16E-02			
385	2.15E-02			
386	2.13E-02			
387	2.13E-02			
388	2.13E-02			
389	2.13E-02			
390	2.12E-02			
391	2.12E-02			
392	2.12E-02			
393	2.12E-02			
394	2.13E-02			
395	2.14E-02			
396	2.15E-02			
397	2.17E-02			
398	2.17E-02			
399	2.20E-02			
400	2.21E-02			
401	2.23E-02			
402	2.26E-02			
403	2.29E-02			
404	2.34E-02			
405	2.38E-02			
406	0.024364821			
407	2.49E-02			
408	2.55E-02			
409	2.62E-02			
410	2.68E-02			
411	2.73E-02			
412	2.79E-02			
413	2.84E-02			
414	2.89E-02			
415	2.93E-02			
416	2.96E-02			
417	2.98E-02			
418	3.02E-02			
419	3.04E-02			
420	3.06E-02			
421	3.08E-02			
422	3.09E-02			
423	3.10E-02			
424	3.12E-02			
425	3.14E-02			
426	3.15E-02			
427	3.18E-02			
428	3.20E-02			
429	3.23E-02			
430	3.28E-02			
431	3.33E-02			
432	3.38E-02			
433	3.44E-02			
434	3.48E-02			
435	3.52E-02			
436	3.55E-02			
437	3.58E-02			
438	3.59E-02			
439	3.59E-02			
440	3.57E-02			
441	3.53E-02			
442	0.034808688			
443	3.42E-02			
444	0.033310235			
445	3.23E-02			
446	3.12E-02			
447	3.00E-02			
448	0.028755014			
449	0.027564521			
450	2.64E-02			
451	2.53E-02			
452	2.44E-02			
453	2.35E-02			
454	2.27E-02			
455	0.022033887			
456	2.15E-02			
457	2.10E-02			
458	2.06E-02			
459	2.02E-02			
460	1.99E-02			
461	1.97E-02			
462	1.95E-02			
463	0.01925052			
464	1.91E-02			
465	1.89E-02			
466	1.87E-02			
467	1.85E-02			
468	0.018321816			
469	1.82E-02			
470	1.80E-02			
471	1.78E-02			
472	1.76E-02			
473	0.017531582			
474	1.74E-02			
475	1.73E-02			
476	1.72E-02			
477	1.71E-02			
478	1.71E-02			
479	1.71E-02			
480	1.71E-02			
481	1.71E-02			
482	1.71E-02			
483	1.72E-02			
484	1.72E-02			
485	1.73E-02			
486	1.73E-02			
487	0.017327758			
488	1.74E-02			
489	1.74E-02			
490	1.74E-02			
491	1.74E-02			
492	0.017363596			
493	0.017328705			
494	1.73E-02			
495	1.72E-02			
496	1.71E-02			
497	1.70E-02			
498	1.68E-02			
499	1.66E-02			
500	1.65E-02			
501	0.016298583			
502	1.61E-02			
503	1.59E-02			
504	1.57E-02			
505	1.55E-02			
506	1.53E-02			
507	1.51E-02			
508	1.49E-02			
509	1.46E-02			
510	1.44E-02			
511	1.42E-02			
512	1.40E-02			
513	1.38E-02			
514	1.37E-02			
515	1.35E-02			
516	1.33E-02			
517	1.31E-02			
518	1.29E-02			
519	1.27E-02			
520	1.24E-02			
521	1.22E-02			
522	1.19E-02			
523	1.17E-02			
524	1.14E-02			
525	1.11E-02			
526	1.08E-02			
527	1.06E-02			
528	1.03E-02			
529	9.97E-03			
530	9.67E-03			
531	9.37E-03			
532	9.07E-03			
533	8.77E-03			
534	8.47E-03			
535	8.19E-03			
536	7.92E-03			
537	7.66E-03			
538	7.41E-03			
539	7.21E-03			
540	7.01E-03			
541	6.82E-03			
542	6.66E-03			
543	6.49E-03			
544	6.35E-03			
545	6.24E-03			
546	6.15E-03			
547	6.11E-03			
548	6.06E-03			
549	6.02E-03			
550	6.00E-03			
551	6.01E-03			
552	6.02E-03			
553	6.05E-03			
554	6.11E-03			
555	6.18E-03			
556	6.28E-03			
557	6.39E-03			
558	6.51E-03			
559	6.65E-03			
560	6.82E-03			
561	6.99E-03			
562	7.18E-03			
563	7.37E-03			
564	7.56E-03			
565	7.77E-03			
566	7.99E-03			
567	8.21E-03			
568	8.42E-03			
569	8.64E-03			
570	8.86E-03			
571	9.09E-03			
572	9.35E-03			
573	9.58E-03			
574	9.82E-03			
575	1.00E-02			
576	1.03E-02			
577	1.05E-02			
578	1.07E-02			
579	1.09E-02			
580	1.11E-02			
581	1.13E-02			
582	0.011516219			
583	1.17E-02			
584	1.19E-02			
585	1.21E-02			
586	1.23E-02			
587	0.012475769			
588	0.012669192			
589	1.29E-02			
590	1.31E-02			
591	1.33E-02			
592	1.34E-02			
593	1.36E-02			
594	1.38E-02			
595	1.40E-02			
596	1.42E-02			
597	1.44E-02			
598	1.45E-02			
599	0.01474495			
600	1.50E-02			
601	1.53E-02			
602	1.55E-02			
603	1.58E-02			
604	1.61E-02			
605	1.65E-02			
606	1.68E-02			
607	1.72E-02			
608	1.76E-02			
609	1.81E-02			
610	1.85E-02			
611	0.019010944			
612	1.95E-02			
613	2.01E-02			
614	2.05E-02			
615	0.021024101			
616	2.15E-02			
617	2.20E-02			
618	2.25E-02			
619	2.29E-02			
620	2.33E-02			
621	2.37E-02			
622	2.40E-02			
623	2.43E-02			
624	2.46E-02			
625	2.48E-02			
626	2.49E-02			
627	0.025008444			
628	0.025015839			
629	2.50E-02			
630	2.49E-02			
631	2.48E-02			
632	2.47E-02			
633	2.45E-02			
634	2.43E-02			
635	2.40E-02			
636	2.38E-02			
637	2.35E-02			
638	0.02317222			
639	2.28E-02			
640	0.022465576			
641	2.21E-02			
642	2.17E-02			
643	2.12E-02			
644	2.08E-02			
645	2.03E-02			
646	1.99E-02			
647	1.95E-02			
648	1.91E-02			
649	1.88E-02			
650	0.018473137			
651	1.83E-02			
652	1.81E-02			
653	1.80E-02			
654	1.79E-02			
655	1.78E-02			
656	1.79E-02			
657	1.80E-02			
658	1.82E-02			
659	1.85E-02			
660	1.89E-02			
661	1.94E-02			
662	2.00E-02			
663	2.07E-02			
664	2.14E-02			
665	2.22E-02			
666	0.023124439			
667	0.024030816			
668	2.50E-02			
669	2.58E-02			
670	2.67E-02			
671	2.76E-02			
672	2.84E-02			
673	2.93E-02			
674	3.01E-02			
675	3.09E-02			
676	3.17E-02			
677	3.24E-02			
678	3.31E-02			
679	3.37E-02			
680	3.41E-02			
681	3.42E-02			
682	3.40E-02			
683	3.35E-02			
684	3.27E-02			
685	3.17E-02			
686	3.02E-02			
687	2.85E-02			
688	2.66E-02			
689	2.47E-02			
690	0.022848023			
691	0.020991687			
692	1.92E-02			
693	1.76E-02			
694	1.61E-02			
695	1.48E-02			
696	0.013585658			
697	1.26E-02			
698	1.16E-02			
699	1.08E-02			
700	1.01E-02			
701	9.59E-03			
702	9.09E-03			
703	8.59E-03			
704	8.09E-03			
705	7.65E-03			
706	7.22E-03			
707	6.79E-03			
708	6.33E-03			
709	5.85E-03			
710	5.32E-03			
