OLIS-3D-ASCII	SySl1020	
375	2.11E-04	
376	3.10E-04	
377	3.73E-04	
378	4.07E-04	
379	4.20E-04	
380	4.19E-04	
381	4.12E-04	
382	3.82E-04	
383	4.04E-04	
384	4.59E-04	
385	5.08E-04	
386	5.87E-04	
387	7.03E-04	
388	7.25E-04	
389	8.03E-04	
390	8.28E-04	
391	8.07E-04	
392	8.21E-04	
393	7.86E-04	
394	7.67E-04	
395	7.76E-04	
396	7.75E-04	
397	7.99E-04	
398	8.33E-04	
399	8.77E-04	
400	9.40E-04	
401	1.03E-03	
402	1.04E-03	
403	1.08E-03	
404	1.12E-03	
405	1.17E-03	
406	1.22E-03	
407	1.27E-03	
408	1.29E-03	
409	1.31E-03	
410	1.35E-03	
411	1.40E-03	
412	1.46E-03	
413	1.56E-03	
414	1.61E-03	
415	1.71E-03	
416	1.76E-03	
417	1.83E-03	
418	1.87E-03	
419	1.89E-03	
420	1.89E-03	
421	1.91E-03	
422	1.92E-03	
423	1.92E-03	
424	1.95E-03	
425	1.99E-03	
426	2.02E-03	
427	2.08E-03	
428	2.11E-03	
429	2.17E-03	
430	2.21E-03	
431	2.24E-03	
432	2.28E-03	
433	2.32E-03	
434	2.33E-03	
435	2.37E-03	
436	2.39E-03	
437	2.42E-03	
438	2.44E-03	
439	2.48E-03	
440	2.47E-03	
441	2.45E-03	
442	2.41E-03	
443	2.35E-03	
444	2.27E-03	
445	2.20E-03	
446	2.09E-03	
447	2.00E-03	
448	1.89E-03	
449	1.80E-03	
450	1.72E-03	
451	1.66E-03	
452	1.59E-03	
453	1.52E-03	
454	1.46E-03	
455	1.41E-03	
456	1.37E-03	
457	1.34E-03	
458	1.30E-03	
459	1.28E-03	
460	1.26E-03	
461	1.24E-03	
462	1.21E-03	
463	1.21E-03	
464	1.21E-03	
465	1.18E-03	
466	1.17E-03	
467	1.17E-03	
468	1.16E-03	
469	1.12E-03	
470	1.10E-03	
471	1.08E-03	
472	1.05E-03	
473	1.04E-03	
474	1.02E-03	
475	1.02E-03	
476	1.03E-03	
477	1.04E-03	
478	1.06E-03	
479	1.08E-03	
480	1.09E-03	
481	1.10E-03	
482	1.11E-03	
483	0.001115221	
484	1.11E-03	
485	1.12E-03	
486	1.12E-03	
487	1.11E-03	
488	1.11E-03	
489	1.09E-03	
490	1.10E-03	
491	1.10E-03	
492	1.10E-03	
493	1.10E-03	
494	1.10E-03	
495	1.10E-03	
496	1.12E-03	
497	1.12E-03	
498	1.12E-03	
499	1.11E-03	
500	1.11E-03	
501	1.10E-03	
502	1.10E-03	
503	1.08E-03	
504	1.06E-03	
505	1.04E-03	
506	1.03E-03	
507	1.02E-03	
508	1.01E-03	
509	9.87E-04	
510	9.74E-04	
511	9.60E-04	
512	9.68E-04	
513	9.57E-04	
514	9.47E-04	
515	9.43E-04	
516	9.43E-04	
517	9.41E-04	
518	9.48E-04	
519	9.41E-04	
520	9.41E-04	
521	9.30E-04	
522	9.12E-04	
523	8.81E-04	
524	8.60E-04	
525	8.25E-04	
526	7.90E-04	
527	7.57E-04	
528	7.37E-04	
529	6.97E-04	
530	6.74E-04	
531	6.53E-04	
532	6.63E-04	
533	6.56E-04	
534	6.43E-04	
535	6.26E-04	
536	6.16E-04	
537	5.99E-04	
538	5.69E-04	
539	5.51E-04	
540	5.32E-04	
541	4.99E-04	
542	4.80E-04	
543	4.80E-04	
544	4.82E-04	
545	4.81E-04	
546	4.90E-04	
547	4.81E-04	
548	4.81E-04	
549	4.82E-04	
550	4.76E-04	
551	4.89E-04	
552	4.91E-04	
553	4.95E-04	
554	4.98E-04	
555	5.04E-04	
556	5.10E-04	
557	5.15E-04	
558	5.41E-04	
559	5.47E-04	
560	5.68E-04	
561	6.01E-04	
562	6.25E-04	
563	6.60E-04	
564	6.81E-04	
565	7.03E-04	
566	7.21E-04	
567	7.53E-04	
568	7.73E-04	
569	7.95E-04	
570	8.21E-04	
571	8.44E-04	
572	8.73E-04	
573	9.07E-04	
574	9.28E-04	
575	9.61E-04	
576	9.81E-04	
577	1.00E-03	
578	1.03E-03	
579	1.05E-03	
580	1.07E-03	
581	1.10E-03	
582	1.13E-03	
583	1.16E-03	
584	1.18E-03	
585	1.19E-03	
586	1.22E-03	
587	1.24E-03	
588	1.25E-03	
589	1.26E-03	
590	1.26E-03	
591	1.26E-03	
592	1.28E-03	
593	1.31E-03	
594	1.33E-03	
595	1.35E-03	
596	1.38E-03	
597	1.39E-03	
598	1.43E-03	
599	1.46E-03	
600	1.47E-03	
601	1.50E-03	
602	1.52E-03	
603	1.55E-03	
604	1.60E-03	
605	1.65E-03	
606	1.68E-03	
607	1.72E-03	
608	1.77E-03	
609	1.82E-03	
610	1.87E-03	
611	1.91E-03	
612	1.95E-03	
613	2.00E-03	
614	2.06E-03	
615	2.12E-03	
616	2.18E-03	
617	2.22E-03	
618	2.25E-03	
619	2.30E-03	
620	2.35E-03	
621	2.41E-03	
622	2.45E-03	
623	2.45E-03	
624	2.49E-03	
625	2.51E-03	
626	2.54E-03	
627	2.54E-03	
628	2.54E-03	
629	2.53E-03	
630	2.51E-03	
631	2.51E-03	
632	2.50E-03	
633	2.49E-03	
634	2.47E-03	
635	2.44E-03	
636	2.43E-03	
637	2.39E-03	
638	2.37E-03	
639	2.33E-03	
640	2.27E-03	
641	2.20E-03	
642	2.14E-03	
643	2.09E-03	
644	2.06E-03	
645	2.01E-03	
646	1.98E-03	
647	1.94E-03	
648	1.90E-03	
649	1.86E-03	
650	1.85E-03	
651	1.82E-03	
652	1.79E-03	
653	1.77E-03	
654	1.75E-03	
655	1.73E-03	
656	1.74E-03	
657	1.75E-03	
658	1.76E-03	
659	1.78E-03	
660	1.81E-03	
661	1.84E-03	
662	1.90E-03	
663	1.97E-03	
664	2.04E-03	
665	2.12E-03	
666	2.19E-03	
667	2.24E-03	
668	2.31E-03	
669	2.39E-03	
670	2.48E-03	
671	2.59E-03	
672	0.002644999	
673	2.71E-03	
674	2.81E-03	
675	2.90E-03	
676	2.99E-03	
677	3.06E-03	
678	3.15E-03	
679	3.18E-03	
680	3.21E-03	
681	3.20E-03	
682	3.16E-03	
683	3.10E-03	
684	2.96E-03	
685	2.81E-03	
686	2.69E-03	
687	2.49E-03	
688	2.32E-03	
689	2.06E-03	
690	1.89E-03	
691	1.72E-03	
692	1.53E-03	
693	1.35E-03	
694	1.19E-03	
695	1.08E-03	
696	9.48E-04	
697	8.38E-04	
698	7.18E-04	
699	6.32E-04	
700	5.09E-04	
701	3.51E-04	
702	2.56E-04	
703	1.98E-04	
704	1.13E-04	
705	2.90E-05	
706	-7.29E-05	
707	-2.02E-04	
708	-3.69E-04	
709	-5.81E-04	
710	-8.50E-04	
