OLIS-3D-ASCII	SySl1162							
375	3.57E-03							
376	4.08E-03							
377	4.47E-03							
378	4.75E-03							
379	4.94E-03							
380	5.07E-03							
381	5.15E-03							
382	5.26E-03							
383	5.35E-03							
384	5.43E-03							
385	5.47E-03							
386	5.58E-03							
387	5.70E-03							
388	5.86E-03							
389	5.91E-03							
390	5.92E-03							
391	5.97E-03							
392	6.06E-03							
393	6.09E-03							
394	6.20E-03							
395	6.29E-03							
396	6.45E-03							
397	6.58E-03							
398	6.74E-03							
399	6.85E-03							
400	7.01E-03							
401	7.18E-03							
402	7.38E-03							
403	7.59E-03							
404	7.82E-03							
405	8.05E-03							
406	8.27E-03							
407	8.50E-03							
408	8.72E-03							
409	8.94E-03							
410	9.16E-03							
411	9.37E-03							
412	9.67E-03							
413	9.94E-03							
414	1.02E-02							
415	1.04E-02							
416	1.07E-02							
417	1.09E-02							
418	0.010998848							
419	1.12E-02							
420	1.13E-02							
421	1.14E-02							
422	1.15E-02							
423	1.16E-02							
424	0.01178821							
425	1.19E-02							
426	1.21E-02							
427	1.22E-02							
428	1.23E-02							
429	1.25E-02							
430	1.26E-02							
431	1.28E-02							
432	1.30E-02							
433	1.31E-02							
434	1.33E-02							
435	1.34E-02							
436	1.35E-02							
437	1.36E-02							
438	1.36E-02							
439	1.36E-02							
440	1.35E-02							
441	0.013377691							
442	1.32E-02							
443	1.30E-02							
444	1.28E-02							
445	1.25E-02							
446	1.22E-02							
447	1.19E-02							
448	1.15E-02							
449	1.12E-02							
450	0.010913558							
451	0.01064739							
452	1.04E-02							
453	1.02E-02							
454	9.96E-03							
455	9.81E-03							
456	9.68E-03							
457	9.55E-03							
458	9.42E-03							
459	9.32E-03							
460	9.22E-03							
461	9.15E-03							
462	9.05E-03							
463	8.97E-03							
464	8.85E-03							
465	8.75E-03							
466	8.64E-03							
467	8.54E-03							
468	8.41E-03							
469	8.27E-03							
470	8.14E-03							
471	8.00E-03							
472	7.87E-03							
473	7.72E-03							
474	7.59E-03							
475	7.48E-03							
476	7.38E-03							
477	7.30E-03							
478	7.26E-03							
479	7.24E-03							
480	7.23E-03							
481	7.25E-03							
482	7.29E-03							
483	7.32E-03							
484	7.36E-03							
485	7.39E-03							
486	7.44E-03							
487	7.50E-03							
488	7.57E-03							
489	7.63E-03							
490	7.69E-03							
491	7.74E-03							
492	7.78E-03							
493	7.84E-03							
494	7.84E-03							
495	7.84E-03							
496	7.83E-03							
497	7.80E-03							
498	7.76E-03							
499	7.69E-03							
500	7.60E-03							
501	7.50E-03							
502	7.39E-03							
503	7.27E-03							
504	7.13E-03							
505	7.00E-03							
506	6.84E-03							
507	6.70E-03							
508	6.57E-03							
509	6.40E-03							
510	6.23E-03							
511	6.04E-03							
512	5.88E-03							
513	5.73E-03							
514	5.60E-03							
515	5.45E-03							
516	5.32E-03							
517	5.20E-03							
518	5.09E-03							
519	5.00E-03							
520	4.92E-03							
521	4.83E-03							
522	4.72E-03							
523	4.63E-03							
524	4.55E-03							
525	4.47E-03							
526	4.41E-03							
527	4.34E-03							
528	4.28E-03							
529	4.22E-03							
530	4.17E-03							
531	4.15E-03							
532	4.13E-03							
533	4.09E-03							
534	4.05E-03							
535	4.02E-03							
536	4.00E-03							
537	3.97E-03							
538	3.97E-03							
539	3.95E-03							
540	3.93E-03							
541	3.91E-03							
542	3.91E-03							
543	3.92E-03							
544	3.93E-03							
545	3.94E-03							
546	3.96E-03							
547	3.99E-03							
548	3.99E-03							
549	4.00E-03							
550	4.01E-03							
551	4.01E-03							
552	4.03E-03							
553	4.05E-03							
554	4.09E-03							
555	4.13E-03							
556	4.18E-03							
557	4.23E-03							
558	4.27E-03							
559	4.32E-03							
560	4.34E-03							
561	4.40E-03							
562	4.45E-03							
563	4.50E-03							
564	4.57E-03							
565	4.63E-03							
566	4.68E-03							
567	4.72E-03							
568	4.74E-03							
569	4.73E-03							
570	4.70E-03							
571	4.62E-03							
572	4.51E-03							
573	4.39E-03							
574	4.24E-03							
575	4.08E-03							
576	3.90E-03							
577	3.72E-03							
578	3.53E-03							
579	3.35E-03							
580	3.18E-03							
581	3.02E-03							
582	2.89E-03							
583	2.77E-03							
584	2.65E-03							
585	2.56E-03							
586	2.50E-03							
587	2.44E-03							
588	2.39E-03							
589	2.34E-03							
590	2.29E-03							
591	2.25E-03							
592	2.23E-03							
593	2.20E-03							
594	2.17E-03							
595	2.16E-03							
596	2.14E-03							
597	2.13E-03							
598	2.13E-03							
599	2.12E-03							
600	2.12E-03							
601	2.11E-03							
602	2.11E-03							
603	2.12E-03							
604	2.13E-03							
605	2.13E-03							
606	2.14E-03							
607	2.16E-03							
608	2.18E-03							
609	2.20E-03							
610	2.24E-03							
611	2.26E-03							
612	2.29E-03							
613	2.31E-03							
614	2.35E-03							
615	2.40E-03							
616	2.42E-03							
617	2.46E-03							
618	2.51E-03							
619	2.54E-03							
620	2.56E-03							
621	2.60E-03							
622	2.62E-03							
623	2.64E-03							
624	2.65E-03							
625	2.67E-03							
626	2.70E-03							
627	2.70E-03							
628	2.70E-03							
629	2.72E-03							
630	2.72E-03							
631	2.72E-03							
632	2.70E-03							
633	2.69E-03							
634	2.68E-03							
635	2.66E-03							
636	2.64E-03							
637	2.64E-03							
638	2.61E-03							
639	2.58E-03							
640	2.56E-03							
641	2.54E-03							
642	2.52E-03							
643	2.51E-03							
644	2.48E-03							
645	2.47E-03							
646	2.46E-03							
647	2.47E-03							
648	2.47E-03							
649	2.49E-03							
650	2.51E-03							
651	2.55E-03							
652	2.61E-03							
653	2.70E-03							
654	2.80E-03							
655	2.92E-03							
656	3.05E-03							
657	3.21E-03							
658	3.40E-03							
659	3.62E-03							
660	3.86E-03							
661	4.15E-03							
662	4.46E-03							
663	4.77E-03							
664	5.13E-03							
665	5.47E-03							
666	5.80E-03							
667	6.16E-03							
668	6.54E-03							
669	6.90E-03							
670	7.28E-03							
671	7.67E-03							
672	8.04E-03							
673	8.43E-03							
674	8.77E-03							
675	9.07E-03							
676	9.31E-03							
677	9.53E-03							
678	9.70E-03							
679	0.009800751							
680	9.85E-03							
681	9.76E-03							
682	9.61E-03							
683	9.37E-03							
684	8.98E-03							
685	8.51E-03							
686	7.90E-03							
687	7.27E-03							
688	6.58E-03							
689	5.95E-03							
690	5.36E-03							
691	4.79E-03							
692	4.26E-03							
693	3.77E-03							
694	3.34E-03							
695	2.93E-03							
696	2.58E-03							
697	2.29E-03							
698	1.99E-03							
699	1.78E-03							
700	1.45E-03							
701	0.001231013							
702	1.05E-03							
703	8.35E-04							
704	6.88E-04							
705	5.22E-04							
706	3.71E-04							
707	2.37E-04							
708	1.21E-04							
709	2.46E-05							
710	-5.22E-05							
