OLIS-3D-ASCII	SySl1085
375	9.40E-03
376	9.93E-03
377	1.04E-02
378	1.07E-02
379	1.09E-02
380	1.11E-02
381	1.12E-02
382	1.13E-02
383	1.14E-02
384	0.011502633
385	1.15E-02
386	1.16E-02
387	1.16E-02
388	1.16E-02
389	1.16E-02
390	1.17E-02
391	1.17E-02
392	1.18E-02
393	1.19E-02
394	1.21E-02
395	1.23E-02
396	1.24E-02
397	1.26E-02
398	1.28E-02
399	1.29E-02
400	1.31E-02
401	1.34E-02
402	1.36E-02
403	0.01386693
404	1.41E-02
405	1.44E-02
406	1.48E-02
407	1.51E-02
408	1.55E-02
409	1.58E-02
410	1.61E-02
411	1.64E-02
412	1.68E-02
413	1.72E-02
414	1.75E-02
415	1.78E-02
416	1.81E-02
417	1.83E-02
418	1.86E-02
419	1.88E-02
420	1.90E-02
421	1.91E-02
422	1.92E-02
423	1.93E-02
424	0.019510034
425	1.97E-02
426	1.98E-02
427	2.00E-02
428	2.02E-02
429	2.05E-02
430	2.08E-02
431	2.10E-02
432	2.13E-02
433	2.15E-02
434	2.18E-02
435	2.19E-02
436	2.20E-02
437	2.21E-02
438	2.21E-02
439	2.20E-02
440	2.19E-02
441	2.17E-02
442	2.14E-02
443	2.10E-02
444	2.06E-02
445	2.02E-02
446	1.97E-02
447	1.92E-02
448	1.87E-02
449	1.83E-02
450	1.78E-02
451	1.74E-02
452	1.70E-02
453	1.66E-02
454	1.63E-02
455	1.60E-02
456	1.58E-02
457	0.01563219
458	1.54E-02
459	1.53E-02
460	1.51E-02
461	1.50E-02
462	1.49E-02
463	1.47E-02
464	1.45E-02
465	1.43E-02
466	1.41E-02
467	1.39E-02
468	1.37E-02
469	1.34E-02
470	1.32E-02
471	0.012949814
472	1.27E-02
473	1.25E-02
474	1.23E-02
475	0.012113799
476	1.20E-02
477	0.011822969
478	1.17E-02
479	1.16E-02
480	1.16E-02
481	1.15E-02
482	1.15E-02
483	0.011540365
484	1.16E-02
485	1.16E-02
486	1.16E-02
487	1.17E-02
488	1.18E-02
489	1.18E-02
490	1.19E-02
491	1.20E-02
492	1.20E-02
493	1.20E-02
494	1.20E-02
495	1.20E-02
496	1.19E-02
497	1.18E-02
498	0.011606255
499	1.14E-02
500	1.13E-02
501	1.10E-02
502	1.08E-02
503	1.05E-02
504	1.02E-02
505	9.89E-03
506	9.57E-03
507	9.25E-03
508	8.90E-03
509	8.54E-03
510	8.19E-03
511	7.82E-03
512	7.45E-03
513	7.08E-03
514	6.74E-03
515	6.41E-03
516	6.08E-03
