OLIS-3D-ASCII	SySl1013				
375	0.118648611				
376	0.119539045				
377	0.120601524				
378	0.121778033				
379	0.123011522				
380	0.124244473				
381	0.125419465				
382	0.126256033				
383	0.127112935				
384	0.128076618				
385	0.128370979				
386	0.128226631				
387	0.128404569				
388	0.128289889				
389	0.128875687				
390	0.129331988				
391	0.129699521				
392	0.130610542				
393	0.131190306				
394	0.131758139				
395	0.13221748				
396	0.132648934				
397	0.133518416				
398	0.134547558				
399	0.135697325				
400	0.137256686				
401	0.138910462				
402	0.141524974				
403	0.14472055				
404	0.148643388				
405	0.152559082				
406	0.156251057				
407	0.160422927				
408	0.164282768				
409	0.168247069				
410	0.172256796				
411	0.175760176				
412	0.179156752				
413	0.181531103				
414	0.184220172				
415	0.187056938				
416	0.189941033				
417	0.19239671				
418	0.194984327				
419	0.197208608				
420	0.199238086				
421	0.201670053				
422	0.203087617				
423	0.205218213				
424	0.206661169				
425	0.207424626				
426	0.209130967				
427	0.210769494				
428	0.214020518				
429	0.217418274				
430	0.221092429				
431	0.224947923				
432	0.230168594				
433	0.234286669				
434	0.238014527				
435	0.242485516				
436	0.244874933				
437	0.246671715				
438	0.247676778				
439	0.247511484				
440	0.247287014				
441	0.244141555				
442	0.239224065				
443	0.233572711				
444	0.2275757				
445	0.219429752				
446	0.211016984				
447	0.201731684				
448	0.192618631				
449	0.184124133				
450	0.176278004				
451	0.169428133				
452	0.16303226				
453	0.157024781				
454	0.151874237				
455	0.148452944				
456	0.145895064				
457	0.143418603				
458	0.141201944				
459	0.139502147				
460	0.138492121				
461	0.137554613				
462	0.136655906				
463	0.136118919				
464	0.13548986				
465	0.134914243				
466	0.133692503				
467	0.133642951				
468	0.133072022				
469	0.13277825				
470	0.132241414				
471	0.13206675				
472	0.132073778				
473	0.131900029				
474	0.132115373				
475	0.132813462				
476	0.133012248				
477	0.133632427				
478	0.134216583				
479	0.135170002				
480	0.136122978				
481	0.137344187				
482	0.13870478				
483	0.140374438				
484	0.141710969				
485	0.142862188				
486	0.144015361				
487	0.144806175				
488	0.145486778				
489	0.145539595				
490	0.145342365				
491	0.144143454				
492	0.143592997				
493	0.142810821				
494	0.141563947				
495	0.140012122				
496	0.1378601				
497	0.135214531				
498	0.132459199				
499	0.130137701				
500	0.127573552				
501	0.124338144				
502	0.121258713				
503	0.11779713				
504	0.115066705				
505	0.112289729				
506	0.109148723				
507	0.106054144				
508	0.102715267				
509	9.96E-02				
510	0.097022453				
511	9.48E-02				
512	9.21E-02				
513	8.95E-02				
514	8.67E-02				
515	8.43E-02				
516	8.23E-02				
517	8.02E-02				
518	7.79E-02				
519	7.56E-02				
520	7.39E-02				
521	7.24E-02				
522	7.08E-02				
523	6.93E-02				
524	6.75E-02				
525	6.59E-02				
526	0.06420208				
527	6.26E-02				
528	6.11E-02				
529	5.94E-02				
530	0.057690594				
531	5.61E-02				
532	5.48E-02				
533	5.35E-02				
534	5.23E-02				
535	5.11E-02				
536	5.00E-02				
537	4.89E-02				
538	4.79E-02				
539	4.70E-02				
540	4.63E-02				
541	4.57E-02				
542	4.52E-02				
543	4.48E-02				
544	4.45E-02				
545	0.044395535				
546	4.43E-02				
547	4.43E-02				
548	4.44E-02				
549	4.46E-02				
550	4.49E-02				
551	4.53E-02				
552	4.59E-02				
553	4.65E-02				
554	4.74E-02				
555	4.83E-02				
556	4.93E-02				
557	5.06E-02				
558	5.17E-02				
559	5.30E-02				
560	5.44E-02				
561	5.58E-02				
562	5.73E-02				
563	5.89E-02				
564	6.07E-02				
565	6.25E-02				
566	6.45E-02				
567	6.63E-02				
568	6.81E-02				
569	6.97E-02				
570	7.11E-02				
571	7.27E-02				
572	7.44E-02				
573	7.61E-02				
574	7.79E-02				
575	7.96E-02				
576	8.16E-02				
577	8.36E-02				
578	8.55E-02				
579	8.72E-02				
580	0.088504037				
581	8.95E-02				
582	9.04E-02				
583	9.15E-02				
584	9.26E-02				
585	9.39E-02				
586	9.52E-02				
587	9.67E-02				
588	9.81E-02				
589	9.97E-02				
590	0.101450259				
591	0.103230406				
592	0.104608833				
593	0.10616152				
594	0.107622719				
595	0.109520335				
596	0.111459337				
597	0.113120963				
598	0.114906883				
599	0.116908788				
600	0.11889743				
601	0.12124375				
602	0.123557538				
603	0.125780188				
604	0.128043384				
605	0.130565498				
606	0.133077546				
607	0.135525209				
608	0.138435487				
609	0.140804086				
610	0.143892199				
611	0.147279051				
612	0.150538007				
613	0.154053328				
614	0.158070506				
615	0.162026233				
616	0.166475963				
617	0.170252687				
618	0.173142544				
619	0.175758501				
620	0.178568059				
621	0.179689045				
622	0.181109821				
623	0.18236468				
624	0.182791655				
625	0.183005543				
626	0.18376906				
627	0.18341871				
628	0.18309947				
629	0.181522224				
630	0.180606191				
631	0.179301167				
632	0.177445907				
633	0.174884519				
634	0.173576181				
635	0.171777012				
636	0.169333814				
637	0.16681612				
638	0.163926824				
639	0.159605168				
640	0.155884946				
641	0.151353411				
642	0.147098505				
643	0.141474088				
644	0.135822465				
645	0.130443978				
646	0.125515053				
647	0.120540719				
648	0.116075831				
649	0.112351257				
650	0.108823979				
651	0.106141625				
652	0.104462162				
653	0.102815692				
654	0.101737267				
655	0.100983299				
656	0.100754247				
657	0.100901717				
658	0.101167591				
659	0.101976784				
660	0.102793671				
661	0.104179886				
662	0.105877717				
663	0.108022768				
664	0.110212675				
665	0.113323361				
666	0.116854295				
667	0.120280349				
668	0.123962123				
669	0.127360134				
670	0.130028103				
671	0.133925012				
672	0.137578866				
673	0.141297769				
674	0.144562844				
675	0.147427086				
676	0.150057161				
677	0.152856618				
678	0.155366823				
679	0.157061099				
680	0.157553668				
681	0.156511663				
682	0.154527396				
683	0.152346471				
684	0.148441656				
685	0.143345062				
686	0.13648327				
687	0.128440631				
688	0.120350098				
689	0.112077729				
690	0.104046149				
691	9.62E-02				
692	8.85E-02				
693	8.14E-02				
694	7.51E-02				
695	6.93E-02				
696	6.45E-02				
697	6.00E-02				
698	5.57E-02				
699	5.21E-02				
700	0.049316169				
701	0.047074781				
702	4.52E-02				
703	4.35E-02				
704	4.18E-02				
705	4.03E-02				
706	3.87E-02				
707	0.037186457				
708	3.55E-02				
709	3.37E-02				
710	3.16E-02				
