OLIS-3D-ASCII	SySl1127		
375	5.06E-03		
376	5.48E-03		
377	5.77E-03		
378	5.95E-03		
379	6.06E-03		
380	6.10E-03		
381	6.11E-03		
382	6.17E-03		
383	6.19E-03		
384	6.25E-03		
385	6.29E-03		
386	6.28E-03		
387	6.32E-03		
388	6.37E-03		
389	6.35E-03		
390	6.35E-03		
391	6.32E-03		
392	6.27E-03		
393	6.36E-03		
394	6.45E-03		
395	6.54E-03		
396	6.67E-03		
397	6.81E-03		
398	6.90E-03		
399	7.03E-03		
400	7.16E-03		
401	7.22E-03		
402	7.32E-03		
403	7.47E-03		
404	7.66E-03		
405	7.83E-03		
406	8.01E-03		
407	8.21E-03		
408	8.45E-03		
409	8.65E-03		
410	0.008846015		
411	9.10E-03		
412	9.30E-03		
413	9.48E-03		
414	9.65E-03		
415	9.84E-03		
416	1.00E-02		
417	1.02E-02		
418	1.02E-02		
419	1.03E-02		
420	1.03E-02		
421	1.04E-02		
422	1.04E-02		
423	1.05E-02		
424	1.05E-02		
425	1.05E-02		
426	1.06E-02		
427	1.07E-02		
428	1.08E-02		
429	0.010942727		
430	1.10E-02		
431	1.12E-02		
432	1.13E-02		
433	1.14E-02		
434	1.15E-02		
435	1.15E-02		
436	1.16E-02		
437	0.01162155		
438	1.16E-02		
439	1.16E-02		
440	1.15E-02		
441	1.13E-02		
442	1.11E-02		
443	1.09E-02		
444	1.06E-02		
445	1.03E-02		
446	0.009917427		
447	9.55E-03		
448	9.17E-03		
449	8.80E-03		
450	8.47E-03		
451	8.13E-03		
452	7.82E-03		
453	7.56E-03		
454	7.36E-03		
455	7.19E-03		
456	7.05E-03		
457	6.89E-03		
458	6.76E-03		
459	6.64E-03		
460	6.54E-03		
461	6.45E-03		
462	6.37E-03		
463	6.27E-03		
464	6.18E-03		
465	6.11E-03		
466	6.04E-03		
467	5.96E-03		
468	5.89E-03		
469	5.78E-03		
470	5.69E-03		
471	5.59E-03		
472	5.49E-03		
473	5.40E-03		
474	5.30E-03		
475	5.21E-03		
476	5.13E-03		
477	5.05E-03		
478	4.99E-03		
479	4.91E-03		
480	4.86E-03		
481	4.80E-03		
482	4.79E-03		
483	4.79E-03		
484	4.79E-03		
485	4.81E-03		
486	4.84E-03		
487	4.86E-03		
488	4.90E-03		
489	4.94E-03		
490	4.99E-03		
491	5.01E-03		
492	5.03E-03		
493	5.04E-03		
494	5.07E-03		
495	5.07E-03		
496	5.07E-03		
497	5.07E-03		
498	5.05E-03		
499	5.00E-03		
500	4.95E-03		
501	4.89E-03		
502	4.83E-03		
503	4.74E-03		
504	4.64E-03		
505	4.55E-03		
506	4.45E-03		
507	4.33E-03		
508	4.21E-03		
509	4.08E-03		
510	3.94E-03		
511	3.78E-03		
512	3.63E-03		
513	3.48E-03		
514	3.33E-03		
515	3.19E-03		
516	3.05E-03		
517	2.92E-03		
518	2.78E-03		
519	2.64E-03		
520	2.50E-03		
521	2.39E-03		
522	2.29E-03		
523	2.20E-03		
524	2.11E-03		
525	2.02E-03		
526	1.95E-03		
527	1.88E-03		
528	1.80E-03		
529	1.75E-03		
530	1.69E-03		
531	1.64E-03		
532	1.60E-03		
533	1.60E-03		
534	1.61E-03		
535	1.62E-03		
536	1.64E-03		
537	1.66E-03		
538	1.66E-03		
539	1.66E-03		
540	0.001653053		
541	1.67E-03		
542	1.69E-03		
543	1.73E-03		
544	1.75E-03		
545	1.80E-03		
546	1.85E-03		
547	1.91E-03		
548	1.95E-03		
549	1.99E-03		
550	2.04E-03		
551	2.11E-03		
552	2.16E-03		
553	2.23E-03		
554	0.002301683		
555	2.36E-03		
556	2.42E-03		
557	2.48E-03		
558	2.54E-03		
559	2.60E-03		
560	2.66E-03		
561	2.71E-03		
562	2.81E-03		
563	2.89E-03		
564	2.97E-03		
565	3.05E-03		
566	3.15E-03		
567	3.25E-03		
568	3.33E-03		
569	3.43E-03		
570	3.52E-03		
571	3.61E-03		
572	3.69E-03		
573	3.77E-03		
574	3.87E-03		
575	3.94E-03		
576	4.03E-03		
577	4.12E-03		
578	4.22E-03		
579	4.31E-03		
580	4.41E-03		
581	4.53E-03		
582	4.65E-03		
583	4.76E-03		
584	4.86E-03		
585	4.97E-03		
586	5.06E-03		
587	5.16E-03		
588	5.23E-03		
589	5.29E-03		
590	5.35E-03		
591	5.41E-03		
592	5.48E-03		
593	5.56E-03		
594	5.67E-03		
595	5.75E-03		
596	5.85E-03		
597	5.97E-03		
598	6.07E-03		
599	6.17E-03		
600	6.26E-03		
601	6.36E-03		
602	6.48E-03		
603	6.61E-03		
604	6.74E-03		
605	6.91E-03		
606	7.10E-03		
607	7.26E-03		
608	7.45E-03		
609	7.64E-03		
610	7.82E-03		
611	7.98E-03		
612	8.12E-03		
613	8.29E-03		
614	8.45E-03		
615	8.61E-03		
616	8.74E-03		
617	8.91E-03		
618	9.05E-03		
619	9.19E-03		
620	9.31E-03		
621	9.41E-03		
622	9.46E-03		
623	9.49E-03		
624	9.51E-03		
625	9.54E-03		
626	9.56E-03		
627	0.009569356		
628	9.57E-03		
629	9.58E-03		
