OLIS-3D-ASCII	SySl1200	
375	9.92E-05	
376	4.41E-04	
377	6.66E-04	
378	7.98E-04	
379	8.57E-04	
380	8.67E-04	
381	8.47E-04	
382	8.40E-04	
383	9.38E-04	
384	9.66E-04	
385	1.00E-03	
386	1.02E-03	
387	1.03E-03	
388	1.10E-03	
389	1.17E-03	
390	1.19E-03	
391	1.19E-03	
392	1.15E-03	
393	1.14E-03	
394	1.19E-03	
395	1.21E-03	
396	1.24E-03	
397	1.27E-03	
398	1.26E-03	
399	1.28E-03	
400	1.31E-03	
401	1.35E-03	
402	1.39E-03	
403	1.40E-03	
404	1.46E-03	
405	1.52E-03	
406	1.56E-03	
407	1.62E-03	
408	1.66E-03	
409	1.72E-03	
410	1.78E-03	
411	1.83E-03	
412	1.87E-03	
413	1.95E-03	
414	2.01E-03	
415	2.06E-03	
416	2.11E-03	
417	2.14E-03	
418	2.18E-03	
419	2.21E-03	
420	2.22E-03	
421	2.24E-03	
422	2.28E-03	
423	2.29E-03	
424	2.30E-03	
425	2.33E-03	
426	2.34E-03	
427	2.36E-03	
428	2.39E-03	
429	2.42E-03	
430	2.47E-03	
431	2.50E-03	
432	2.53E-03	
433	2.54E-03	
434	2.57E-03	
435	2.60E-03	
436	2.61E-03	
437	2.61E-03	
438	2.60E-03	
439	2.57E-03	
440	2.56E-03	
441	2.55E-03	
442	2.52E-03	
443	2.48E-03	
444	2.44E-03	
445	2.39E-03	
446	2.34E-03	
447	2.31E-03	
448	2.25E-03	
449	2.19E-03	
450	2.14E-03	
451	2.07E-03	
452	2.02E-03	
453	1.98E-03	
454	1.93E-03	
455	1.88E-03	
456	1.85E-03	
457	1.82E-03	
458	1.79E-03	
459	1.79E-03	
460	1.77E-03	
461	1.77E-03	
462	1.76E-03	
463	1.73E-03	
464	1.71E-03	
465	1.67E-03	
466	1.64E-03	
467	1.60E-03	
468	1.59E-03	
469	1.57E-03	
470	1.54E-03	
471	1.52E-03	
472	1.49E-03	
473	1.47E-03	
474	1.45E-03	
475	1.41E-03	
476	1.39E-03	
477	1.35E-03	
478	1.34E-03	
479	1.33E-03	
480	1.33E-03	
481	1.32E-03	
482	1.31E-03	
483	1.29E-03	
484	1.29E-03	
485	1.31E-03	
486	1.31E-03	
487	1.32E-03	
488	1.33E-03	
489	1.34E-03	
490	1.35E-03	
491	1.35E-03	
492	1.35E-03	
493	0.001347693	
494	1.35E-03	
495	1.34E-03	
496	1.33E-03	
497	1.34E-03	
498	1.32E-03	
499	1.32E-03	
500	1.31E-03	
501	1.29E-03	
502	1.26E-03	
503	1.24E-03	
504	1.22E-03	
505	1.20E-03	
506	1.18E-03	
507	1.15E-03	
508	1.11E-03	
509	1.07E-03	
510	1.02E-03	
511	9.71E-04	
512	9.23E-04	
513	8.69E-04	
514	8.17E-04	
515	8.02E-04	
516	7.76E-04	
517	7.52E-04	
518	7.34E-04	
519	7.03E-04	
520	6.78E-04	
521	6.52E-04	
522	6.34E-04	
523	6.04E-04	
524	5.82E-04	
525	5.36E-04	
526	4.97E-04	
527	4.73E-04	
528	4.43E-04	
529	4.17E-04	
530	3.90E-04	
531	3.58E-04	
532	3.44E-04	
533	3.35E-04	
534	3.32E-04	
535	3.29E-04	
536	3.25E-04	
537	3.12E-04	
538	3.03E-04	
539	3.08E-04	
540	3.18E-04	
541	3.03E-04	
542	2.93E-04	
543	2.86E-04	
544	2.93E-04	
545	2.88E-04	
546	2.88E-04	
547	2.94E-04	
548	3.07E-04	
549	3.21E-04	
550	3.24E-04	
551	3.27E-04	
552	3.15E-04	
553	3.07E-04	
554	3.02E-04	
555	3.11E-04	
556	3.18E-04	
557	3.13E-04	
558	3.22E-04	
559	3.33E-04	
560	3.58E-04	
561	3.77E-04	
562	3.91E-04	
563	4.09E-04	
564	4.09E-04	
565	4.15E-04	
566	4.16E-04	
567	4.22E-04	
568	4.33E-04	
569	4.34E-04	
570	4.48E-04	
571	4.59E-04	
572	4.76E-04	
573	4.94E-04	
574	5.23E-04	
575	5.54E-04	
576	5.66E-04	
577	5.79E-04	
578	5.89E-04	
579	5.94E-04	
580	6.22E-04	
581	6.28E-04	
582	6.48E-04	
583	6.55E-04	
584	6.58E-04	
585	6.64E-04	
586	6.83E-04	
587	6.97E-04	
588	7.06E-04	
589	7.17E-04	
590	7.37E-04	
591	7.55E-04	
592	7.77E-04	
593	7.87E-04	
594	8.10E-04	
595	8.12E-04	
596	8.22E-04	
597	8.38E-04	
598	8.60E-04	
599	8.64E-04	
600	8.77E-04	
601	8.92E-04	
602	9.19E-04	
603	9.32E-04	
604	9.50E-04	
605	9.73E-04	
606	9.87E-04	
607	1.00E-03	
608	1.04E-03	
609	1.08E-03	
610	1.11E-03	
611	1.13E-03	
612	1.16E-03	
613	1.19E-03	
614	1.21E-03	
615	1.24E-03	
616	1.28E-03	
617	1.29E-03	
618	1.29E-03	
619	1.31E-03	
620	1.32E-03	
621	1.32E-03	
622	1.33E-03	
623	1.34E-03	
624	1.35E-03	
625	1.35E-03	
626	1.35E-03	
627	1.37E-03	
628	1.39E-03	
629	1.39E-03	
630	1.39E-03	
631	1.37E-03	
632	1.37E-03	
633	1.36E-03	
634	1.37E-03	
635	1.36E-03	
636	1.36E-03	
637	1.35E-03	
638	1.34E-03	
639	1.33E-03	
640	1.31E-03	
641	1.27E-03	
642	1.24E-03	
643	1.20E-03	
644	1.18E-03	
645	1.14E-03	
646	1.13E-03	
647	1.11E-03	
648	1.09E-03	
649	1.08E-03	
650	1.08E-03	
651	1.05E-03	
652	1.03E-03	
653	1.01E-03	
654	1.00E-03	
655	9.63E-04	
656	9.47E-04	
657	9.32E-04	
658	9.35E-04	
659	9.49E-04	
660	9.59E-04	
661	1.01E-03	
662	1.08E-03	
663	1.11E-03	
664	1.19E-03	
665	1.24E-03	
666	1.32E-03	
667	1.36E-03	
668	1.43E-03	
669	1.48E-03	
670	1.52E-03	
671	1.56E-03	
672	1.60E-03	
673	1.66E-03	
674	1.69E-03	
675	1.72E-03	
676	1.78E-03	
677	1.84E-03	
678	1.90E-03	
679	1.91E-03	
680	1.93E-03	
681	1.91E-03	
682	1.89E-03	
683	1.82E-03	
684	1.77E-03	
685	0.001694976	
686	1.57E-03	
687	1.43E-03	
688	1.37E-03	
689	1.30E-03	
