OLIS-3D-ASCII	SySl1107						
375	9.91E-04						
376	9.25E-04						
377	9.17E-04						
378	9.52E-04						
379	1.02E-03						
380	1.09E-03						
381	1.17E-03						
382	1.18E-03						
383	1.17E-03						
384	1.14E-03						
385	1.10E-03						
386	1.07E-03						
387	9.52E-04						
388	8.97E-04						
389	9.23E-04						
390	9.25E-04						
391	9.72E-04						
392	9.76E-04						
393	1.01E-03						
394	9.92E-04						
395	1.01E-03						
396	1.04E-03						
397	1.03E-03						
398	1.08E-03						
399	1.05E-03						
400	1.10E-03						
401	1.12E-03						
402	1.08E-03						
403	1.10E-03						
404	1.09E-03						
405	1.11E-03						
406	1.08E-03						
407	1.13E-03						
408	1.14E-03						
409	1.18E-03						
410	1.22E-03						
411	1.23E-03						
412	1.25E-03						
413	1.27E-03						
414	1.26E-03						
415	1.28E-03						
416	1.26E-03						
417	1.28E-03						
418	1.29E-03						
419	1.31E-03						
420	1.33E-03						
421	1.31E-03						
422	1.31E-03						
423	1.29E-03						
424	1.28E-03						
425	1.28E-03						
426	1.26E-03						
427	1.27E-03						
428	1.25E-03						
429	1.28E-03						
430	1.29E-03						
431	1.33E-03						
432	1.35E-03						
433	1.37E-03						
434	1.38E-03						
435	1.38E-03						
436	1.39E-03						
437	1.39E-03						
438	1.36E-03						
439	1.35E-03						
440	1.30E-03						
441	1.29E-03						
442	1.26E-03						
443	1.23E-03						
444	1.19E-03						
445	1.16E-03						
446	1.10E-03						
447	1.06E-03						
448	1.03E-03						
449	9.89E-04						
450	9.59E-04						
451	9.28E-04						
452	9.04E-04						
453	8.89E-04						
454	8.72E-04						
455	8.46E-04						
456	8.18E-04						
457	8.10E-04						
458	7.85E-04						
459	7.73E-04						
460	7.52E-04						
461	7.54E-04						
462	7.52E-04						
463	7.34E-04						
464	7.33E-04						
465	7.11E-04						
466	7.04E-04						
467	6.94E-04						
468	6.80E-04						
469	6.83E-04						
470	6.78E-04						
471	6.69E-04						
472	6.60E-04						
473	6.66E-04						
474	6.55E-04						
475	6.48E-04						
476	6.48E-04						
477	6.25E-04						
478	6.24E-04						
479	6.16E-04						
480	5.97E-04						
481	6.05E-04						
482	6.07E-04						
483	6.03E-04						
484	6.06E-04						
485	6.13E-04						
