OLIS-3D-ASCII	SySl1106							
375	7.21E-03							
376	7.37E-03							
377	7.53E-03							
378	7.69E-03							
379	7.84E-03							
380	7.99E-03							
381	8.10E-03							
382	8.20E-03							
383	8.15E-03							
384	8.15E-03							
385	8.15E-03							
386	8.10E-03							
387	8.11E-03							
388	8.21E-03							
389	8.20E-03							
390	8.23E-03							
391	8.28E-03							
392	8.39E-03							
393	8.45E-03							
394	8.51E-03							
395	8.51E-03							
396	8.58E-03							
397	8.67E-03							
398	8.77E-03							
399	8.89E-03							
400	9.00E-03							
401	9.07E-03							
402	9.17E-03							
403	9.36E-03							
404	9.55E-03							
405	9.74E-03							
406	9.97E-03							
407	1.02E-02							
408	1.04E-02							
409	1.06E-02							
410	1.09E-02							
411	1.11E-02							
412	1.13E-02							
413	1.15E-02							
414	1.17E-02							
415	1.19E-02							
416	1.21E-02							
417	1.23E-02							
418	1.24E-02							
419	1.25E-02							
420	1.26E-02							
421	1.27E-02							
422	1.28E-02							
423	1.29E-02							
424	1.30E-02							
425	1.31E-02							
426	1.32E-02							
427	1.33E-02							
428	1.35E-02							
429	1.36E-02							
430	1.38E-02							
431	1.39E-02							
432	1.41E-02							
433	1.42E-02							
434	1.43E-02							
435	1.44E-02							
436	1.45E-02							
437	1.45E-02							
438	1.45E-02							
439	1.45E-02							
440	1.44E-02							
441	1.43E-02							
442	1.41E-02							
443	0.013880165							
444	1.36E-02							
445	1.34E-02							
446	1.30E-02							
447	1.27E-02							
448	1.23E-02							
449	1.20E-02							
450	1.17E-02							
451	1.14E-02							
452	1.11E-02							
453	1.09E-02							
454	1.07E-02							
455	1.05E-02							
456	1.04E-02							
457	1.03E-02							
458	1.02E-02							
459	1.01E-02							
460	9.99E-03							
461	9.91E-03							
462	9.80E-03							
463	9.70E-03							
464	9.58E-03							
465	9.44E-03							
466	9.32E-03							
467	9.18E-03							
468	9.04E-03							
469	8.92E-03							
470	8.77E-03							
471	8.63E-03							
472	8.50E-03							
473	8.37E-03							
474	8.27E-03							
475	8.15E-03							
476	8.04E-03							
477	7.94E-03							
478	7.87E-03							
479	7.80E-03							
480	7.78E-03							
481	7.76E-03							
482	7.75E-03							
483	7.78E-03							
484	7.81E-03							
485	7.85E-03							
486	7.92E-03							
487	7.99E-03							
488	8.06E-03							
489	8.12E-03							
490	8.19E-03							
491	8.28E-03							
492	8.33E-03							
493	8.36E-03							
494	8.39E-03							
495	8.39E-03							
496	8.35E-03							
497	8.30E-03							
498	8.24E-03							
499	8.15E-03							
500	8.03E-03							
501	7.90E-03							
502	0.007783183							
503	7.65E-03							
504	7.49E-03							
505	7.34E-03							
506	7.18E-03							
507	7.00E-03							
508	6.83E-03							
509	6.66E-03							
510	6.50E-03							
511	6.33E-03							
512	6.15E-03							
513	5.99E-03							
514	5.85E-03							
515	5.74E-03							
516	5.62E-03							
517	5.51E-03							
518	5.41E-03							
519	5.30E-03							
520	5.21E-03							
521	5.12E-03							
522	5.05E-03							
523	4.98E-03							
524	4.89E-03							
525	4.83E-03							
526	4.79E-03							
527	4.75E-03							
528	4.72E-03							
529	4.70E-03							
530	4.66E-03							
531	4.61E-03							
532	4.58E-03							
533	4.53E-03							
534	4.49E-03							
535	4.46E-03							
536	4.41E-03							
537	4.38E-03							
538	4.34E-03							
539	4.32E-03							
540	4.30E-03							
541	4.29E-03							
542	4.28E-03							
543	4.26E-03							
544	4.28E-03							
545	4.27E-03							
546	4.28E-03							
547	4.29E-03							
548	4.29E-03							
549	4.31E-03							
550	4.31E-03							
551	4.34E-03							
552	4.36E-03							
553	4.39E-03							
554	4.42E-03							
555	4.45E-03							
556	4.50E-03							
557	4.54E-03							
558	4.59E-03							
559	4.64E-03							
560	4.68E-03							
561	4.72E-03							
562	4.76E-03							
563	4.82E-03							
564	4.88E-03							
565	4.90E-03							
566	4.94E-03							
567	4.96E-03							
568	4.96E-03							
569	4.96E-03							
570	4.93E-03							
571	4.85E-03							
572	4.76E-03							
573	4.61E-03							
574	4.47E-03							
575	4.28E-03							
576	4.09E-03							
577	3.88E-03							
578	3.70E-03							
579	3.50E-03							
580	3.33E-03							
581	3.18E-03							
582	3.04E-03							
583	2.91E-03							
584	2.81E-03							
585	2.71E-03							
586	2.64E-03							
587	2.57E-03							
588	2.51E-03							
589	2.45E-03							
590	2.41E-03							
591	2.37E-03							
592	2.34E-03							
593	2.31E-03							
594	2.29E-03							
595	2.27E-03							
596	2.27E-03							
597	2.26E-03							
598	2.25E-03							
599	2.24E-03							
600	2.22E-03							
601	2.21E-03							
602	2.22E-03							
603	2.23E-03							
604	2.24E-03							
605	2.25E-03							
606	2.26E-03							
607	2.28E-03							
608	2.31E-03							
609	2.32E-03							
610	2.34E-03							
611	2.37E-03							
612	2.40E-03							
613	2.43E-03							
614	2.46E-03							
615	2.49E-03							
616	2.51E-03							
617	2.54E-03							
618	2.55E-03							
619	2.58E-03							
620	2.62E-03							
621	2.65E-03							
622	2.68E-03							
623	2.70E-03							
624	2.71E-03							
625	2.72E-03							
626	2.73E-03							
627	2.75E-03							
628	2.75E-03							
629	2.74E-03							
630	2.73E-03							
631	2.75E-03							
632	2.74E-03							
633	0.002734829							
634	2.73E-03							
635	2.71E-03							
636	2.69E-03							
637	2.67E-03							
638	2.65E-03							
639	2.63E-03							
640	2.59E-03							
