OLIS-3D-ASCII	SySl1042							
375	-8.13E-04							
376	-7.76E-04							
377	-6.89E-04							
378	-5.64E-04							
379	-4.16E-04							
380	-2.56E-04							
381	-9.83E-05							
382	-2.58E-05							
383	5.35E-05							
384	1.64E-04							
385	2.36E-04							
386	2.97E-04							
387	4.02E-04							
388	4.35E-04							
389	5.36E-04							
390	6.41E-04							
391	7.71E-04							
392	8.76E-04							
393	9.67E-04							
394	9.97E-04							
395	1.11E-03							
396	1.19E-03							
397	1.26E-03							
398	1.33E-03							
399	1.35E-03							
400	1.42E-03							
401	1.52E-03							
402	1.59E-03							
403	1.71E-03							
404	1.80E-03							
405	1.91E-03							
406	2.04E-03							
407	2.21E-03							
408	2.30E-03							
409	2.41E-03							
410	2.51E-03							
411	2.61E-03							
412	2.75E-03							
413	2.84E-03							
414	2.90E-03							
415	2.99E-03							
416	3.07E-03							
417	3.15E-03							
418	3.20E-03							
419	3.25E-03							
420	3.30E-03							
421	3.34E-03							
422	3.40E-03							
423	3.43E-03							
424	3.46E-03							
425	3.45E-03							
426	3.49E-03							
427	3.55E-03							
428	3.61E-03							
429	3.67E-03							
430	3.73E-03							
431	3.79E-03							
432	3.87E-03							
433	3.95E-03							
434	4.00E-03							
435	4.02E-03							
436	0.004038262							
437	4.08E-03							
438	0.004107643							
439	4.10E-03							
440	4.08E-03							
441	4.01E-03							
442	3.93E-03							
443	3.83E-03							
444	3.71E-03							
445	3.58E-03							
446	3.43E-03							
447	3.29E-03							
448	3.14E-03							
449	3.03E-03							
450	2.90E-03							
451	2.79E-03							
452	2.70E-03							
453	2.59E-03							
454	2.52E-03							
455	2.43E-03							
456	2.37E-03							
457	2.34E-03							
458	2.32E-03							
459	2.30E-03							
460	2.27E-03							
461	0.002257995							
462	2.24E-03							
463	2.23E-03							
464	2.19E-03							
465	2.15E-03							
466	2.11E-03							
467	2.08E-03							
468	2.05E-03							
469	2.04E-03							
470	2.03E-03							
471	2.00E-03							
472	1.97E-03							
473	1.96E-03							
474	1.94E-03							
475	1.91E-03							
476	1.91E-03							
477	1.91E-03							
478	1.91E-03							
479	1.93E-03							
480	1.94E-03							
481	1.95E-03							
482	1.97E-03							
483	1.97E-03							
484	1.99E-03							
485	2.03E-03							
486	2.04E-03							
487	2.06E-03							
488	2.11E-03							
489	2.17E-03							
490	2.23E-03							
491	2.29E-03							
492	2.36E-03							
493	2.42E-03							
494	2.49E-03							
495	2.52E-03							
496	2.57E-03							
497	2.62E-03							
498	2.64E-03							
499	2.68E-03							
500	2.72E-03							
501	2.76E-03							
502	2.82E-03							
503	2.87E-03							
504	2.92E-03							
505	2.96E-03							
506	3.00E-03							
507	3.04E-03							
508	3.08E-03							
509	3.10E-03							
510	3.13E-03							
511	3.18E-03							
512	3.22E-03							
513	3.29E-03							
514	3.37E-03							
515	0.003424639							
516	3.50E-03							
517	3.57E-03							
518	3.65E-03							
519	3.73E-03							
520	3.79E-03							
521	3.86E-03							
522	3.96E-03							
523	4.03E-03							
524	4.11E-03							
525	4.20E-03							
526	4.27E-03							
527	4.33E-03							
528	4.42E-03							
529	4.52E-03							
530	4.61E-03							
531	4.69E-03							
532	4.76E-03							
533	4.84E-03							
534	4.92E-03							
535	4.99E-03							
536	5.08E-03							
537	5.14E-03							
538	5.20E-03							
539	5.29E-03							
540	5.36E-03							
541	5.45E-03							
542	5.52E-03							
543	5.60E-03							
544	5.68E-03							
545	5.77E-03							
546	5.86E-03							
547	5.96E-03							
548	6.04E-03							
549	6.10E-03							
550	6.16E-03							
551	6.24E-03							
552	6.30E-03							
553	6.37E-03							
554	6.44E-03							
555	6.54E-03							
556	6.61E-03							
557	6.71E-03							
558	6.80E-03							
559	6.90E-03							
560	6.99E-03							
561	7.07E-03							
562	7.17E-03							
563	7.25E-03							
564	7.33E-03							
565	7.41E-03							
566	7.48E-03							
567	7.51E-03							
568	7.50E-03							
569	7.46E-03							
570	0.007353843							
571	7.19E-03							
