OLIS-3D-ASCII	SySl1224	
375	2.12E-03	
376	2.60E-03	
377	3.02E-03	
378	3.37E-03	
379	3.66E-03	
380	3.90E-03	
381	4.10E-03	
382	4.24E-03	
383	4.42E-03	
384	4.44E-03	
385	4.41E-03	
386	4.42E-03	
387	4.52E-03	
388	4.59E-03	
389	4.64E-03	
390	4.75E-03	
391	4.88E-03	
392	4.97E-03	
393	5.18E-03	
394	5.33E-03	
395	5.47E-03	
396	5.56E-03	
397	5.75E-03	
398	5.89E-03	
399	6.06E-03	
400	6.23E-03	
401	6.45E-03	
402	6.66E-03	
403	6.87E-03	
404	7.08E-03	
405	7.32E-03	
406	7.56E-03	
407	7.80E-03	
408	8.07E-03	
409	8.39E-03	
410	8.68E-03	
411	8.93E-03	
412	9.21E-03	
413	9.49E-03	
414	9.68E-03	
415	9.91E-03	
416	1.01E-02	
417	1.03E-02	
418	1.05E-02	
419	0.010673005	
420	1.09E-02	
421	0.011005866	
422	0.011194717	
423	1.13E-02	
424	0.011545819	
425	1.17E-02	
426	1.19E-02	
427	0.012072511	
428	1.23E-02	
429	1.25E-02	
430	1.26E-02	
431	1.29E-02	
432	1.31E-02	
433	1.32E-02	
434	1.34E-02	
435	1.35E-02	
436	1.36E-02	
437	1.36E-02	
438	1.37E-02	
439	1.37E-02	
440	1.36E-02	
441	1.36E-02	
442	1.35E-02	
443	1.34E-02	
444	1.32E-02	
445	1.30E-02	
446	1.28E-02	
447	1.26E-02	
448	1.23E-02	
449	1.21E-02	
450	1.18E-02	
451	1.16E-02	
452	1.15E-02	
453	1.13E-02	
454	1.12E-02	
455	0.011058425	
456	1.09E-02	
457	1.08E-02	
458	0.010730905	
459	1.06E-02	
460	1.06E-02	
461	1.05E-02	
462	1.04E-02	
463	1.03E-02	
464	1.02E-02	
465	1.01E-02	
466	9.97E-03	
467	9.87E-03	
468	9.73E-03	
469	9.58E-03	
470	9.42E-03	
471	9.29E-03	
472	9.17E-03	
473	9.07E-03	
