OLIS-3D-ASCII	SySl1032	
375	1.40E-02	
376	1.44E-02	
377	1.47E-02	
378	1.51E-02	
379	1.54E-02	
380	1.56E-02	
381	1.58E-02	
382	0.015983086	
383	1.61E-02	
384	1.61E-02	
385	1.61E-02	
386	1.60E-02	
387	1.60E-02	
388	1.60E-02	
389	1.59E-02	
390	1.60E-02	
391	1.60E-02	
392	1.61E-02	
393	1.62E-02	
394	1.63E-02	
395	1.64E-02	
396	1.65E-02	
397	1.66E-02	
398	1.68E-02	
399	1.70E-02	
400	1.71E-02	
401	1.73E-02	
402	1.75E-02	
403	1.78E-02	
404	1.81E-02	
405	1.84E-02	
406	0.018735604	
407	1.91E-02	
408	1.95E-02	
409	0.019887486	
410	2.03E-02	
411	2.06E-02	
412	2.10E-02	
413	2.14E-02	
414	0.021671892	
415	2.20E-02	
416	2.22E-02	
417	2.23E-02	
418	2.24E-02	
419	2.26E-02	
420	2.27E-02	
421	2.28E-02	
422	2.28E-02	
423	2.29E-02	
424	2.30E-02	
425	2.31E-02	
426	2.33E-02	
427	2.35E-02	
428	2.37E-02	
429	2.39E-02	
430	2.41E-02	
431	2.44E-02	
432	2.47E-02	
433	2.50E-02	
434	2.52E-02	
435	2.54E-02	
436	2.54E-02	
437	2.55E-02	
438	2.55E-02	
439	2.53E-02	
440	2.50E-02	
441	2.47E-02	
442	2.42E-02	
443	0.023634773	
444	2.30E-02	
445	2.23E-02	
446	2.14E-02	
447	2.06E-02	
448	1.98E-02	
449	1.90E-02	
450	1.82E-02	
451	1.75E-02	
452	1.70E-02	
453	1.64E-02	
454	1.60E-02	
455	1.56E-02	
456	1.52E-02	
457	1.50E-02	
458	1.47E-02	
459	1.46E-02	
460	1.44E-02	
461	1.42E-02	
462	1.41E-02	
463	1.40E-02	
464	1.38E-02	
465	0.013691705	
466	1.35E-02	
467	1.33E-02	
468	1.32E-02	
469	1.30E-02	
470	1.28E-02	
471	1.26E-02	
472	1.25E-02	
473	1.23E-02	
474	1.21E-02	
475	1.20E-02	
476	1.19E-02	
477	1.18E-02	
478	1.17E-02	
479	1.16E-02	
480	1.16E-02	
