OLIS-3D-ASCII	SySl1111		
375	7.57E-03		
376	7.85E-03		
377	8.13E-03		
378	8.41E-03		
379	8.67E-03		
380	8.89E-03		
381	9.08E-03		
382	9.14E-03		
383	9.23E-03		
384	9.16E-03		
385	9.13E-03		
386	9.03E-03		
387	9.04E-03		
388	9.02E-03		
389	9.03E-03		
390	9.07E-03		
391	9.16E-03		
392	9.28E-03		
393	9.39E-03		
394	9.45E-03		
395	9.57E-03		
396	9.63E-03		
397	9.72E-03		
398	9.78E-03		
399	9.89E-03		
400	1.01E-02		
401	1.02E-02		
402	1.04E-02		
403	1.06E-02		
404	0.010822029		
405	1.11E-02		
406	1.13E-02		
407	1.16E-02		
408	1.19E-02		
409	1.21E-02		
410	1.24E-02		
411	1.26E-02		
412	1.29E-02		
413	1.31E-02		
414	1.33E-02		
415	1.35E-02		
416	1.37E-02		
417	1.39E-02		
418	1.41E-02		
419	1.42E-02		
420	1.43E-02		
421	1.45E-02		
422	1.45E-02		
423	1.46E-02		
424	1.47E-02		
425	1.48E-02		
426	1.50E-02		
427	1.51E-02		
428	1.53E-02		
429	0.015424569		
430	0.015602667		
431	1.58E-02		
432	1.59E-02		
433	1.61E-02		
434	1.61E-02		
435	1.62E-02		
436	1.63E-02		
437	1.63E-02		
438	1.62E-02		
439	1.61E-02		
440	1.60E-02		
441	1.58E-02		
442	1.56E-02		
443	1.54E-02		
444	1.51E-02		
445	1.47E-02		
446	1.44E-02		
447	1.40E-02		
448	1.36E-02		
449	1.33E-02		
450	1.30E-02		
451	1.27E-02		
452	1.24E-02		
453	1.22E-02		
454	1.20E-02		
455	1.18E-02		
456	1.17E-02		
457	1.15E-02		
458	1.14E-02		
459	1.12E-02		
460	1.11E-02		
461	1.10E-02		
462	1.09E-02		
463	1.08E-02		
464	1.06E-02		
465	1.05E-02		
466	1.03E-02		
467	1.02E-02		
468	9.96E-03		
469	9.77E-03		
470	9.58E-03		
471	9.40E-03		
472	9.24E-03		
473	9.08E-03		
474	8.92E-03		
475	8.77E-03		
476	8.67E-03		
477	8.54E-03		
478	8.43E-03		
479	8.35E-03		
480	8.30E-03		
481	8.27E-03		
482	8.25E-03		
483	8.26E-03		
484	8.27E-03		
485	8.29E-03		
486	8.31E-03		
487	8.34E-03		
488	8.39E-03		
489	8.43E-03		
490	8.47E-03		
491	8.52E-03		
492	8.55E-03		
493	8.57E-03		
494	8.59E-03		
495	8.57E-03		
496	8.53E-03		
497	8.48E-03		
498	8.39E-03		
499	8.27E-03		
500	8.13E-03		
501	7.97E-03		
502	7.81E-03		
503	7.63E-03		
504	0.007418071		
505	7.22E-03		
506	7.01E-03		
507	6.78E-03		
508	6.55E-03		
509	6.32E-03		
510	6.07E-03		
511	5.81E-03		
512	5.55E-03		
513	5.31E-03		
514	5.07E-03		
515	4.84E-03		
516	4.62E-03		
517	4.42E-03		
518	4.20E-03		
519	4.01E-03		
520	3.80E-03		
521	3.62E-03		
522	3.45E-03		
523	3.28E-03		
524	3.12E-03		
525	3.00E-03		
526	2.87E-03		
527	2.77E-03		
528	2.65E-03		
529	2.58E-03		
530	2.48E-03		
531	2.40E-03		
532	2.33E-03		
533	2.26E-03		
534	2.19E-03		
535	2.14E-03		
536	2.08E-03		
537	2.05E-03		
538	2.00E-03		
539	1.96E-03		
540	1.93E-03		
541	1.92E-03		
542	1.89E-03		
543	0.001879243		
544	1.88E-03		
545	1.87E-03		
546	1.89E-03		
547	1.91E-03		
548	1.91E-03		
549	1.93E-03		
550	1.94E-03		
551	1.97E-03		
552	2.00E-03		
553	2.02E-03		
554	2.04E-03		
555	2.06E-03		
