OLIS-3D-ASCII	SySl1310	
375	1.12E-03	
376	1.12E-03	
377	1.12E-03	
378	1.14E-03	
379	1.15E-03	
380	1.16E-03	
381	1.17E-03	
382	1.16E-03	
383	1.14E-03	
384	1.05E-03	
385	9.64E-04	
386	8.60E-04	
387	8.37E-04	
388	8.32E-04	
389	7.92E-04	
390	7.53E-04	
391	6.96E-04	
392	6.98E-04	
393	6.93E-04	
394	6.81E-04	
395	6.80E-04	
396	7.00E-04	
397	7.20E-04	
398	7.18E-04	
399	7.49E-04	
400	7.62E-04	
401	7.68E-04	
402	7.49E-04	
403	7.21E-04	
404	6.93E-04	
405	6.66E-04	
406	6.88E-04	
407	6.98E-04	
408	6.91E-04	
409	6.72E-04	
410	6.65E-04	
411	6.89E-04	
412	7.00E-04	
413	7.11E-04	
414	7.09E-04	
415	7.25E-04	
416	7.28E-04	
417	7.50E-04	
418	7.82E-04	
419	7.93E-04	
420	7.79E-04	
421	7.75E-04	
422	7.65E-04	
423	8.00E-04	
424	8.19E-04	
425	8.37E-04	
426	8.53E-04	
427	8.47E-04	
428	8.20E-04	
429	8.01E-04	
430	7.81E-04	
431	7.74E-04	
432	7.61E-04	
433	7.53E-04	
434	7.45E-04	
435	0.000771707	
436	7.73E-04	
437	7.98E-04	
438	7.87E-04	
439	7.64E-04	
440	7.34E-04	
441	7.28E-04	
442	7.07E-04	
443	6.99E-04	
444	6.88E-04	
445	6.68E-04	
446	6.43E-04	
447	6.19E-04	
448	5.90E-04	
449	5.71E-04	
450	5.30E-04	
451	5.14E-04	
452	4.95E-04	
453	5.03E-04	
454	4.93E-04	
455	4.89E-04	
456	4.68E-04	
457	4.62E-04	
458	4.57E-04	
459	4.53E-04	
460	4.37E-04	
461	4.17E-04	
462	4.09E-04	
463	4.12E-04	
464	4.02E-04	
465	4.03E-04	
466	3.98E-04	
467	3.85E-04	
468	3.84E-04	
469	3.89E-04	
470	3.94E-04	
471	3.94E-04	
472	3.75E-04	
473	3.79E-04	
474	3.72E-04	
475	3.59E-04	
476	3.44E-04	
477	3.41E-04	
478	3.46E-04	
479	3.48E-04	
480	3.55E-04	
481	3.55E-04	
482	3.53E-04	
483	3.53E-04	
484	3.54E-04	
485	3.62E-04	
486	3.46E-04	
487	3.52E-04	
488	3.63E-04	
489	3.74E-04	
490	3.96E-04	
491	4.14E-04	
492	4.23E-04	
493	4.37E-04	
494	4.51E-04	
495	4.55E-04	
496	4.61E-04	
497	4.72E-04	
498	4.74E-04	
499	4.89E-04	
500	5.00E-04	
501	5.10E-04	
502	5.28E-04	
503	5.29E-04	
504	5.24E-04	
505	5.35E-04	
506	5.35E-04	
507	5.32E-04	
508	5.34E-04	
509	5.53E-04	
510	5.57E-04	
511	5.58E-04	
512	5.69E-04	
513	5.78E-04	
514	5.78E-04	
515	5.83E-04	
516	5.89E-04	
517	5.99E-04	
518	5.91E-04	
519	5.92E-04	
520	5.98E-04	
521	6.12E-04	
522	6.19E-04	
523	6.39E-04	
524	6.63E-04	
525	6.80E-04	
526	6.96E-04	
527	7.23E-04	
528	7.34E-04	
529	7.44E-04	
530	7.48E-04	
531	7.45E-04	
532	7.49E-04	
533	7.61E-04	
534	7.74E-04	
535	8.04E-04	
536	8.09E-04	
537	8.17E-04	
538	8.36E-04	
539	8.51E-04	
540	8.56E-04	
541	8.66E-04	
542	8.65E-04	
543	8.67E-04	
544	8.72E-04	
545	8.83E-04	
546	9.06E-04	
547	9.23E-04	
548	9.34E-04	
549	9.50E-04	
550	9.60E-04	
551	9.59E-04	
552	9.48E-04	
553	9.57E-04	
554	9.64E-04	
555	9.80E-04	
556	9.91E-04	
557	0.001006018	
558	1.03E-03	
559	1.04E-03	
560	1.07E-03	
561	1.07E-03	
562	1.07E-03	
563	1.09E-03	
564	1.10E-03	
565	1.13E-03	
566	1.14E-03	
567	1.16E-03	
568	1.17E-03	
569	1.16E-03	
570	1.15E-03	
571	1.13E-03	
572	1.09E-03	
573	1.05E-03	
574	9.96E-04	
575	9.47E-04	
576	8.89E-04	
577	8.23E-04	
578	7.47E-04	
579	6.91E-04	
580	6.26E-04	
581	5.62E-04	
582	5.18E-04	
583	4.81E-04	
584	4.39E-04	
585	4.09E-04	
586	3.87E-04	
587	3.61E-04	
588	3.53E-04	
589	3.43E-04	
590	3.25E-04	
591	3.02E-04	
592	2.92E-04	
593	2.74E-04	
594	2.71E-04	
595	2.45E-04	
596	2.23E-04	
597	2.27E-04	
598	2.24E-04	
599	2.17E-04	
600	2.34E-04	
601	2.24E-04	
602	2.28E-04	
603	2.24E-04	
604	2.36E-04	
605	2.24E-04	
606	2.26E-04	
607	2.16E-04	
608	2.20E-04	
609	2.39E-04	
610	2.37E-04	
611	2.49E-04	
612	2.44E-04	
613	2.43E-04	
614	2.57E-04	
615	2.37E-04	
616	2.41E-04	
617	2.29E-04	
618	2.39E-04	
619	2.34E-04	
620	2.44E-04	
621	2.56E-04	
622	2.54E-04	
623	2.71E-04	
624	2.74E-04	
625	3.02E-04	
626	3.06E-04	
627	2.93E-04	
628	2.98E-04	
629	2.88E-04	
630	2.96E-04	
631	2.84E-04	
632	2.86E-04	
633	2.71E-04	
634	2.74E-04	
635	2.79E-04	
636	2.74E-04	
637	2.79E-04	
638	2.62E-04	
639	2.65E-04	
640	2.60E-04	
641	2.46E-04	
642	2.42E-04	
643	2.21E-04	
644	2.08E-04	
645	1.97E-04	
646	2.05E-04	
647	1.91E-04	
648	1.92E-04	
649	1.90E-04	
650	2.06E-04	
651	2.57E-04	
652	2.74E-04	
653	2.82E-04	
654	3.25E-04	
655	3.39E-04	
656	3.41E-04	
657	3.42E-04	
658	3.23E-04	
659	3.15E-04	
660	3.18E-04	
661	3.10E-04	
662	3.28E-04	
663	3.68E-04	
664	3.97E-04	
665	4.33E-04	
666	4.93E-04	
667	5.31E-04	
668	5.71E-04	
669	6.04E-04	
670	6.19E-04	
671	6.44E-04	
672	6.69E-04	
673	6.83E-04	
674	6.98E-04	
675	7.11E-04	
676	7.30E-04	
677	7.51E-04	
678	7.62E-04	
679	7.73E-04	
680	0.000773187	
681	7.79E-04	
682	7.50E-04	
683	7.18E-04	
684	6.91E-04	
685	6.26E-04	
686	5.97E-04	
687	5.74E-04	
688	5.60E-04	
689	5.13E-04	
690	4.90E-04	
691	5.06E-04	
692	5.27E-04	
693	5.35E-04	
694	5.21E-04	
695	4.12E-04	
696	3.74E-04	
697	3.20E-04	
698	3.38E-04	
699	2.83E-04	
700	2.01E-04	
701	1.46E-04	
702	1.37E-04	
703	1.43E-04	
704	4.01E-05	
705	-4.27E-05	
706	-7.56E-05	
707	-3.02E-05	
708	1.22E-04	
709	4.09E-04	
710	8.60E-04	
