OLIS-3D-ASCII	SySl1290							
375	3.62E-03							
376	3.73E-03							
377	3.86E-03							
378	3.99E-03							
379	4.13E-03							
380	4.25E-03							
381	4.35E-03							
382	4.43E-03							
383	4.44E-03							
384	4.46E-03							
385	4.36E-03							
386	4.37E-03							
387	4.46E-03							
388	4.49E-03							
389	4.50E-03							
390	4.53E-03							
391	4.59E-03							
392	4.59E-03							
393	4.60E-03							
394	4.62E-03							
395	4.64E-03							
396	4.69E-03							
397	4.70E-03							
398	4.75E-03							
399	4.87E-03							
400	4.96E-03							
401	5.08E-03							
402	5.17E-03							
403	5.27E-03							
404	5.40E-03							
405	5.56E-03							
406	5.72E-03							
407	5.81E-03							
408	5.96E-03							
409	0.006068968							
410	6.18E-03							
411	6.34E-03							
412	6.40E-03							
413	6.53E-03							
414	6.61E-03							
415	6.71E-03							
416	6.81E-03							
417	6.87E-03							
418	6.93E-03							
419	6.98E-03							
420	7.07E-03							
421	7.12E-03							
422	7.19E-03							
423	7.27E-03							
424	7.29E-03							
425	7.38E-03							
426	7.45E-03							
427	7.51E-03							
428	7.58E-03							
429	7.62E-03							
430	7.68E-03							
431	7.75E-03							
432	7.83E-03							
433	7.88E-03							
434	7.93E-03							
435	7.99E-03							
436	7.97E-03							
437	7.98E-03							
438	7.96E-03							
439	7.92E-03							
440	7.87E-03							
441	7.79E-03							
442	7.69E-03							
443	7.58E-03							
444	7.46E-03							
445	7.33E-03							
446	7.19E-03							
447	7.07E-03							
448	6.92E-03							
449	6.79E-03							
450	6.66E-03							
451	6.54E-03							
452	6.44E-03							
453	6.36E-03							
454	6.29E-03							
455	6.24E-03							
456	6.21E-03							
457	6.14E-03							
458	6.08E-03							
459	6.04E-03							
460	5.97E-03							
461	5.91E-03							
462	5.84E-03							
463	5.76E-03							
464	5.70E-03							
465	5.63E-03							
466	5.56E-03							
467	5.50E-03							
468	5.42E-03							
469	5.29E-03							
470	5.19E-03							
471	5.07E-03							
472	4.97E-03							
473	4.87E-03							
474	4.78E-03							
475	4.70E-03							
476	4.64E-03							
477	4.58E-03							
478	4.52E-03							
479	4.49E-03							
480	4.46E-03							
481	4.44E-03							
482	4.45E-03							
483	4.45E-03							
484	4.48E-03							
485	4.50E-03							
486	4.52E-03							
487	4.53E-03							
488	4.56E-03							
489	4.56E-03							
490	4.57E-03							
491	4.58E-03							
492	4.59E-03							
493	4.62E-03							
494	4.64E-03							
495	4.65E-03							
496	4.66E-03							
497	4.66E-03							
498	4.63E-03							
499	4.59E-03							
500	4.54E-03							
501	4.47E-03							
502	4.41E-03							
503	4.33E-03							
504	4.24E-03							
505	4.17E-03							
506	4.08E-03							
507	3.98E-03							
508	3.87E-03							
509	3.77E-03							
510	3.66E-03							
511	3.54E-03							
512	3.42E-03							
