OLIS-3D-ASCII	SySl1044					
375	6.89E-04					
376	7.62E-04					
377	8.22E-04					
378	8.71E-04					
379	9.09E-04					
380	9.37E-04					
381	9.57E-04					
382	9.67E-04					
383	9.56E-04					
384	9.65E-04					
385	9.70E-04					
386	9.80E-04					
387	9.53E-04					
388	1.06E-03					
389	1.10E-03					
390	1.18E-03					
391	1.21E-03					
392	1.26E-03					
393	1.30E-03					
394	1.30E-03					
395	1.26E-03					
396	1.25E-03					
397	1.27E-03					
398	1.30E-03					
399	1.31E-03					
400	1.36E-03					
401	1.38E-03					
402	1.43E-03					
403	1.49E-03					
404	1.52E-03					
405	1.59E-03					
406	1.65E-03					
407	1.70E-03					
408	1.76E-03					
409	1.83E-03					
410	1.86E-03					
411	1.89E-03					
412	1.93E-03					
413	1.97E-03					
414	1.99E-03					
415	2.02E-03					
416	2.03E-03					
417	2.07E-03					
418	2.11E-03					
419	2.15E-03					
420	2.17E-03					
421	2.21E-03					
422	2.22E-03					
423	2.25E-03					
424	2.28E-03					
425	2.28E-03					
426	2.31E-03					
427	2.32E-03					
428	2.34E-03					
429	2.34E-03					
430	2.35E-03					
431	2.37E-03					
432	2.38E-03					
433	2.40E-03					
434	2.43E-03					
435	2.44E-03					
436	2.49E-03					
437	2.52E-03					
438	2.56E-03					
439	2.55E-03					
440	2.53E-03					
441	2.47E-03					
442	2.40E-03					
443	2.33E-03					
444	2.25E-03					
445	2.17E-03					
446	2.11E-03					
447	2.03E-03					
448	1.97E-03					
449	1.92E-03					
450	1.88E-03					
451	1.80E-03					
452	1.76E-03					
453	1.70E-03					
454	1.65E-03					
455	1.61E-03					
456	1.58E-03					
457	1.53E-03					
458	1.50E-03					
459	1.48E-03					
460	1.47E-03					
461	1.47E-03					
462	1.45E-03					
463	1.43E-03					
464	1.45E-03					
465	1.43E-03					
466	1.41E-03					
467	1.39E-03					
468	1.37E-03					
469	1.34E-03					
470	1.32E-03					
471	1.31E-03					
472	1.30E-03					
473	1.27E-03					
474	1.25E-03					
475	1.23E-03					
476	1.21E-03					
477	1.20E-03					
478	1.18E-03					
479	1.16E-03					
480	1.16E-03					
481	1.17E-03					
482	1.18E-03					
483	1.19E-03					
484	1.20E-03					
485	1.22E-03					
486	1.23E-03					
487	1.25E-03					
488	1.28E-03					
489	1.31E-03					
490	1.33E-03					
491	1.35E-03					
492	1.37E-03					
493	1.39E-03					
494	1.41E-03					
495	1.42E-03					
496	1.43E-03					
497	1.45E-03					
498	1.46E-03					
499	1.48E-03					
500	1.50E-03					
501	1.51E-03					
502	1.50E-03					
503	1.50E-03					
504	1.49E-03					
505	1.49E-03					
506	1.49E-03					
507	1.48E-03					
508	1.48E-03					
509	1.47E-03					
510	1.49E-03					
511	1.50E-03					
512	1.53E-03					
513	1.53E-03					
514	1.55E-03					
515	1.58E-03					
516	1.59E-03					
517	1.62E-03					
518	1.64E-03					
519	1.65E-03					
520	1.66E-03					
521	1.67E-03					
522	1.70E-03					
523	1.74E-03					
524	1.76E-03					
525	1.77E-03					
526	1.79E-03					
527	1.82E-03					
528	1.84E-03					
529	1.87E-03					
530	1.89E-03					
531	1.92E-03					
532	1.95E-03					
533	2.00E-03					
534	2.04E-03					
535	2.09E-03					
536	2.12E-03					
537	2.16E-03					
538	2.18E-03					
539	2.20E-03					
540	2.23E-03					
541	2.25E-03					
542	2.28E-03					
543	2.31E-03					
544	2.35E-03					
545	0.002382751					
546	2.42E-03					
547	2.46E-03					
548	2.48E-03					
549	2.51E-03					
550	2.54E-03					
551	2.57E-03					
552	2.60E-03					
553	2.62E-03					
554	2.66E-03					
555	2.71E-03					
556	2.74E-03					
557	2.76E-03					
558	2.81E-03					
559	2.85E-03					
560	2.89E-03					
561	2.92E-03					
562	2.97E-03					
563	3.01E-03					
564	3.04E-03					
565	3.06E-03					
566	3.09E-03					
567	3.10E-03					
568	3.08E-03					
569	3.06E-03					
570	3.00E-03					
571	2.92E-03					
572	2.81E-03					
573	2.67E-03					
574	2.52E-03					
575	2.35E-03					
576	2.16E-03					
577	1.97E-03					
578	1.80E-03					
579	1.64E-03					
580	1.49E-03					
581	1.36E-03					
582	1.24E-03					
583	1.13E-03					
584	1.04E-03					
585	9.50E-04					
586	8.95E-04					
587	8.38E-04					
588	7.86E-04					
589	7.41E-04					
590	7.05E-04					
591	6.69E-04					
592	6.51E-04					
593	6.36E-04					
594	6.22E-04					
595	6.10E-04					
596	5.96E-04					
597	5.78E-04					
598	5.80E-04					
599	5.77E-04					
600	5.71E-04					
601	5.55E-04					
602	5.43E-04					
603	5.48E-04					
604	5.67E-04					
605	5.72E-04					
606	5.80E-04					
607	5.95E-04					
608	6.00E-04					
609	5.91E-04					
610	6.05E-04					
611	6.19E-04					
612	6.12E-04					
613	6.04E-04					
614	6.11E-04					
615	6.34E-04					
616	6.35E-04					
617	6.46E-04					
618	6.52E-04					
619	6.66E-04					
620	6.65E-04					
621	6.60E-04					
622	6.71E-04					
623	6.68E-04					
624	6.58E-04					
625	6.58E-04					
626	6.66E-04					
627	6.66E-04					
628	6.80E-04					
629	6.98E-04					
630	7.03E-04					
631	7.21E-04					
632	7.38E-04					
633	7.43E-04					
634	7.51E-04					
635	7.30E-04					
636	6.99E-04					
637	6.80E-04					
638	6.52E-04					
639	6.21E-04					
640	6.13E-04					
641	5.88E-04					
642	5.77E-04					
643	5.56E-04					
644	5.59E-04					
645	5.54E-04					
646	5.45E-04					
647	5.22E-04					
648	5.27E-04					
649	5.48E-04					
650	5.76E-04					
651	5.88E-04					
652	6.08E-04					
653	6.25E-04					
