OLIS-3D-ASCII	SySl1198			
676	8.17E-04			
677	8.47E-04			
678	8.89E-04			
679	9.11E-04			
680	9.15E-04			
681	9.22E-04			
682	9.25E-04			
683	8.86E-04			
684	8.82E-04			
685	8.49E-04			
686	8.13E-04			
687	7.48E-04			
688	7.21E-04			
689	6.84E-04			
690	6.26E-04			
691	5.47E-04			
692	4.86E-04			
693	4.42E-04			
694	4.27E-04			
695	4.35E-04			
696	4.41E-04			
697	4.51E-04			
698	4.16E-04			
699	4.43E-04			
700	4.48E-04			
701	4.61E-04			
702	5.16E-04			
703	5.10E-04			
704	4.60E-04			
705	4.31E-04			
706	3.81E-04			
707	3.03E-04			
708	1.94E-04			
709	4.78E-05			
710	-1.41E-04			
