OLIS-3D-ASCII	SySl1314	
375	3.10E-02	
376	3.17E-02	
377	0.032412386	
378	3.32E-02	
379	3.40E-02	
380	3.47E-02	
381	3.54E-02	
382	0.036051491	
383	3.65E-02	
384	3.68E-02	
385	3.71E-02	
386	3.72E-02	
387	3.74E-02	
388	3.75E-02	
389	3.77E-02	
390	0.038022278	
391	3.83E-02	
392	3.86E-02	
393	3.90E-02	
394	3.93E-02	
395	0.039484498	
396	3.98E-02	
397	4.02E-02	
398	4.05E-02	
399	4.09E-02	
400	4.13E-02	
401	4.18E-02	
402	4.24E-02	
403	4.31E-02	
404	4.38E-02	
405	4.45E-02	
406	4.53E-02	
407	4.61E-02	
408	4.69E-02	
409	4.77E-02	
410	4.87E-02	
411	4.95E-02	
412	5.04E-02	
413	5.13E-02	
414	5.20E-02	
415	5.29E-02	
416	5.36E-02	
417	5.43E-02	
418	5.50E-02	
419	5.55E-02	
420	5.59E-02	
421	5.63E-02	
422	5.66E-02	
423	5.70E-02	
424	5.73E-02	
425	0.057579833	
426	5.79E-02	
427	5.83E-02	
428	5.89E-02	
429	5.94E-02	
430	6.00E-02	
431	6.06E-02	
432	6.14E-02	
433	6.20E-02	
434	0.062558304	
435	6.31E-02	
436	6.33E-02	
437	0.063482459	
438	6.35E-02	
439	6.32E-02	
440	0.062855701	
441	6.21E-02	
442	6.11E-02	
443	6.00E-02	
444	5.87E-02	
445	0.057089396	
446	5.54E-02	
447	5.37E-02	
448	5.19E-02	
449	5.02E-02	
450	4.86E-02	
451	0.047197898	
452	4.59E-02	
453	4.47E-02	
454	4.37E-02	
455	4.28E-02	
456	4.22E-02	
457	4.15E-02	
458	4.10E-02	
459	4.05E-02	
460	4.01E-02	
461	0.039723484	
462	3.94E-02	
463	3.90E-02	
464	3.86E-02	
465	3.81E-02	
466	3.76E-02	
467	3.72E-02	
468	3.67E-02	
469	3.61E-02	
470	3.55E-02	
471	3.50E-02	
472	3.45E-02	
473	3.40E-02	
474	3.35E-02	
475	3.31E-02	
476	3.27E-02	
477	3.23E-02	
478	3.20E-02	
479	3.18E-02	
480	0.031707372	
481	3.17E-02	
482	3.17E-02	
483	3.19E-02	
484	3.21E-02	
485	3.23E-02	
486	3.26E-02	
487	3.29E-02	
488	3.33E-02	
489	3.36E-02	
490	3.40E-02	
491	0.034249837	
492	3.46E-02	
493	3.49E-02	
494	3.52E-02	
495	3.54E-02	
496	3.55E-02	
497	3.55E-02	
498	3.55E-02	
499	3.54E-02	
500	3.52E-02	
501	3.49E-02	
502	3.46E-02	
503	3.41E-02	
504	3.37E-02	
505	3.33E-02	
506	3.27E-02	
507	3.22E-02	
508	3.15E-02	
509	3.09E-02	
510	3.04E-02	
511	2.99E-02	
512	2.93E-02	
513	0.028751928	
514	2.82E-02	
515	0.027793275	
516	2.74E-02	
517	2.71E-02	
518	2.67E-02	
519	2.64E-02	
520	2.62E-02	
521	2.61E-02	
522	2.60E-02	
523	2.59E-02	
524	2.59E-02	
525	2.58E-02	
526	2.58E-02	
527	2.59E-02	
528	2.59E-02	
529	0.026048835	
530	2.61E-02	
531	2.63E-02	
532	0.026533004	
533	2.68E-02	
534	2.71E-02	
535	2.74E-02	
536	2.76E-02	
537	2.80E-02	
538	2.83E-02	
539	2.86E-02	
540	2.90E-02	
541	2.93E-02	
542	0.029692451	
543	3.01E-02	
544	3.05E-02	
545	3.09E-02	
546	3.13E-02	
547	3.17E-02	
548	3.21E-02	
549	3.25E-02	
550	3.29E-02	
551	3.33E-02	
552	3.37E-02	
553	3.40E-02	
554	3.44E-02	
