OLIS-3D-ASCII	SySl1140					
375	2.65E-03					
376	2.95E-03					
377	3.13E-03					
378	3.21E-03					
379	3.23E-03					
380	3.19E-03					
381	3.12E-03					
382	3.08E-03					
383	3.03E-03					
384	2.98E-03					
385	2.89E-03					
386	2.92E-03					
387	2.91E-03					
388	2.81E-03					
389	2.77E-03					
390	2.77E-03					
391	2.77E-03					
392	2.70E-03					
393	2.68E-03					
394	2.71E-03					
395	2.71E-03					
396	2.70E-03					
397	2.66E-03					
398	2.69E-03					
399	2.72E-03					
400	2.69E-03					
401	2.73E-03					
402	2.76E-03					
403	2.75E-03					
404	2.76E-03					
405	2.76E-03					
406	2.75E-03					
407	2.74E-03					
408	2.74E-03					
409	2.74E-03					
410	2.73E-03					
411	2.72E-03					
412	2.71E-03					
413	2.73E-03					
414	2.74E-03					
415	2.72E-03					
416	2.71E-03					
417	2.68E-03					
418	2.66E-03					
419	2.68E-03					
420	2.68E-03					
421	2.67E-03					
422	2.64E-03					
423	2.64E-03					
424	2.64E-03					
425	2.65E-03					
426	2.65E-03					
427	2.62E-03					
428	2.61E-03					
429	2.60E-03					
430	2.61E-03					
431	2.60E-03					
432	2.59E-03					
433	2.57E-03					
434	2.56E-03					
435	2.56E-03					
436	2.56E-03					
437	2.55E-03					
438	2.54E-03					
439	2.52E-03					
440	2.51E-03					
441	2.50E-03					
442	2.48E-03					
443	2.46E-03					
444	2.44E-03					
445	2.40E-03					
446	2.37E-03					
447	2.33E-03					
448	2.29E-03					
449	2.24E-03					
450	2.22E-03					
451	2.19E-03					
452	2.16E-03					
453	2.12E-03					
454	2.11E-03					
455	2.09E-03					
456	2.07E-03					
457	2.04E-03					
458	2.02E-03					
459	1.98E-03					
460	1.97E-03					
461	1.96E-03					
462	1.96E-03					
463	1.96E-03					
464	1.96E-03					
465	1.96E-03					
466	1.96E-03					
467	1.95E-03					
468	1.95E-03					
469	1.94E-03					
470	1.93E-03					
471	1.90E-03					
472	1.89E-03					
473	1.88E-03					
474	1.87E-03					
475	1.86E-03					
476	1.85E-03					
477	1.85E-03					
478	1.86E-03					
479	1.86E-03					
480	1.87E-03					
481	1.88E-03					
482	1.88E-03					
483	1.89E-03					
484	1.89E-03					
485	1.89E-03					
486	1.89E-03					
487	1.89E-03					
488	1.89E-03					
489	1.91E-03					
490	1.91E-03					
491	1.91E-03					
492	1.92E-03					
493	1.95E-03					
494	1.96E-03					
495	1.98E-03					
496	2.00E-03					
497	2.01E-03					
498	2.02E-03					
499	2.03E-03					
500	2.04E-03					
501	2.05E-03					
502	2.05E-03					
503	2.07E-03					
504	2.09E-03					
505	2.11E-03					
506	2.12E-03					
507	2.14E-03					
508	2.15E-03					
509	2.15E-03					
510	2.15E-03					
511	2.16E-03					
512	2.17E-03					
513	2.20E-03					
514	2.22E-03					
515	2.25E-03					
516	2.27E-03					
517	2.29E-03					
518	2.31E-03					
519	2.31E-03					
520	2.31E-03					
521	2.31E-03					
522	2.30E-03					
523	2.31E-03					
524	2.33E-03					
525	2.34E-03					
526	2.36E-03					
527	2.37E-03					
528	2.38E-03					
529	2.40E-03					
530	2.43E-03					
531	2.43E-03					
532	0.00243299					
533	2.43E-03					
534	2.43E-03					
535	2.44E-03					
536	2.45E-03					
537	2.45E-03					
538	2.46E-03					
539	2.48E-03					
540	2.48E-03					
541	2.49E-03					
542	2.49E-03					
543	2.50E-03					
544	2.50E-03					
545	2.50E-03					
546	2.49E-03					
547	2.51E-03					
548	2.50E-03					
549	2.51E-03					
550	2.51E-03					
551	2.52E-03					
552	2.54E-03					
553	2.55E-03					
554	2.55E-03					
555	2.57E-03					
556	2.58E-03					
557	2.57E-03					
558	2.58E-03					
559	2.60E-03					
560	2.60E-03					
561	0.002615645					
562	2.63E-03					
563	2.64E-03					
564	2.66E-03					
565	2.67E-03					
566	2.68E-03					
567	2.68E-03					
568	2.67E-03					
569	2.65E-03					
570	2.64E-03					
571	2.60E-03					
572	2.55E-03					
573	2.50E-03					
574	2.42E-03					
575	2.32E-03					
576	2.24E-03					
577	2.15E-03					
578	2.07E-03					
579	1.97E-03					
580	1.90E-03					
581	1.83E-03					
582	1.76E-03					
583	1.69E-03					
584	1.62E-03					
585	1.55E-03					
586	1.51E-03					
587	1.47E-03					
588	1.43E-03					
589	1.41E-03					
590	1.39E-03					
591	1.37E-03					
592	1.37E-03					
593	1.35E-03					
594	1.34E-03					
595	1.33E-03					
596	1.32E-03					
597	1.30E-03					
598	1.32E-03					
599	1.32E-03					
600	1.31E-03					
601	1.31E-03					
602	1.31E-03					
603	1.30E-03					
604	1.30E-03					
605	1.30E-03					
606	1.30E-03					
607	1.28E-03					
608	0.001275174					
609	1.29E-03					
610	1.30E-03					
611	1.29E-03					
612	1.29E-03					
613	1.29E-03					
614	1.30E-03					
615	1.28E-03					
616	1.30E-03					
617	1.30E-03					
618	1.28E-03					
619	1.28E-03					
620	1.29E-03					
621	1.31E-03					
622	1.31E-03					
623	1.29E-03					
624	1.29E-03					
625	1.29E-03					
626	1.30E-03					
627	1.29E-03					
628	1.28E-03					
629	1.29E-03					
630	1.27E-03					
631	1.27E-03					
632	1.28E-03					
633	1.30E-03					
634	1.30E-03					
635	1.30E-03					
636	1.30E-03					
637	1.31E-03					
638	1.32E-03					
639	1.30E-03					
640	1.28E-03					
641	1.28E-03					
642	1.26E-03					
643	1.25E-03					
644	1.26E-03					
645	1.27E-03					
646	1.27E-03					
647	1.28E-03					
648	1.29E-03					
649	1.31E-03					
650	1.32E-03					
651	1.32E-03					
652	1.32E-03					
653	1.32E-03					
654	1.31E-03					
655	1.31E-03					
656	1.33E-03					
657	1.33E-03					
658	1.36E-03					
659	1.39E-03					
660	1.42E-03					
661	1.45E-03					
662	1.50E-03					
663	1.51E-03					
664	1.55E-03					
665	1.56E-03					
666	1.56E-03					
667	0.001595635					
668	1.64E-03					
669	1.68E-03					
670	1.72E-03					
671	1.76E-03					
672	1.79E-03					
673	1.83E-03					
674	1.87E-03					
675	1.88E-03					
676	1.90E-03					
677	1.94E-03					
678	1.96E-03					
679	2.00E-03					
680	2.04E-03					
681	2.03E-03					
682	2.02E-03					
683	2.02E-03					
684	2.02E-03					
685	2.02E-03					
686	2.04E-03					
687	0.001999006					
688	2.00E-03					
689	2.00E-03					
690	2.01E-03					
691	2.04E-03					
692	2.02E-03					
693	1.99E-03					
694	2.00E-03					
695	2.00E-03					
696	2.03E-03					
697	2.03E-03					
698	2.02E-03					
699	1.94E-03					
700	1.97E-03					
701	2.05E-03					
702	2.17E-03					
703	2.29E-03					
704	2.28E-03					
705	2.39E-03					
706	2.52E-03					
707	2.67E-03					
708	2.83E-03					
709	3.00E-03					
710	3.17E-03					
