OLIS-3D-ASCII	SySl1219						
606	5.35E-03						
607	5.38E-03						
608	5.42E-03						
609	5.47E-03						
610	5.52E-03						
611	5.57E-03						
612	5.62E-03						
613	5.67E-03						
614	5.72E-03						
615	5.77E-03						
616	5.81E-03						
617	5.87E-03						
618	5.90E-03						
619	5.94E-03						
620	5.98E-03						
621	6.03E-03						
622	6.07E-03						
623	6.10E-03						
624	6.14E-03						
625	6.17E-03						
626	6.19E-03						
627	6.23E-03						
628	6.23E-03						
629	6.23E-03						
630	6.22E-03						
631	6.20E-03						
632	6.17E-03						
633	6.14E-03						
634	6.09E-03						
635	6.04E-03						
636	5.98E-03						
637	5.92E-03						
638	5.86E-03						
639	5.82E-03						
640	5.77E-03						
641	5.74E-03						
642	5.69E-03						
643	5.65E-03						
644	5.60E-03						
645	5.58E-03						
646	5.57E-03						
647	5.58E-03						
648	5.59E-03						
649	5.63E-03						
650	5.68E-03						
651	5.76E-03						
652	5.85E-03						
653	5.94E-03						
654	6.07E-03						
655	6.22E-03						
656	6.40E-03						
657	6.66E-03						
658	6.95E-03						
659	7.30E-03						
660	7.70E-03						
661	8.16E-03						
662	8.66E-03						
663	9.15E-03						
664	9.70E-03						
665	1.02E-02						
666	1.08E-02						
667	1.13E-02						
668	1.19E-02						
669	1.24E-02						
670	1.29E-02						
671	1.34E-02						
672	0.013910659						
673	1.45E-02						
674	1.50E-02						
675	1.54E-02						
676	0.015901555						
677	0.016371682						
678	1.68E-02						
679	1.72E-02						
680	1.75E-02						
681	1.76E-02						
682	1.75E-02						
683	0.017292094						
684	1.69E-02						
685	1.63E-02						
686	1.55E-02						
687	1.46E-02						
688	1.36E-02						
689	1.27E-02						
690	1.17E-02						
691	1.09E-02						
692	9.97E-03						
693	9.10E-03						
694	8.33E-03						
695	7.61E-03						
696	6.93E-03						
697	6.32E-03						
698	5.70E-03						
699	5.19E-03						
700	4.82E-03						
701	4.43E-03						
702	4.13E-03						
703	3.90E-03						
704	3.63E-03						
705	3.43E-03						
706	3.23E-03						
707	3.03E-03						
708	2.82E-03						
709	2.58E-03						
710	2.32E-03						
