OLIS-3D-ASCII	SySl1016	
375	6.25E-03	
376	6.30E-03	
377	6.33E-03	
378	6.34E-03	
379	6.35E-03	
380	6.35E-03	
381	6.35E-03	
382	6.40E-03	
383	6.46E-03	
384	6.50E-03	
385	6.55E-03	
386	6.58E-03	
387	6.50E-03	
388	6.52E-03	
389	6.51E-03	
390	6.46E-03	
391	6.38E-03	
392	6.26E-03	
393	6.24E-03	
394	6.25E-03	
395	6.34E-03	
396	6.35E-03	
397	6.40E-03	
398	6.46E-03	
399	6.56E-03	
400	6.64E-03	
401	6.73E-03	
402	6.78E-03	
403	6.90E-03	
404	6.96E-03	
405	7.12E-03	
406	7.25E-03	
407	7.51E-03	
408	7.65E-03	
409	7.80E-03	
410	7.92E-03	
411	8.08E-03	
412	8.20E-03	
413	8.31E-03	
414	0.008400486	
415	8.50E-03	
416	8.58E-03	
417	8.67E-03	
418	8.76E-03	
419	8.88E-03	
420	8.90E-03	
421	8.90E-03	
422	8.86E-03	
423	8.88E-03	
424	8.91E-03	
425	8.90E-03	
426	8.98E-03	
427	9.05E-03	
428	9.12E-03	
429	9.23E-03	
430	0.009339769	
431	9.42E-03	
432	9.51E-03	
433	9.64E-03	
434	9.71E-03	
435	9.79E-03	
436	9.81E-03	
437	9.79E-03	
438	9.81E-03	
439	9.75E-03	
440	9.68E-03	
441	9.58E-03	
442	9.41E-03	
443	9.22E-03	
444	9.02E-03	
445	8.82E-03	
446	8.55E-03	
447	8.26E-03	
448	7.96E-03	
449	7.68E-03	
450	7.41E-03	
451	7.16E-03	
452	6.95E-03	
453	6.75E-03	
454	6.56E-03	
455	6.40E-03	
456	0.006273887	
457	6.17E-03	
458	6.06E-03	
459	5.92E-03	
460	5.82E-03	
461	5.72E-03	
462	5.64E-03	
463	5.57E-03	
464	5.49E-03	
465	5.44E-03	
466	5.38E-03	
467	5.33E-03	
468	5.31E-03	
469	5.27E-03	
470	5.21E-03	
471	5.17E-03	
472	5.13E-03	
473	5.09E-03	
474	5.05E-03	
475	5.01E-03	
476	4.98E-03	
477	4.98E-03	
478	4.98E-03	
479	4.98E-03	
480	4.98E-03	
481	4.98E-03	
482	4.99E-03	
483	4.99E-03	
484	4.96E-03	
485	4.96E-03	
486	4.95E-03	
487	4.95E-03	
488	4.96E-03	
489	4.98E-03	
490	4.98E-03	
491	4.99E-03	
492	5.00E-03	
493	4.99E-03	
494	4.98E-03	
495	4.95E-03	
496	4.92E-03	
497	4.88E-03	
498	4.83E-03	
499	4.78E-03	
500	4.73E-03	
501	4.67E-03	
502	4.61E-03	
503	4.58E-03	
504	4.52E-03	
505	4.45E-03	
506	4.39E-03	
507	4.34E-03	
508	4.32E-03	
509	4.28E-03	
510	4.24E-03	
511	4.21E-03	
512	4.16E-03	
513	4.12E-03	
514	4.11E-03	
515	4.09E-03	
516	4.06E-03	
517	4.04E-03	
518	4.01E-03	
519	3.97E-03	
520	3.91E-03	
521	3.82E-03	
522	3.76E-03	
523	3.68E-03	
524	3.58E-03	
525	3.49E-03	
526	3.42E-03	
527	3.31E-03	
528	3.25E-03	
529	3.15E-03	
530	3.08E-03	
531	2.98E-03	
532	2.87E-03	
533	2.78E-03	
534	2.69E-03	
535	2.63E-03	
536	2.52E-03	
537	2.43E-03	
538	2.32E-03	
539	2.23E-03	
540	2.16E-03	
541	2.08E-03	
542	2.03E-03	
543	1.98E-03	
544	1.93E-03	
545	1.89E-03	
546	1.86E-03	
547	1.87E-03	
548	1.85E-03	
549	1.83E-03	
550	1.82E-03	
551	1.80E-03	
552	1.80E-03	
553	1.78E-03	
554	1.78E-03	
555	1.79E-03	
556	1.81E-03	
557	1.84E-03	
558	1.88E-03	
559	1.93E-03	
560	1.96E-03	
561	2.00E-03	
562	2.02E-03	
563	2.05E-03	
564	2.06E-03	
565	2.08E-03	
566	2.12E-03	
567	2.16E-03	
568	2.23E-03	
569	2.29E-03	
570	2.38E-03	
571	2.43E-03	
572	2.51E-03	
573	2.59E-03	
574	2.64E-03	
575	2.71E-03	
576	2.74E-03	
577	2.79E-03	
578	2.85E-03	
579	2.91E-03	
580	2.97E-03	
581	3.02E-03	
582	3.08E-03	
583	3.13E-03	
584	3.20E-03	
585	3.27E-03	
586	3.33E-03	
587	3.40E-03	
588	3.43E-03	
589	3.48E-03	
590	3.53E-03	
591	3.58E-03	
592	3.61E-03	
593	3.64E-03	
594	3.68E-03	
595	3.71E-03	
596	3.74E-03	
597	3.79E-03	
598	3.84E-03	
599	3.89E-03	
600	3.93E-03	
601	3.99E-03	
602	4.05E-03	
603	4.14E-03	
604	4.23E-03	
605	4.32E-03	
606	4.43E-03	
607	4.52E-03	
608	4.64E-03	
609	4.74E-03	
610	4.88E-03	
611	4.98E-03	
612	5.10E-03	
613	5.23E-03	
614	5.35E-03	
615	5.50E-03	
616	5.66E-03	
617	5.80E-03	
618	5.93E-03	
619	6.05E-03	
620	6.18E-03	
621	6.31E-03	
622	6.43E-03	
623	6.52E-03	
624	6.58E-03	
625	6.62E-03	
626	6.63E-03	
627	6.67E-03	
628	6.66E-03	
629	6.60E-03	
630	6.57E-03	
631	0.006541244	
632	6.50E-03	
633	6.48E-03	
634	6.42E-03	
635	6.38E-03	
636	6.29E-03	
637	6.21E-03	
638	6.14E-03	
639	6.08E-03	
640	5.96E-03	
641	5.83E-03	
642	5.73E-03	
643	5.61E-03	
644	5.49E-03	
645	5.39E-03	
646	5.26E-03	
647	5.18E-03	
648	5.07E-03	
649	5.04E-03	
650	5.00E-03	
651	4.98E-03	
652	4.92E-03	
653	4.88E-03	
654	4.86E-03	
655	4.84E-03	
656	4.85E-03	
657	4.89E-03	
658	4.93E-03	
659	5.03E-03	
660	5.12E-03	
661	5.27E-03	
662	5.45E-03	
663	5.66E-03	
664	5.84E-03	
665	6.06E-03	
666	6.31E-03	
667	6.53E-03	
668	6.75E-03	
669	7.02E-03	
670	7.27E-03	
671	7.52E-03	
672	7.73E-03	
673	7.98E-03	
674	8.19E-03	
675	8.41E-03	
676	8.61E-03	
677	8.77E-03	
678	8.90E-03	
679	8.98E-03	
680	9.06E-03	
681	9.09E-03	
682	9.05E-03	
683	8.90E-03	
684	8.65E-03	
685	8.34E-03	
686	7.89E-03	
687	7.43E-03	
688	6.99E-03	
689	6.44E-03	
690	5.90E-03	
691	5.43E-03	
692	5.02E-03	
693	4.59E-03	
694	4.22E-03	
695	3.87E-03	
696	3.62E-03	
697	3.33E-03	
698	3.02E-03	
699	2.76E-03	
700	2.62E-03	
701	2.41E-03	
702	2.32E-03	
703	2.19E-03	
704	2.03E-03	
705	1.94E-03	
706	1.88E-03	
707	1.87E-03	
708	1.89E-03	
709	1.97E-03	
710	2.11E-03	
