OLIS-3D-ASCII	SySl1035						
375	1.70E-03						
376	1.54E-03						
377	1.46E-03						
378	1.45E-03						
379	1.48E-03						
380	1.54E-03						
381	1.62E-03						
382	1.72E-03						
383	1.80E-03						
384	1.81E-03						
385	1.84E-03						
386	1.83E-03						
387	1.78E-03						
388	1.78E-03						
389	1.80E-03						
390	1.77E-03						
391	1.74E-03						
392	1.71E-03						
393	1.72E-03						
394	1.77E-03						
395	1.79E-03						
396	1.79E-03						
397	1.82E-03						
398	1.86E-03						
399	1.87E-03						
400	1.90E-03						
401	1.90E-03						
402	1.89E-03						
403	1.88E-03						
404	1.91E-03						
405	1.97E-03						
406	2.03E-03						
407	2.08E-03						
408	2.15E-03						
409	2.23E-03						
410	2.34E-03						
411	2.43E-03						
412	2.50E-03						
413	2.54E-03						
414	2.57E-03						
415	2.59E-03						
416	2.58E-03						
417	2.59E-03						
418	2.60E-03						
419	2.61E-03						
420	2.62E-03						
421	2.64E-03						
422	2.67E-03						
423	2.69E-03						
424	2.68E-03						
425	2.70E-03						
426	0.002701193						
427	2.71E-03						
428	2.70E-03						
429	2.72E-03						
430	2.73E-03						
431	2.76E-03						
432	2.78E-03						
433	2.82E-03						
434	2.85E-03						
435	2.88E-03						
436	2.91E-03						
437	2.94E-03						
438	2.95E-03						
439	2.93E-03						
440	2.90E-03						
441	2.86E-03						
442	2.79E-03						
443	2.73E-03						
444	2.63E-03						
445	2.54E-03						
446	2.46E-03						
447	2.37E-03						
448	2.28E-03						
449	2.20E-03						
450	0.002133668						
451	2.04E-03						
452	1.97E-03						
453	1.92E-03						
454	1.87E-03						
455	1.83E-03						
456	1.78E-03						
457	1.74E-03						
458	1.71E-03						
459	1.69E-03						
460	1.67E-03						
461	1.66E-03						
462	1.64E-03						
463	1.62E-03						
464	1.61E-03						
465	1.61E-03						
466	1.59E-03						
467	1.56E-03						
468	1.53E-03						
469	1.50E-03						
470	1.47E-03						
471	1.45E-03						
472	1.43E-03						
473	1.41E-03						
474	1.39E-03						
475	1.38E-03						
476	1.36E-03						
477	1.35E-03						
478	1.33E-03						
479	1.31E-03						
480	1.31E-03						
481	1.30E-03						
482	1.29E-03						
483	1.30E-03						
484	1.31E-03						
485	1.31E-03						
486	1.33E-03						
487	1.35E-03						
488	1.37E-03						
489	1.39E-03						
490	1.40E-03						
491	1.43E-03						
492	1.45E-03						
493	1.45E-03						
494	1.46E-03						
495	1.49E-03						
496	1.50E-03						
497	1.53E-03						
498	1.55E-03						
499	1.57E-03						
500	1.58E-03						
501	1.60E-03						
502	1.60E-03						
503	1.61E-03						
504	1.60E-03						
505	1.58E-03						
506	1.57E-03						
507	1.58E-03						
508	1.58E-03						
509	1.57E-03						
510	1.57E-03						
511	1.56E-03						
512	1.55E-03						
513	1.58E-03						
514	1.58E-03						
515	1.60E-03						
516	1.61E-03						
517	1.62E-03						
518	1.63E-03						
519	1.64E-03						
520	1.64E-03						
521	1.65E-03						
522	1.66E-03						
523	1.66E-03						
524	1.68E-03						
525	1.71E-03						
526	1.73E-03						
527	1.76E-03						
528	1.78E-03						
529	1.79E-03						
530	1.79E-03						
531	1.81E-03						
532	1.84E-03						
533	1.86E-03						
534	1.87E-03						
535	1.90E-03						
536	1.95E-03						
537	1.98E-03						
538	2.01E-03						
539	2.04E-03						
540	0.002059234						
541	2.07E-03						
542	2.09E-03						
543	2.12E-03						
544	2.16E-03						
545	2.17E-03						
546	2.20E-03						
547	2.26E-03						
548	2.30E-03						
549	2.33E-03						
550	2.35E-03						
551	2.39E-03						
552	2.42E-03						
553	2.45E-03						
554	2.48E-03						
555	2.50E-03						
556	2.53E-03						
557	2.55E-03						
558	2.58E-03						
559	2.62E-03						
560	2.64E-03						
561	2.66E-03						
562	2.69E-03						
563	2.72E-03						
564	2.74E-03						
565	2.77E-03						
566	2.81E-03						
567	2.83E-03						
568	2.85E-03						
569	2.84E-03						
570	2.83E-03						
571	2.78E-03						
572	2.71E-03						
573	2.62E-03						
574	2.50E-03						
575	2.35E-03						
576	2.19E-03						
577	2.04E-03						
578	1.88E-03						
579	1.71E-03						
580	1.57E-03						
581	1.43E-03						
582	1.34E-03						
583	1.24E-03						
584	1.17E-03						
585	1.10E-03						
586	1.05E-03						
587	1.00E-03						
588	9.49E-04						
589	9.20E-04						
590	8.79E-04						
591	8.54E-04						
592	8.42E-04						
593	8.27E-04						
594	8.24E-04						
595	7.89E-04						
596	7.65E-04						
597	7.47E-04						
598	7.39E-04						
599	7.32E-04						
600	7.26E-04						
601	7.43E-04						
602	7.63E-04						
603	7.79E-04						
604	7.97E-04						
605	8.17E-04						
606	8.30E-04						
607	8.20E-04						
608	8.25E-04						
609	8.43E-04						
610	8.43E-04						
611	8.58E-04						
612	8.59E-04						
613	8.74E-04						
614	8.82E-04						
615	8.97E-04						
616	9.15E-04						
617	9.31E-04						
618	9.37E-04						
619	9.41E-04						
620	9.38E-04						
621	9.45E-04						
622	9.46E-04						
623	9.53E-04						
624	9.50E-04						
625	9.57E-04						
626	9.65E-04						
627	9.86E-04						
628	9.90E-04						
629	9.94E-04						
630	1.00E-03						
631	9.97E-04						
632	9.75E-04						
633	9.71E-04						
634	9.69E-04						
635	9.64E-04						
636	9.54E-04						
637	9.28E-04						
638	9.18E-04						
639	9.03E-04						
640	8.87E-04						
