OLIS-3D-ASCII	SySl1143		
375	2.01E-03		
376	2.06E-03		
377	0.002100986		
378	2.12E-03		
379	2.13E-03		
380	2.14E-03		
381	2.13E-03		
382	2.11E-03		
383	2.10E-03		
384	2.11E-03		
385	2.07E-03		
386	2.08E-03		
387	2.10E-03		
388	2.12E-03		
389	2.17E-03		
390	2.17E-03		
391	2.20E-03		
392	2.16E-03		
393	2.18E-03		
394	2.21E-03		
395	2.23E-03		
396	2.23E-03		
397	2.20E-03		
398	2.18E-03		
399	2.20E-03		
400	2.27E-03		
401	2.29E-03		
402	2.28E-03		
403	2.33E-03		
404	2.34E-03		
405	2.39E-03		
406	2.47E-03		
407	2.55E-03		
408	2.62E-03		
409	2.66E-03		
410	2.68E-03		
411	2.74E-03		
412	2.79E-03		
413	2.83E-03		
414	2.88E-03		
415	2.91E-03		
416	2.92E-03		
417	2.92E-03		
418	2.95E-03		
419	2.98E-03		
420	2.97E-03		
421	2.99E-03		
422	3.00E-03		
423	3.04E-03		
424	3.06E-03		
425	3.08E-03		
426	3.08E-03		
427	3.08E-03		
428	3.08E-03		
429	3.08E-03		
430	3.12E-03		
431	3.15E-03		
432	3.16E-03		
433	3.21E-03		
434	3.25E-03		
435	3.29E-03		
436	3.32E-03		
437	3.33E-03		
438	3.35E-03		
439	3.33E-03		
440	3.29E-03		
441	3.25E-03		
442	3.20E-03		
443	3.12E-03		
444	3.02E-03		
445	2.95E-03		
446	2.85E-03		
447	2.77E-03		
448	2.67E-03		
449	2.59E-03		
450	2.53E-03		
451	2.47E-03		
452	2.41E-03		
453	2.36E-03		
454	2.31E-03		
455	2.26E-03		
456	2.22E-03		
457	2.19E-03		
458	2.17E-03		
459	2.14E-03		
460	2.12E-03		
461	2.10E-03		
462	2.08E-03		
463	2.09E-03		
464	2.07E-03		
465	2.05E-03		
466	2.03E-03		
467	2.00E-03		
468	1.97E-03		
469	0.001942344		
470	1.92E-03		
471	1.89E-03		
472	1.86E-03		
473	1.84E-03		
474	1.83E-03		
475	1.82E-03		
476	1.81E-03		
477	1.80E-03		
478	1.79E-03		
479	1.78E-03		
480	1.77E-03		
481	1.76E-03		
482	1.77E-03		
483	1.77E-03		
484	1.79E-03		
485	1.82E-03		
486	1.84E-03		
487	1.86E-03		
488	1.89E-03		
489	1.92E-03		
490	1.93E-03		
491	1.95E-03		
492	1.97E-03		
493	1.97E-03		
494	2.00E-03		
495	2.02E-03		
496	2.04E-03		
497	2.06E-03		
498	2.08E-03		
499	2.09E-03		
500	2.10E-03		
501	2.13E-03		
502	2.16E-03		
503	2.17E-03		
504	2.18E-03		
505	2.18E-03		
506	2.21E-03		
507	2.21E-03		
508	2.22E-03		
509	2.22E-03		
510	2.24E-03		
511	2.25E-03		
512	0.002236271		
513	2.22E-03		
514	2.24E-03		
515	2.23E-03		
516	2.24E-03		
517	2.26E-03		
518	2.29E-03		
519	2.30E-03		
520	2.34E-03		
521	2.38E-03		
522	2.43E-03		
523	2.46E-03		
524	2.46E-03		
525	2.48E-03		
526	2.51E-03		
527	2.51E-03		
528	2.54E-03		
529	2.56E-03		
530	2.58E-03		
531	2.60E-03		
532	2.63E-03		
533	2.66E-03		
534	2.68E-03		
535	2.71E-03		
536	2.75E-03		
537	2.79E-03		
538	2.81E-03		
539	2.83E-03		
540	2.87E-03		
541	2.90E-03		
542	2.95E-03		
543	2.99E-03		
544	3.04E-03		
545	3.08E-03		
546	3.12E-03		
547	3.15E-03		
548	3.18E-03		
549	3.20E-03		
550	3.20E-03		
551	3.22E-03		
552	3.25E-03		
553	3.28E-03		
554	3.32E-03		
555	3.35E-03		
556	3.37E-03		
557	3.40E-03		
558	3.44E-03		
559	3.47E-03		
560	3.50E-03		
561	3.52E-03		
562	3.55E-03		
563	3.59E-03		
564	3.64E-03		
565	3.68E-03		
566	3.72E-03		
567	3.74E-03		
568	3.73E-03		
569	3.71E-03		
570	3.67E-03		
571	3.59E-03		
572	3.49E-03		
573	3.34E-03		
574	3.19E-03		
575	3.01E-03		
576	2.82E-03		
577	2.64E-03		
578	2.45E-03		
579	2.27E-03		
580	2.08E-03		
581	1.90E-03		
582	1.74E-03		
583	1.59E-03		
584	1.46E-03		
585	1.34E-03		
586	1.25E-03		
587	1.16E-03		
588	1.09E-03		
589	1.03E-03		
590	9.95E-04		
591	9.63E-04		
592	9.25E-04		
593	9.04E-04		
594	8.87E-04		
595	8.79E-04		
596	8.67E-04		
597	8.58E-04		
598	8.52E-04		
599	8.37E-04		
600	8.35E-04		
601	8.20E-04		
602	8.32E-04		
603	8.15E-04		
604	8.02E-04		
605	8.09E-04		
606	8.04E-04		
607	8.10E-04		
608	8.11E-04		
609	8.10E-04		
610	8.17E-04		
611	8.15E-04		
612	8.22E-04		
613	8.41E-04		
614	8.62E-04		
615	8.70E-04		
616	8.80E-04		
617	8.88E-04		
618	9.00E-04		
619	9.26E-04		
620	9.35E-04		
621	9.35E-04		
622	9.32E-04		
623	9.25E-04		
624	9.28E-04		
625	9.38E-04		
626	9.39E-04		
627	9.29E-04		
628	9.13E-04		
629	9.12E-04		
630	9.23E-04		
631	9.08E-04		
632	9.04E-04		
633	8.94E-04		
634	8.85E-04		
635	8.81E-04		
636	8.77E-04		
637	8.74E-04		
638	8.65E-04		
639	8.53E-04		
640	8.58E-04		
641	8.53E-04		
642	8.41E-04		
643	8.15E-04		
644	8.06E-04		
645	7.88E-04		
646	7.83E-04		
647	7.75E-04		
648	7.78E-04		
649	7.89E-04		
650	8.10E-04		
