OLIS-3D-ASCII	SySl1031		
375	4.96E-02		
376	5.08E-02		
377	5.19E-02		
378	5.29E-02		
379	0.053774961		
380	5.46E-02		
381	5.54E-02		
382	5.62E-02		
383	0.057034599		
384	5.76E-02		
385	5.80E-02		
386	5.82E-02		
387	5.85E-02		
388	5.88E-02		
389	5.91E-02		
390	0.059515282		
391	5.98E-02		
392	6.02E-02		
393	6.07E-02		
394	6.14E-02		
395	6.21E-02		
396	6.26E-02		
397	6.33E-02		
398	6.39E-02		
399	6.49E-02		
400	6.58E-02		
401	6.68E-02		
402	0.068235497		
403	6.98E-02		
404	7.17E-02		
405	0.073563497		
406	7.55E-02		
407	7.75E-02		
408	7.94E-02		
409	8.14E-02		
410	8.34E-02		
411	8.52E-02		
412	8.68E-02		
413	8.82E-02		
414	8.98E-02		
415	9.13E-02		
416	9.26E-02		
417	9.38E-02		
418	9.49E-02		
419	9.59E-02		
420	9.68E-02		
421	9.79E-02		
422	9.86E-02		
423	9.94E-02		
424	0.10010537		
425	0.100817311		
426	0.101788395		
427	0.102713077		
428	0.103857258		
429	0.105149877		
430	0.106674145		
431	0.108286427		
432	0.110268989		
433	0.111894863		
434	0.113199806		
435	0.114587968		
436	0.115490616		
437	0.116095837		
438	0.116202778		
439	0.115759991		
440	0.1147616		
441	0.113204423		
442	0.11100245		
443	0.108376339		
444	0.105462085		
445	0.101737081		
446	0.097874035		
447	9.36E-02		
448	8.96E-02		
449	8.57E-02		
450	0.08198217		
451	7.87E-02		
452	0.07559246		
453	7.30E-02		
454	7.07E-02		
455	6.90E-02		
456	6.77E-02		
457	6.65E-02		
458	6.55E-02		
459	6.46E-02		
460	6.41E-02		
461	6.36E-02		
462	6.30E-02		
463	6.26E-02		
464	6.22E-02		
465	6.17E-02		
466	6.10E-02		
467	6.05E-02		
468	5.99E-02		
469	0.059271341		
470	5.86E-02		
471	5.79E-02		
472	0.057369263		
473	5.68E-02		
474	5.62E-02		
475	0.055865759		
476	5.55E-02		
477	5.52E-02		
478	5.49E-02		
479	5.49E-02		
480	5.49E-02		
481	5.52E-02		
482	5.56E-02		
483	5.62E-02		
484	5.69E-02		
485	5.76E-02		
486	5.85E-02		
487	5.94E-02		
488	6.04E-02		
489	6.13E-02		
490	6.23E-02		
491	6.30E-02		
492	6.40E-02		
493	6.48E-02		
494	6.55E-02		
495	0.066105766		
496	6.65E-02		
497	6.66E-02		
498	6.66E-02		
499	6.67E-02		
500	6.66E-02		
501	6.62E-02		
502	6.57E-02		
503	6.51E-02		
504	6.45E-02		
505	6.39E-02		
506	6.31E-02		
507	6.22E-02		
508	0.061182647		
509	6.02E-02		
510	5.94E-02		
511	5.88E-02		
512	5.78E-02		
513	0.056943088		
514	5.61E-02		
515	5.54E-02		
516	5.50E-02		
517	5.46E-02		
518	5.40E-02		
519	5.36E-02		
520	0.053477979		
521	5.36E-02		
522	5.37E-02		
523	5.39E-02		
524	5.39E-02		
525	5.41E-02		
526	5.43E-02		
527	5.46E-02		
528	5.49E-02		
529	5.53E-02		
530	5.56E-02		
531	5.60E-02		
532	0.056639976		
533	5.74E-02		
534	5.82E-02		
535	5.89E-02		
536	0.05962641		
537	6.05E-02		
538	6.13E-02		
539	6.21E-02		
540	6.33E-02		
541	6.43E-02		
542	6.55E-02		
543	6.66E-02		
544	6.77E-02		
545	6.89E-02		
546	6.98E-02		
547	7.07E-02		
548	7.17E-02		
549	7.26E-02		
550	7.35E-02		
551	7.44E-02		
552	7.54E-02		
553	0.076206895		
554	7.72E-02		
555	7.81E-02		
556	7.90E-02		
557	8.01E-02		
558	8.10E-02		
559	8.21E-02		
