OLIS-3D-ASCII	SySl1221				
375	-3.25E-03				
376	-3.16E-03				
377	-3.04E-03				
378	-2.90E-03				
379	-2.76E-03				
380	-2.61E-03				
381	-0.002473328				
382	-2.39E-03				
383	-2.30E-03				
384	-2.25E-03				
385	-2.33E-03				
386	-2.33E-03				
387	-2.31E-03				
388	-2.24E-03				
389	-2.15E-03				
390	-2.06E-03				
391	-1.96E-03				
392	-1.86E-03				
393	-1.72E-03				
394	-1.62E-03				
395	-1.55E-03				
396	-1.53E-03				
397	-1.56E-03				
398	-1.53E-03				
399	-1.51E-03				
400	-1.47E-03				
401	-1.42E-03				
402	-1.39E-03				
403	-1.32E-03				
404	-1.27E-03				
405	-1.21E-03				
406	-1.15E-03				
407	-1.14E-03				
408	-1.13E-03				
409	-1.09E-03				
410	-1.04E-03				
411	-1.05E-03				
412	-1.01E-03				
413	-9.91E-04				
414	-9.82E-04				
415	-9.45E-04				
416	-9.21E-04				
417	-8.96E-04				
418	-8.90E-04				
419	-8.77E-04				
420	-8.53E-04				
421	-8.40E-04				
422	-8.02E-04				
423	-7.98E-04				
424	-7.67E-04				
425	-7.42E-04				
426	-7.18E-04				
427	-6.83E-04				
428	-6.42E-04				
429	-6.30E-04				
430	-6.11E-04				
431	-5.85E-04				
432	-5.66E-04				
433	-5.76E-04				
434	-5.71E-04				
435	-5.83E-04				
436	-5.77E-04				
437	-5.66E-04				
438	-5.52E-04				
439	-5.43E-04				
440	-5.29E-04				
441	-5.13E-04				
442	-4.71E-04				
443	-4.49E-04				
444	-4.33E-04				
445	-4.39E-04				
446	-4.41E-04				
447	-4.40E-04				
448	-4.27E-04				
449	-4.16E-04				
450	-4.11E-04				
451	-4.15E-04				
452	-3.93E-04				
453	-3.73E-04				
454	-3.68E-04				
455	-3.70E-04				
456	-3.78E-04				
457	-3.92E-04				
458	-3.92E-04				
459	-3.96E-04				
460	-3.81E-04				
461	-3.78E-04				
462	-3.49E-04				
463	-3.19E-04				
464	-2.87E-04				
465	-2.77E-04				
466	-2.77E-04				
467	-2.65E-04				
468	-2.68E-04				
469	-2.65E-04				
470	-2.75E-04				
471	-2.75E-04				
472	-2.64E-04				
473	-2.55E-04				
474	-2.26E-04				
475	-2.13E-04				
476	-2.05E-04				
477	-1.98E-04				
478	-1.96E-04				
479	-2.00E-04				
480	-2.06E-04				
481	-1.96E-04				
482	-1.99E-04				
483	-1.86E-04				
484	-1.75E-04				
485	-1.60E-04				
486	-1.46E-04				
487	-1.33E-04				
488	-1.30E-04				
489	-1.30E-04				
490	-1.40E-04				
491	-1.54E-04				
492	-1.53E-04				
493	-1.51E-04				
494	-1.47E-04				
495	-1.39E-04				
496	-1.25E-04				
497	-1.14E-04				
498	-9.62E-05				
499	-8.86E-05				
500	-9.69E-05				
501	-1.02E-04				
502	-1.16E-04				
503	-1.16E-04				
504	-1.16E-04				
505	-1.11E-04				
506	-1.11E-04				
507	-1.13E-04				
508	-1.18E-04				
509	-1.10E-04				
510	-1.09E-04				
511	-1.13E-04				
512	-1.04E-04				
513	-1.00E-04				
514	-8.81E-05				
515	-7.07E-05				
516	-4.84E-05				
517	-3.71E-05				
518	-5.40E-05				
519	-4.51E-05				
520	-4.35E-05				
521	-3.41E-05				
522	-4.02E-05				
523	-4.02E-05				
524	-2.06E-05				
525	-1.24E-05				
526	7.76E-06				
527	1.28E-05				
528	1.93E-05				
529	1.03E-05				
530	1.10E-06				
531	1.53E-05				
532	7.45E-06				
533	1.16E-05				
534	1.29E-05				
535	1.25E-05				
536	3.13E-05				
537	4.52E-05				
538	5.00E-05				
539	4.78E-05				
540	4.54E-05				
541	3.82E-05				
542	2.88E-05				
543	2.19E-05				
544	2.60E-05				
545	2.38E-05				
546	3.49E-05				
547	3.03E-05				
548	2.42E-05				
549	2.91E-05				
550	2.51E-05				
551	3.18E-05				
552	4.27E-05				
553	4.55E-05				
554	5.88E-05				
555	6.33E-05				
556	8.52E-05				
557	8.38E-05				
558	9.16E-05				
559	8.03E-05				
560	7.61E-05				
561	8.11E-05				
562	8.28E-05				
563	9.33E-05				
564	1.00E-04				
565	1.05E-04				
566	1.09E-04				
567	1.12E-04				
568	1.26E-04				
569	1.18E-04				
570	1.09E-04				
571	9.84E-05				
572	9.30E-05				
573	7.52E-05				
574	6.31E-05				
575	3.94E-05				
576	2.60E-05				
577	1.92E-05				
578	1.81E-05				
579	2.36E-05				
580	3.25E-05				
581	3.74E-05				
582	4.03E-05				
583	3.44E-05				
584	3.09E-05				
585	2.71E-05				
586	2.17E-05				
587	1.06E-06				
588	-8.79E-06				
589	-2.20E-05				
590	-2.66E-05				
591	-3.03E-05				
592	-1.78E-05				
593	-1.09E-05				
594	-2.21E-05				
595	-2.69E-05				
596	-2.02E-05				
597	-7.08E-06				
598	-3.96E-06				
599	-1.71E-05				
600	-2.76E-05				
601	-3.30E-05				
602	-1.82E-05				
603	-8.97E-06				
604	-1.36E-06				
605	1.61E-06				
606	-3.59E-06				
607	-5.84E-06				
608	-1.17E-05				
609	-1.66E-05				
610	-1.79E-05				
611	-2.03E-05				
612	-1.51E-05				
613	-8.31E-06				
614	7.05E-07				
615	9.19E-06				
616	1.40E-05				
617	2.34E-05				
618	1.49E-05				
619	-6.00E-07				
620	-1.18E-05				
621	-1.96E-05				
622	-1.24E-05				
623	-7.19E-06				
624	5.07E-06				
625	1.54E-05				
626	2.09E-05				
627	5.18E-05				
628	4.97E-05				
629	5.35E-05				
630	5.98E-05				
631	4.70E-05				
632	4.12E-05				
633	3.35E-05				
634	2.64E-05				
635	1.85E-05				
636	1.71E-05				
637	2.24E-05				
638	1.77E-05				
639	2.88E-05				
640	3.31E-05				
641	4.90E-05				
642	4.93E-05				
643	3.28E-05				
644	2.10E-05				
645	1.66E-05				
646	2.08E-05				
647	1.37E-05				
648	1.46E-06				
649	-9.67E-07				
650	4.39E-06				
651	1.79E-05				
652	5.40E-05				
653	5.00E-05				
654	4.57E-05				
655	3.03E-05				
656	1.81E-05				
657	2.09E-05				
658	1.06E-05				
659	-2.26E-06				
660	-2.11E-09				
661	9.34E-06				
662	2.08E-05				
663	1.13E-05				
664	3.26E-05				
665	5.78E-05				
666	7.27E-05				
667	6.87E-05				
668	9.71E-05				
669	9.13E-05				
670	8.24E-05				
671	9.81E-05				
672	8.29E-05				
673	6.82E-05				
674	7.62E-05				
675	5.02E-05				
676	4.23E-05				
677	4.46E-05				
678	4.34E-05				
679	4.83E-05				
680	5.59E-05				
681	3.68E-05				
682	1.25E-05				
683	1.51E-05				
684	-7.61E-06				
685	3.66E-05				
686	5.94E-05				
687	5.56E-05				
688	6.46E-05				
689	6.11E-05				
690	8.05E-05				
691	8.99E-05				
692	1.11E-04				
693	8.01E-05				
694	1.08E-04				
695	1.19E-04				
696	9.48E-05				
