OLIS-3D-ASCII	SySl1108					
375	7.28E-03					
376	7.60E-03					
377	7.86E-03					
378	8.08E-03					
379	8.26E-03					
380	8.40E-03					
381	8.51E-03					
382	8.61E-03					
383	8.66E-03					
384	8.70E-03					
385	8.73E-03					
386	8.79E-03					
387	8.83E-03					
388	8.82E-03					
389	8.78E-03					
390	8.83E-03					
391	8.88E-03					
392	8.97E-03					
393	9.01E-03					
394	9.10E-03					
395	9.19E-03					
396	9.25E-03					
397	9.36E-03					
398	9.47E-03					
399	9.62E-03					
400	9.76E-03					
401	9.90E-03					
402	1.01E-02					
403	1.03E-02					
404	1.06E-02					
405	0.010840381					
406	1.11E-02					
407	1.14E-02					
408	1.17E-02					
409	1.20E-02					
410	1.22E-02					
411	1.24E-02					
412	1.27E-02					
413	0.012858793					
414	1.31E-02					
415	1.33E-02					
416	0.013550159					
417	1.37E-02					
418	0.013913156					
419	1.41E-02					
420	1.43E-02					
421	0.014383017					
422	1.45E-02					
423	1.46E-02					
424	1.47E-02					
425	1.48E-02					
426	1.50E-02					
427	1.51E-02					
428	1.53E-02					
429	1.54E-02					
430	1.56E-02					
431	0.015762283					
432	1.59E-02					
433	1.60E-02					
434	1.62E-02					
435	1.63E-02					
436	1.63E-02					
437	1.64E-02					
438	1.64E-02					
439	1.63E-02					
440	1.62E-02					
441	1.61E-02					
442	1.59E-02					
443	1.57E-02					
444	1.54E-02					
445	1.52E-02					
446	1.49E-02					
447	1.46E-02					
448	1.42E-02					
449	1.40E-02					
450	1.37E-02					
451	1.34E-02					
452	1.32E-02					
453	1.30E-02					
454	1.28E-02					
455	1.26E-02					
456	1.25E-02					
457	1.24E-02					
458	1.23E-02					
459	1.22E-02					
460	1.20E-02					
461	0.011940201					
462	1.18E-02					
463	1.17E-02					
464	1.16E-02					
465	1.14E-02					
466	1.13E-02					
467	0.011094573					
468	1.09E-02					
469	1.07E-02					
470	1.05E-02					
471	1.04E-02					
472	1.02E-02					
473	1.00E-02					
474	9.84E-03					
475	9.68E-03					
476	9.55E-03					
477	9.46E-03					
478	9.36E-03					
479	9.29E-03					
480	9.25E-03					
481	9.24E-03					
482	9.26E-03					
483	9.30E-03					
484	9.36E-03					
485	9.41E-03					
486	9.45E-03					
487	9.49E-03					
488	9.55E-03					
489	9.61E-03					
490	9.66E-03					
491	9.70E-03					
492	9.73E-03					
493	9.76E-03					
494	9.77E-03					
495	9.76E-03					
496	9.73E-03					
497	9.66E-03					
498	9.59E-03					
499	9.46E-03					
500	9.33E-03					
501	9.17E-03					
502	9.01E-03					
503	8.82E-03					
504	8.62E-03					
505	8.42E-03					
506	8.21E-03					
507	7.98E-03					
508	7.77E-03					
509	7.54E-03					
510	7.34E-03					
511	7.11E-03					
512	6.89E-03					
513	6.67E-03					
514	6.47E-03					
515	6.28E-03					
516	6.10E-03					
517	5.93E-03					
518	5.77E-03					
519	5.61E-03					
520	5.46E-03					
521	5.34E-03					
522	5.22E-03					
523	5.09E-03					
524	4.96E-03					
525	4.86E-03					
526	4.76E-03					
527	4.69E-03					
528	4.60E-03					
529	4.52E-03					
530	4.46E-03					
531	4.39E-03					
532	4.35E-03					
533	4.30E-03					
534	4.24E-03					
535	4.19E-03					
536	4.16E-03					
537	4.12E-03					
538	4.07E-03					
539	4.04E-03					
540	3.99E-03					
541	3.97E-03					
542	3.94E-03					
543	3.90E-03					
544	3.89E-03					
545	3.89E-03					
546	3.89E-03					
547	3.89E-03					
548	3.88E-03					
549	3.88E-03					
550	3.88E-03					
551	3.89E-03					
552	3.90E-03					
553	3.93E-03					
554	3.94E-03					
555	3.97E-03					
556	4.00E-03					
557	4.04E-03					
558	4.06E-03					
559	4.09E-03					
560	4.11E-03					
561	4.17E-03					
562	4.22E-03					
563	4.27E-03					
564	4.31E-03					
565	4.37E-03					
566	0.004397041					
567	4.42E-03					
568	4.42E-03					
569	4.41E-03					
570	4.36E-03					
571	4.29E-03					
572	4.20E-03					
573	4.09E-03					
574	3.96E-03					
575	3.79E-03					
