OLIS-3D-ASCII	SySl1306					
579	7.10E-04					
580	6.53E-04					
581	5.94E-04					
582	5.54E-04					
583	5.04E-04					
584	4.61E-04					
585	4.20E-04					
586	3.86E-04					
587	3.52E-04					
588	3.36E-04					
589	3.29E-04					
590	3.19E-04					
591	3.02E-04					
592	3.00E-04					
593	2.87E-04					
594	2.77E-04					
595	2.58E-04					
596	2.44E-04					
597	2.49E-04					
598	2.45E-04					
599	2.32E-04					
600	2.43E-04					
601	2.51E-04					
602	2.52E-04					
603	2.39E-04					
604	2.49E-04					
605	2.43E-04					
606	2.25E-04					
607	2.23E-04					
608	2.29E-04					
609	2.46E-04					
610	2.49E-04					
611	2.57E-04					
612	2.58E-04					
613	2.64E-04					
614	2.60E-04					
615	2.43E-04					
616	2.52E-04					
617	2.55E-04					
618	2.55E-04					
619	2.68E-04					
620	2.78E-04					
621	2.99E-04					
622	2.93E-04					
623	2.96E-04					
624	2.92E-04					
625	3.01E-04					
626	2.94E-04					
627	2.83E-04					
628	2.86E-04					
629	2.75E-04					
630	2.94E-04					
631	2.88E-04					
632	2.96E-04					
633	3.09E-04					
634	2.93E-04					
635	3.01E-04					
636	2.98E-04					
637	3.18E-04					
638	3.10E-04					
639	3.28E-04					
640	3.15E-04					
641	2.85E-04					
642	2.78E-04					
643	2.42E-04					
644	2.37E-04					
645	2.31E-04					
646	2.29E-04					
647	2.13E-04					
648	2.09E-04					
649	2.33E-04					
650	2.37E-04					
651	2.82E-04					
652	2.62E-04					
653	2.50E-04					
654	2.74E-04					
655	2.91E-04					
656	3.09E-04					
657	3.25E-04					
658	3.39E-04					
659	3.45E-04					
660	3.53E-04					
661	3.65E-04					
662	3.85E-04					
663	4.37E-04					
664	4.50E-04					
665	4.89E-04					
666	5.31E-04					
667	5.58E-04					
668	5.79E-04					
669	5.92E-04					
670	5.99E-04					
671	6.21E-04					
672	6.10E-04					
673	0.000637488					
674	6.77E-04					
675	6.88E-04					
676	7.36E-04					
677	7.51E-04					
678	7.68E-04					
679	7.54E-04					
680	7.42E-04					
681	7.52E-04					
682	7.58E-04					
683	7.45E-04					
684	6.93E-04					
685	6.53E-04					
686	6.16E-04					
687	5.70E-04					
688	5.92E-04					
689	5.31E-04					
690	5.00E-04					
691	4.50E-04					
692	5.05E-04					
693	5.34E-04					
694	5.58E-04					
695	4.92E-04					
696	4.47E-04					
697	3.73E-04					
698	3.22E-04					
699	2.75E-04					
700	2.73E-04					
701	1.79E-04					
702	1.69E-04					
703	1.91E-04					
704	2.63E-04					
705	2.88E-04					
706	2.98E-04					
707	2.89E-04					
708	2.52E-04					
709	1.83E-04					
710	7.40E-05					
