OLIS-3D-ASCII	SySl1027						
375	2.45E-03						
376	2.25E-03						
377	2.13E-03						
378	2.07E-03						
379	2.06E-03						
380	2.09E-03						
381	2.15E-03						
382	2.23E-03						
383	2.21E-03						
384	2.21E-03						
385	2.26E-03						
386	2.23E-03						
387	2.23E-03						
388	2.28E-03						
389	2.30E-03						
390	2.35E-03						
391	2.35E-03						
392	2.39E-03						
393	2.38E-03						
394	2.36E-03						
395	2.31E-03						
396	2.32E-03						
397	2.31E-03						
398	2.34E-03						
399	2.37E-03						
400	2.43E-03						
401	2.49E-03						
402	2.54E-03						
403	2.59E-03						
404	2.67E-03						
405	2.72E-03						
406	2.74E-03						
407	2.80E-03						
408	2.84E-03						
409	2.91E-03						
410	2.98E-03						
411	3.04E-03						
412	3.14E-03						
413	3.20E-03						
414	3.26E-03						
415	3.29E-03						
416	3.35E-03						
417	3.36E-03						
418	3.36E-03						
419	3.36E-03						
420	3.36E-03						
421	3.35E-03						
422	3.35E-03						
423	3.37E-03						
424	3.41E-03						
425	3.42E-03						
426	3.44E-03						
427	3.46E-03						
428	3.50E-03						
429	3.52E-03						
430	3.56E-03						
431	3.58E-03						
432	3.62E-03						
433	3.65E-03						
434	3.67E-03						
435	3.69E-03						
436	3.70E-03						
437	3.70E-03						
438	3.69E-03						
439	3.67E-03						
440	3.63E-03						
441	3.58E-03						
442	3.53E-03						
443	3.43E-03						
444	3.33E-03						
445	3.21E-03						
446	3.08E-03						
447	2.94E-03						
448	2.82E-03						
449	2.70E-03						
450	2.59E-03						
451	2.49E-03						
452	2.39E-03						
453	2.31E-03						
454	2.24E-03						
455	2.17E-03						
456	2.10E-03						
457	2.06E-03						
458	2.02E-03						
459	1.99E-03						
460	1.98E-03						
461	1.97E-03						
462	1.96E-03						
463	1.93E-03						
464	1.90E-03						
465	1.87E-03						
466	1.83E-03						
467	1.79E-03						
468	1.75E-03						
469	1.71E-03						
470	1.67E-03						
471	1.63E-03						
472	1.61E-03						
473	1.58E-03						
474	1.56E-03						
475	1.53E-03						
476	1.52E-03						
477	1.50E-03						
478	1.48E-03						
479	1.47E-03						
480	1.46E-03						
481	1.45E-03						
482	1.44E-03						
483	1.44E-03						
484	1.43E-03						
485	1.43E-03						
486	1.43E-03						
487	1.44E-03						
488	1.44E-03						
489	1.46E-03						
490	1.48E-03						
491	1.49E-03						
492	1.50E-03						
493	1.51E-03						
494	1.51E-03						
495	1.51E-03						
496	1.50E-03						
497	1.51E-03						
498	1.50E-03						
499	1.48E-03						
500	1.47E-03						
501	1.47E-03						
502	1.46E-03						
503	1.43E-03						
504	1.40E-03						
505	1.37E-03						
506	1.34E-03						
507	1.30E-03						
508	1.27E-03						
509	1.23E-03						
510	1.20E-03						
511	1.14E-03						
512	1.09E-03						
513	1.05E-03						
514	1.01E-03						
515	9.78E-04						
516	9.46E-04						
517	9.11E-04						
518	8.74E-04						
519	8.36E-04						
520	8.08E-04						
521	7.70E-04						
522	7.45E-04						
523	7.02E-04						
524	6.62E-04						
525	6.33E-04						
526	5.93E-04						
527	5.78E-04						
528	5.48E-04						
529	5.27E-04						
530	5.19E-04						
531	5.28E-04						
532	5.41E-04						
533	5.53E-04						
534	5.68E-04						
535	5.87E-04						
536	5.95E-04						
537	5.99E-04						
538	5.96E-04						
539	6.21E-04						
540	6.12E-04						
541	6.12E-04						
542	6.19E-04						
543	6.24E-04						
544	6.39E-04						
545	6.53E-04						
546	6.70E-04						
547	6.80E-04						
548	6.93E-04						
549	7.04E-04						
550	7.26E-04						
551	7.59E-04						
552	7.77E-04						
553	7.91E-04						
554	8.14E-04						
555	8.37E-04						
556	8.71E-04						
557	8.87E-04						
558	9.10E-04						
559	9.23E-04						
560	9.51E-04						
561	9.68E-04						
562	1.02E-03						
563	1.04E-03						
564	1.07E-03						
565	1.09E-03						
566	1.12E-03						
567	1.15E-03						
568	1.18E-03						
569	1.20E-03						
570	1.23E-03						
571	1.26E-03						
572	1.30E-03						
573	1.33E-03						
574	1.38E-03						
575	1.40E-03						
576	1.43E-03						
577	1.46E-03						
578	1.51E-03						
579	1.54E-03						
580	1.58E-03						
581	1.62E-03						
582	1.66E-03						
583	0.001699356						
584	1.74E-03						
585	1.77E-03						
586	1.80E-03						
587	1.80E-03						
588	1.83E-03						
589	1.85E-03						
590	1.87E-03						
591	1.89E-03						
592	1.92E-03						
593	1.95E-03						
594	1.97E-03						
595	2.02E-03						
596	2.07E-03						
597	2.11E-03						
598	2.13E-03						
599	2.17E-03						
600	2.23E-03						
601	2.27E-03						
602	2.31E-03						
603	2.34E-03						
604	2.39E-03						
605	2.46E-03						
606	2.51E-03						
607	2.58E-03						
608	2.64E-03						
609	2.70E-03						
610	2.75E-03						
611	2.83E-03						
612	2.89E-03						
613	2.94E-03						
614	3.00E-03						
615	3.06E-03						
616	3.12E-03						
617	3.17E-03						
618	3.22E-03						
619	3.25E-03						
620	3.29E-03						
621	3.32E-03						
622	3.35E-03						
623	3.37E-03						
624	3.37E-03						
625	3.39E-03						
626	3.40E-03						
627	3.39E-03						
628	3.39E-03						
629	3.37E-03						
630	3.36E-03						
631	3.33E-03						
632	3.32E-03						
633	3.29E-03						
634	3.27E-03						
635	3.25E-03						
636	3.23E-03						
637	3.22E-03						
638	3.18E-03						
639	3.13E-03						
640	3.08E-03						
641	3.00E-03						
642	2.91E-03						
643	2.83E-03						
644	2.74E-03						
645	2.61E-03						
646	2.50E-03						
647	2.37E-03						
648	2.25E-03						
649	2.13E-03						
650	2.01E-03						
651	1.92E-03						
652	1.85E-03						
653	1.78E-03						
654	1.72E-03						
655	1.70E-03						
656	1.69E-03						
657	1.67E-03						
658	1.66E-03						
659	1.68E-03						
660	1.71E-03						
661	1.75E-03						
662	1.81E-03						
663	1.91E-03						
664	1.97E-03						
665	2.06E-03						
666	2.13E-03						
667	2.24E-03						
668	2.34E-03						
669	2.45E-03						
670	2.55E-03						
671	2.64E-03						
672	2.73E-03						
673	2.82E-03						
674	2.91E-03						
675	2.98E-03						
676	3.04E-03						
677	3.13E-03						
678	3.18E-03						
679	3.24E-03						
680	3.25E-03						
681	3.25E-03						
682	3.18E-03						
683	3.08E-03						
684	2.97E-03						
685	2.83E-03						
686	2.66E-03						
687	2.46E-03						
688	2.26E-03						
689	2.10E-03						
690	1.93E-03						
691	1.74E-03						
692	1.53E-03						
693	1.37E-03						
694	1.20E-03						
695	1.03E-03						
696	9.53E-04						
697	8.91E-04						
698	7.93E-04						
699	7.11E-04						
700	6.14E-04						
701	5.42E-04						
702	5.30E-04						
703	4.51E-04						
704	4.05E-04						
705	3.58E-04						
706	2.95E-04						
707	2.07E-04						
708	8.42E-05						
709	-8.25E-05						
710	-3.02E-04						
