OLIS-3D-ASCII	SySl1031		
375	2.19E-02		
376	0.022239013		
377	2.26E-02		
378	2.30E-02		
379	2.33E-02		
380	2.37E-02		
381	2.40E-02		
382	2.41E-02		
383	0.024217133		
384	2.43E-02		
385	2.43E-02		
386	2.41E-02		
387	2.41E-02		
388	0.024111782		
389	2.41E-02		
390	0.024205365		
391	2.44E-02		
392	2.45E-02		
393	2.45E-02		
394	2.46E-02		
395	2.48E-02		
396	2.49E-02		
397	2.50E-02		
398	2.51E-02		
399	2.53E-02		
400	2.56E-02		
401	2.59E-02		
402	2.63E-02		
403	2.67E-02		
404	2.72E-02		
405	2.77E-02		
406	2.82E-02		
407	2.87E-02		
408	2.93E-02		
409	2.99E-02		
410	0.030405857		
411	3.09E-02		
412	3.14E-02		
413	3.19E-02		
414	0.032346399		
415	3.28E-02		
416	3.31E-02		
417	3.34E-02		
418	3.36E-02		
419	3.38E-02		
420	3.39E-02		
421	3.40E-02		
422	3.41E-02		
423	3.42E-02		
424	3.43E-02		
425	3.44E-02		
426	3.47E-02		
427	3.49E-02		
428	3.52E-02		
429	3.55E-02		
430	3.59E-02		
431	0.03633983		
432	3.67E-02		
433	0.037097497		
434	3.74E-02		
435	3.76E-02		
436	3.77E-02		
437	0.03773267		
438	3.76E-02		
439	3.73E-02		
440	3.69E-02		
441	3.63E-02		
442	3.56E-02		
443	3.48E-02		
444	3.39E-02		
445	3.28E-02		
446	0.031671515		
447	3.05E-02		
448	2.93E-02		
449	2.82E-02		
450	2.71E-02		
451	2.61E-02		
452	2.53E-02		
453	0.024556199		
454	0.023887867		
455	2.34E-02		
456	2.30E-02		
457	2.26E-02		
458	2.23E-02		
459	0.021995577		
460	2.17E-02		
461	2.15E-02		
462	2.13E-02		
463	2.11E-02		
464	2.09E-02		
465	2.07E-02		
466	2.04E-02		
467	2.01E-02		
468	1.99E-02		
469	1.96E-02		
470	1.93E-02		
471	1.90E-02		
472	1.88E-02		
473	1.85E-02		
474	1.82E-02		
475	1.80E-02		
476	1.78E-02		
477	1.76E-02		
478	1.75E-02		
479	1.74E-02		
480	1.74E-02		
481	1.74E-02		
482	1.75E-02		
483	1.76E-02		
484	1.77E-02		
485	1.78E-02		
486	1.80E-02		
487	1.81E-02		
488	1.83E-02		
489	1.86E-02		
490	1.87E-02		
491	1.89E-02		
492	1.91E-02		
493	1.93E-02		
494	0.019484372		
495	1.96E-02		
496	1.97E-02		
497	1.98E-02		
498	0.019817717		
499	1.98E-02		
500	1.97E-02		
501	1.97E-02		
502	1.95E-02		
503	1.94E-02		
504	1.93E-02		
505	1.91E-02		
506	1.89E-02		
507	1.88E-02		
508	1.86E-02		
509	1.83E-02		
510	1.81E-02		
511	1.79E-02		
512	1.76E-02		
513	1.74E-02		
514	1.73E-02		
515	1.71E-02		
516	1.70E-02		
517	1.69E-02		
518	1.68E-02		
519	1.68E-02		
520	1.67E-02		
521	1.67E-02		
522	1.67E-02		
523	0.016697344		
524	1.67E-02		
525	1.67E-02		
526	0.016784387		
527	1.69E-02		
528	1.70E-02		
529	1.71E-02		
530	0.017196158		
531	1.73E-02		
532	1.75E-02		
533	0.017701909		
534	1.79E-02		
535	1.81E-02		
536	1.83E-02		
537	1.85E-02		
538	1.87E-02		
539	1.89E-02		
540	1.92E-02		
541	1.94E-02		
542	1.96E-02		
543	0.019848031		
544	2.01E-02		
545	2.04E-02		
546	2.06E-02		
547	2.08E-02		
548	2.11E-02		
549	2.13E-02		
550	2.15E-02		
551	2.17E-02		
552	2.20E-02		
553	2.22E-02		
554	2.25E-02		
555	2.27E-02		
556	2.29E-02		
557	2.32E-02		
558	2.34E-02		
559	2.36E-02		
560	2.39E-02		
561	2.42E-02		
562	2.45E-02		
563	0.024759745		
564	2.51E-02		
565	2.53E-02		
566	2.55E-02		
567	2.57E-02		
568	2.57E-02		
569	2.55E-02		
570	2.52E-02		
571	2.47E-02		
572	0.024041285		
573	2.32E-02		
574	2.23E-02		
575	0.021240135		
576	2.01E-02		
577	1.90E-02		
578	1.79E-02		
579	1.68E-02		
580	0.015755037		
581	1.48E-02		
582	1.40E-02		
583	1.32E-02		
584	1.26E-02		
585	1.20E-02		
586	0.011541069		
587	1.11E-02		
588	0.010793738		
589	1.05E-02		
590	0.010250829		
591	1.01E-02		
592	9.90E-03		
593	9.80E-03		
594	9.69E-03		
595	9.61E-03		
596	9.55E-03		
597	9.49E-03		
598	9.45E-03		
599	9.41E-03		
600	9.39E-03		
601	9.39E-03		
602	9.40E-03		
603	9.43E-03		
604	9.49E-03		
605	9.58E-03		
606	9.67E-03		
607	9.77E-03		
608	9.88E-03		
609	9.97E-03		
610	1.01E-02		
611	1.02E-02		
612	0.010294386		
613	1.04E-02		
614	1.05E-02		
615	1.06E-02		
616	1.08E-02		
617	0.010873862		
618	1.10E-02		
619	0.011051006		
620	1.11E-02		
621	1.12E-02		
622	1.12E-02		
623	1.13E-02		
624	1.13E-02		
625	1.14E-02		
626	1.14E-02		
627	0.011346557		
628	1.13E-02		
629	0.011271115		
630	1.12E-02		
631	1.11E-02		
632	0.011041162		
633	0.010953444		
634	1.08E-02		
635	1.07E-02		
636	1.06E-02		
637	1.05E-02		
638	1.04E-02		
639	1.03E-02		
640	1.02E-02		
641	0.010055536		
642	9.96E-03		
643	9.86E-03		
644	9.82E-03		
645	9.77E-03		
646	9.74E-03		
647	9.78E-03		
648	9.82E-03		
649	9.90E-03		
650	1.00E-02		
651	1.01E-02		
652	1.03E-02		
653	1.05E-02		
654	0.010795971		
655	0.011118648		
656	1.15E-02		
657	1.20E-02		
658	1.26E-02		
659	1.32E-02		
660	1.39E-02		
661	1.47E-02		
662	1.56E-02		
663	1.65E-02		
664	1.75E-02		
665	1.84E-02		
666	1.94E-02		
667	2.04E-02		
668	2.14E-02		
669	2.22E-02		
670	2.29E-02		
671	2.37E-02		
672	2.45E-02		
673	2.53E-02		
674	2.60E-02		
675	2.67E-02		
676	2.73E-02		
677	2.79E-02		
678	2.84E-02		
679	2.88E-02		
680	2.90E-02		
681	2.88E-02		
682	2.84E-02		
683	2.78E-02		
684	2.70E-02		
685	2.60E-02		
686	2.48E-02		
687	2.33E-02		
688	2.19E-02		
689	2.05E-02		
690	1.90E-02		
691	1.76E-02		
692	1.62E-02		
693	1.48E-02		
694	1.35E-02		
695	1.22E-02		
696	1.11E-02		
697	1.00E-02		
698	9.05E-03		
699	8.24E-03		
700	7.56E-03		
701	6.87E-03		
702	6.28E-03		
703	5.70E-03		
704	5.22E-03		
705	4.71E-03		
706	4.25E-03		
707	3.88E-03		
708	3.59E-03		
709	3.42E-03		
710	3.37E-03		
