OLIS-3D-ASCII	SySl1109				
375	8.93E-03				
376	8.95E-03				
377	9.03E-03				
378	9.18E-03				
379	9.35E-03				
380	9.55E-03				
381	9.75E-03				
382	9.87E-03				
383	9.97E-03				
384	1.01E-02				
385	1.02E-02				
386	1.03E-02				
387	1.03E-02				
388	1.03E-02				
389	1.02E-02				
390	1.03E-02				
391	1.03E-02				
392	1.04E-02				
393	1.05E-02				
394	1.05E-02				
395	1.07E-02				
396	1.08E-02				
397	0.010924604				
398	1.11E-02				
399	1.12E-02				
400	1.13E-02				
401	0.011464788				
402	1.17E-02				
403	1.19E-02				
404	0.012214298				
405	1.25E-02				
406	1.28E-02				
407	1.31E-02				
408	1.34E-02				
409	1.37E-02				
410	1.40E-02				
411	0.014283074				
412	1.45E-02				
413	1.48E-02				
414	1.51E-02				
415	1.53E-02				
416	1.55E-02				
417	1.58E-02				
418	1.60E-02				
419	0.016116855				
420	1.63E-02				
421	1.64E-02				
422	1.65E-02				
423	1.66E-02				
424	1.67E-02				
425	1.69E-02				
426	1.70E-02				
427	1.72E-02				
428	1.73E-02				
429	0.017468018				
430	1.76E-02				
431	1.78E-02				
432	1.80E-02				
433	1.82E-02				
434	1.83E-02				
435	1.84E-02				
436	0.018501925				
437	1.86E-02				
438	1.85E-02				
439	1.85E-02				
440	0.01830693				
441	1.81E-02				
442	1.79E-02				
443	0.01761446				
444	1.73E-02				
445	1.69E-02				
446	1.65E-02				
447	1.61E-02				
448	0.01560571				
449	1.52E-02				
450	1.48E-02				
451	1.45E-02				
452	1.41E-02				
453	1.38E-02				
454	1.36E-02				
455	1.33E-02				
456	1.32E-02				
457	0.012989869				
458	1.28E-02				
459	1.27E-02				
460	1.25E-02				
461	1.25E-02				
462	1.23E-02				
463	1.22E-02				
464	1.20E-02				
465	1.19E-02				
466	1.17E-02				
467	1.15E-02				
468	1.13E-02				
469	1.11E-02				
470	1.09E-02				
471	1.08E-02				
472	1.06E-02				
473	1.04E-02				
474	1.03E-02				
475	1.01E-02				
476	9.94E-03				
477	9.82E-03				
478	9.73E-03				
479	9.66E-03				
480	9.61E-03				
481	9.59E-03				
482	9.61E-03				
483	9.62E-03				
484	9.66E-03				
485	9.70E-03				
486	9.74E-03				
487	9.78E-03				
488	9.83E-03				
489	9.89E-03				
490	9.96E-03				
491	1.00E-02				
492	1.00E-02				
493	1.01E-02				
494	1.01E-02				
495	1.01E-02				
