OLIS-3D-ASCII	SySl1162							
375	2.28E-03							
376	2.36E-03							
377	2.43E-03							
378	2.50E-03							
379	2.56E-03							
380	2.62E-03							
381	2.67E-03							
382	2.69E-03							
383	2.79E-03							
384	2.87E-03							
385	2.82E-03							
386	2.94E-03							
387	2.98E-03							
388	3.00E-03							
389	3.07E-03							
390	3.18E-03							
391	3.24E-03							
392	3.24E-03							
393	3.22E-03							
394	3.23E-03							
395	3.31E-03							
396	3.31E-03							
397	3.38E-03							
398	3.49E-03							
399	3.57E-03							
400	3.60E-03							
401	3.71E-03							
402	3.78E-03							
403	3.85E-03							
404	3.94E-03							
405	4.01E-03							
406	4.09E-03							
407	4.20E-03							
408	4.29E-03							
409	4.42E-03							
410	4.55E-03							
411	4.65E-03							
412	4.72E-03							
413	4.84E-03							
414	4.93E-03							
415	5.05E-03							
416	5.15E-03							
417	5.20E-03							
418	5.26E-03							
419	5.34E-03							
420	5.38E-03							
421	5.44E-03							
422	5.49E-03							
423	5.49E-03							
424	5.54E-03							
425	5.62E-03							
426	5.69E-03							
427	5.76E-03							
428	5.82E-03							
429	5.85E-03							
430	5.94E-03							
431	5.99E-03							
432	6.06E-03							
433	6.13E-03							
434	6.17E-03							
435	6.18E-03							
436	6.20E-03							
437	6.21E-03							
438	6.20E-03							
439	6.17E-03							
440	6.12E-03							
441	6.04E-03							
442	5.97E-03							
443	5.85E-03							
444	5.74E-03							
445	5.60E-03							
446	5.44E-03							
447	5.29E-03							
448	5.14E-03							
449	5.00E-03							
450	4.87E-03							
451	4.77E-03							
452	4.67E-03							
453	4.56E-03							
454	4.52E-03							
455	0.0044484							
456	4.40E-03							
457	4.34E-03							
458	4.29E-03							
459	4.25E-03							
460	4.20E-03							
461	4.16E-03							
462	4.12E-03							
463	4.08E-03							
464	4.02E-03							
465	3.97E-03							
466	3.94E-03							
467	3.87E-03							
468	3.81E-03							
469	3.74E-03							
470	3.67E-03							
471	3.62E-03							
472	3.55E-03							
473	3.50E-03							
474	3.44E-03							
475	3.39E-03							
476	3.35E-03							
477	3.31E-03							
478	3.28E-03							
479	3.26E-03							
480	3.25E-03							
481	3.24E-03							
482	3.23E-03							
483	3.25E-03							
484	3.27E-03							
485	3.29E-03							
486	3.31E-03							
487	3.35E-03							
488	3.39E-03							
489	3.42E-03							
490	3.46E-03							
491	3.49E-03							
492	3.53E-03							
493	3.56E-03							
494	3.57E-03							
495	3.61E-03							
496	3.64E-03							
497	3.66E-03							
498	3.68E-03							
499	3.69E-03							
500	3.69E-03							
501	3.67E-03							
502	3.66E-03							
503	3.62E-03							
504	3.58E-03							
505	3.54E-03							
506	3.47E-03							
507	3.43E-03							
508	3.40E-03							
509	3.35E-03							
510	3.31E-03							
511	3.27E-03							
512	3.25E-03							
513	3.21E-03							
514	3.21E-03							
515	3.17E-03							
516	3.16E-03							
517	0.003152656							
518	3.13E-03							
519	3.13E-03							
520	3.12E-03							
521	3.10E-03							
522	3.10E-03							
523	3.09E-03							
524	0.003080562							
525	3.06E-03							
526	3.09E-03							
527	3.10E-03							
528	3.12E-03							
529	3.15E-03							
530	3.17E-03							
531	3.20E-03							
532	3.23E-03							
533	3.27E-03							
534	3.31E-03							
535	3.34E-03							
536	3.36E-03							
537	3.40E-03							
538	3.45E-03							
539	3.50E-03							
540	3.53E-03							
541	3.55E-03							
542	3.58E-03							
543	3.63E-03							
544	3.67E-03							
545	3.70E-03							
546	3.74E-03							
547	3.80E-03							
548	3.86E-03							
549	3.91E-03							
550	3.97E-03							
551	4.02E-03							
552	4.06E-03							
553	4.10E-03							
554	4.16E-03							
555	4.20E-03							
556	4.24E-03							
557	4.27E-03							
558	4.33E-03							
559	4.39E-03							
560	4.45E-03							
561	4.51E-03							
562	4.55E-03							
563	4.60E-03							
564	4.64E-03							
565	4.68E-03							
566	4.71E-03							
567	4.73E-03							
568	4.74E-03							
569	4.72E-03							
570	4.69E-03							
571	4.60E-03							
572	4.49E-03							
573	4.34E-03							
574	4.15E-03							
575	3.94E-03							
576	3.71E-03							
577	3.46E-03							
578	3.20E-03							
579	2.98E-03							
580	2.74E-03							
581	2.54E-03							
582	2.35E-03							
583	2.19E-03							
584	2.04E-03							
585	1.92E-03							
586	1.81E-03							
587	1.74E-03							
588	1.66E-03							
589	1.59E-03							
590	1.53E-03							
591	1.49E-03							
592	1.44E-03							
593	1.42E-03							
594	1.40E-03							
595	1.39E-03							
596	1.37E-03							
597	1.36E-03							
598	1.36E-03							
599	1.36E-03							
600	1.33E-03							
601	1.31E-03							
602	1.30E-03							
603	1.30E-03							
604	1.29E-03							
605	1.30E-03							
606	1.30E-03							
607	1.31E-03							
608	1.32E-03							
609	1.34E-03							
610	1.34E-03							
611	1.35E-03							
612	1.36E-03							
613	1.39E-03							
614	1.40E-03							
615	1.43E-03							
616	1.43E-03							
617	1.44E-03							
618	1.45E-03							
619	1.46E-03							
620	1.48E-03							
621	1.47E-03							
622	1.48E-03							
623	1.50E-03							
624	1.51E-03							
625	1.53E-03							
626	1.54E-03							
627	1.56E-03							
628	1.56E-03							
629	1.57E-03							
630	1.56E-03							
631	1.56E-03							
632	1.55E-03							
633	1.54E-03							
634	1.52E-03							
635	1.51E-03							
636	1.49E-03							
637	1.46E-03							
638	1.46E-03							
639	1.45E-03							
640	1.44E-03							
641	1.44E-03							
642	1.43E-03							
643	1.45E-03							
644	1.46E-03							
645	1.45E-03							
646	1.46E-03							
647	1.47E-03							
648	1.47E-03							
649	1.46E-03							
650	1.47E-03							
651	1.48E-03							
652	1.48E-03							
653	1.51E-03							
654	1.55E-03							
655	1.62E-03							
656	1.67E-03							
657	1.73E-03							
658	1.83E-03							
659	1.93E-03							
660	2.04E-03							
661	2.18E-03							
662	2.32E-03							
663	2.46E-03							
664	2.61E-03							
665	0.002764407							
666	2.93E-03							
667	3.11E-03							
668	3.24E-03							
669	3.41E-03							
670	3.54E-03							
671	3.68E-03							
672	3.79E-03							
673	3.91E-03							
674	4.04E-03							
675	4.15E-03							
676	4.28E-03							
677	4.43E-03							
678	4.51E-03							
679	4.60E-03							
680	4.66E-03							
681	4.64E-03							
682	4.54E-03							
683	4.44E-03							
684	4.21E-03							
685	4.00E-03							
686	3.77E-03							
687	3.51E-03							
688	3.27E-03							
689	3.03E-03							
690	2.76E-03							
691	2.57E-03							
692	2.38E-03							
693	2.12E-03							
694	1.93E-03							
695	1.78E-03							
696	1.58E-03							
697	1.43E-03							
698	1.27E-03							
699	1.15E-03							
700	9.85E-04							
701	8.81E-04							
702	7.99E-04							
703	8.29E-04							
704	7.52E-04							
705	7.46E-04							
706	7.61E-04							
707	7.94E-04							
708	8.45E-04							
709	9.11E-04							
710	9.92E-04							
