OLIS-3D-ASCII	SySl1066							
375	-1.06E-03							
376	-8.30E-04							
377	-6.47E-04							
378	-5.03E-04							
379	-3.91E-04							
380	-3.06E-04							
381	-2.44E-04							
382	-2.54E-04							
383	-1.73E-04							
384	-1.05E-04							
385	-4.70E-05							
386	-2.52E-05							
387	1.55E-05							
388	3.85E-05							
389	9.33E-05							
390	1.86E-04							
391	2.72E-04							
392	3.61E-04							
393	3.53E-04							
394	4.14E-04							
395	5.09E-04							
396	5.87E-04							
397	6.03E-04							
398	6.28E-04							
399	6.80E-04							
400	7.33E-04							
401	8.14E-04							
402	8.88E-04							
403	9.52E-04							
404	1.00E-03							
405	1.06E-03							
406	1.15E-03							
407	1.24E-03							
408	1.31E-03							
409	1.38E-03							
410	1.45E-03							
411	1.52E-03							
412	1.60E-03							
413	1.67E-03							
414	1.72E-03							
415	1.78E-03							
416	1.81E-03							
417	1.86E-03							
418	1.91E-03							
419	1.92E-03							
420	1.96E-03							
421	1.99E-03							
422	2.01E-03							
423	2.01E-03							
424	2.04E-03							
425	2.07E-03							
426	2.09E-03							
427	2.13E-03							
428	2.17E-03							
429	2.24E-03							
430	2.29E-03							
431	2.32E-03							
432	2.38E-03							
433	2.43E-03							
434	2.49E-03							
435	2.54E-03							
436	2.57E-03							
437	2.59E-03							
438	2.61E-03							
439	2.61E-03							
440	2.58E-03							
441	2.53E-03							
442	2.47E-03							
443	2.38E-03							
444	2.30E-03							
445	2.21E-03							
446	2.10E-03							
447	2.00E-03							
448	1.88E-03							
449	1.79E-03							
450	1.72E-03							
451	1.64E-03							
452	1.56E-03							
453	1.50E-03							
454	1.46E-03							
455	1.41E-03							
456	1.38E-03							
457	1.35E-03							
458	1.32E-03							
459	1.30E-03							
460	1.28E-03							
461	1.27E-03							
462	1.26E-03							
463	1.25E-03							
464	1.25E-03							
465	1.26E-03							
466	1.25E-03							
467	1.25E-03							
468	1.23E-03							
469	1.21E-03							
470	1.19E-03							
471	1.17E-03							
472	1.14E-03							
473	1.13E-03							
474	1.12E-03							
475	1.12E-03							
476	1.11E-03							
477	1.11E-03							
478	1.12E-03							
479	1.12E-03							
480	1.13E-03							
481	1.14E-03							
482	1.15E-03							
483	0.001165993							
484	1.19E-03							
485	1.22E-03							
486	1.24E-03							
487	1.29E-03							
488	1.32E-03							
489	1.37E-03							
490	1.42E-03							
491	1.45E-03							
492	1.50E-03							
493	1.52E-03							
494	1.55E-03							
495	1.58E-03							
496	1.61E-03							
497	1.64E-03							
498	1.67E-03							
499	1.70E-03							
500	1.73E-03							
501	1.78E-03							
502	1.82E-03							
503	1.85E-03							
504	1.89E-03							
505	1.91E-03							
506	1.93E-03							
507	1.96E-03							
508	2.00E-03							
509	2.04E-03							
510	2.06E-03							
511	2.07E-03							
512	2.10E-03							
513	2.14E-03							
514	2.19E-03							
515	2.23E-03							
516	2.29E-03							
517	2.35E-03							
518	2.42E-03							
519	2.50E-03							
520	2.58E-03							
521	2.64E-03							
522	2.71E-03							
523	2.76E-03							
524	2.83E-03							
525	2.89E-03							
526	2.93E-03							
527	2.98E-03							
528	3.02E-03							
529	3.09E-03							
530	3.16E-03							
531	3.21E-03							
532	3.27E-03							
533	3.32E-03							
534	3.39E-03							
535	3.46E-03							
536	3.54E-03							
537	3.60E-03							
538	3.66E-03							
539	3.72E-03							
540	3.78E-03							
541	3.83E-03							
542	3.89E-03							
543	3.95E-03							
544	4.00E-03							
545	4.04E-03							
546	4.11E-03							
547	4.16E-03							
548	4.23E-03							
549	4.30E-03							
550	0.004344673							
551	4.40E-03							
552	4.45E-03							
553	4.50E-03							
554	4.57E-03							
555	4.64E-03							
556	4.71E-03							
557	4.75E-03							
558	4.82E-03							
559	4.87E-03							
560	4.94E-03							
561	5.01E-03							
562	5.06E-03							
563	5.11E-03							
564	5.17E-03							
565	5.22E-03							
566	5.26E-03							
567	5.30E-03							
568	5.31E-03							
569	5.26E-03							
570	5.20E-03							
571	5.09E-03							
572	4.96E-03							
573	4.76E-03							
574	4.53E-03							
575	4.26E-03							
576	3.97E-03							
577	3.67E-03							
578	3.37E-03							
579	3.08E-03							
580	0.002801438							
581	2.54E-03							
582	2.31E-03							
583	2.09E-03							
584	1.92E-03							
585	1.76E-03							
586	1.63E-03							
587	1.51E-03							
588	1.40E-03							
589	1.32E-03							
590	1.24E-03							
591	1.18E-03							
592	1.14E-03							
593	1.09E-03							
594	1.06E-03							
595	1.04E-03							
596	1.02E-03							
597	1.00E-03							
598	9.77E-04							
599	9.64E-04							
600	9.55E-04							
601	9.63E-04							
602	9.53E-04							
603	9.51E-04							
604	9.54E-04							
605	9.50E-04							
606	9.52E-04							
607	9.59E-04							
608	9.56E-04							
609	9.53E-04							
610	9.54E-04							
611	9.54E-04							
612	9.68E-04							
613	1.00E-03							
614	1.01E-03							
615	1.03E-03							
616	1.04E-03							
617	1.04E-03							
618	1.05E-03							
619	1.05E-03							
620	1.06E-03							
621	1.06E-03							
622	1.06E-03							
623	1.04E-03							
624	1.04E-03							
625	1.06E-03							
626	1.06E-03							
627	1.07E-03							
628	1.08E-03							
629	1.08E-03							
630	1.08E-03							
631	1.07E-03							
632	1.07E-03							
633	1.07E-03							
634	1.05E-03							
635	1.03E-03							
636	1.02E-03							
637	1.01E-03							
638	1.00E-03							
639	1.00E-03							
640	9.92E-04							
641	9.82E-04							
642	9.72E-04							
643	9.72E-04							
644	9.43E-04							
645	9.45E-04							
646	9.35E-04							
647	9.25E-04							
648	9.37E-04							
649	9.29E-04							
650	9.45E-04							
651	9.58E-04							
652	9.67E-04							
653	9.84E-04							
654	9.96E-04							
655	9.99E-04							
656	1.02E-03							
657	1.10E-03							
658	1.16E-03							
659	1.23E-03							
660	1.33E-03							
661	1.44E-03							
662	1.57E-03							
663	1.68E-03							
664	1.79E-03							
665	1.87E-03							
666	1.98E-03							
667	2.07E-03							
668	2.18E-03							
669	2.26E-03							
670	2.33E-03							
671	2.39E-03							
672	2.47E-03							
673	2.57E-03							
674	2.64E-03							
675	2.70E-03							
676	2.81E-03							
677	2.86E-03							
678	2.95E-03							
679	3.02E-03							
680	3.08E-03							
681	3.09E-03							
682	3.09E-03							
683	3.02E-03							
684	2.93E-03							
685	2.84E-03							
686	2.69E-03							
687	2.56E-03							
688	2.41E-03							
689	2.20E-03							
690	2.03E-03							
691	1.87E-03							
692	1.68E-03							
693	1.52E-03							
694	1.37E-03							
695	1.20E-03							
696	1.10E-03							
697	1.02E-03							
698	9.24E-04							
699	8.34E-04							
700	7.57E-04							
701	6.53E-04							
702	5.02E-04							
703	4.48E-04							
704	4.54E-04							
705	4.68E-04							
706	4.90E-04							
707	5.09E-04							
708	5.13E-04							
709	4.92E-04							
710	4.36E-04							
