OLIS-3D-ASCII	SySl1022			
375	1.01E-02			
376	1.06E-02			
377	1.10E-02			
378	1.13E-02			
379	1.16E-02			
380	1.18E-02			
381	1.19E-02			
382	1.20E-02			
383	1.22E-02			
384	0.012217999			
385	1.23E-02			
386	0.012386988			
387	0.012538077			
388	1.27E-02			
389	1.28E-02			
390	1.30E-02			
391	1.31E-02			
392	1.31E-02			
393	1.32E-02			
394	1.33E-02			
395	1.35E-02			
396	1.36E-02			
397	1.38E-02			
398	1.41E-02			
399	0.014341169			
400	1.47E-02			
401	1.50E-02			
402	1.53E-02			
403	1.56E-02			
404	1.60E-02			
405	1.64E-02			
406	1.68E-02			
407	0.017319667			
408	1.78E-02			
409	1.83E-02			
410	0.018852632			
411	1.94E-02			
412	1.99E-02			
413	0.020395272			
414	2.09E-02			
415	2.13E-02			
416	2.18E-02			
417	2.21E-02			
418	2.26E-02			
419	2.29E-02			
420	2.32E-02			
421	2.35E-02			
422	2.38E-02			
423	0.024062501			
424	0.024358311			
425	2.47E-02			
426	2.50E-02			
427	2.54E-02			
428	0.025860057			
429	2.62E-02			
430	2.67E-02			
431	2.71E-02			
432	2.75E-02			
433	2.79E-02			
434	2.83E-02			
435	2.86E-02			
436	2.89E-02			
437	2.92E-02			
438	2.94E-02			
439	2.95E-02			
440	2.95E-02			
441	2.94E-02			
442	0.029150983			
443	0.028810331			
444	2.84E-02			
445	2.79E-02			
446	2.74E-02			
447	2.69E-02			
448	2.63E-02			
449	2.58E-02			
450	2.53E-02			
451	2.48E-02			
452	2.43E-02			
453	2.39E-02			
454	2.35E-02			
455	2.33E-02			
456	2.30E-02			
457	2.27E-02			
458	2.25E-02			
459	2.23E-02			
460	2.21E-02			
461	2.20E-02			
462	2.18E-02			
463	2.16E-02			
464	2.15E-02			
465	2.13E-02			
466	0.021090446			
467	2.09E-02			
468	2.08E-02			
469	2.07E-02			
470	2.05E-02			
471	2.05E-02			
472	2.04E-02			
473	2.04E-02			
474	2.04E-02			
475	2.04E-02			
476	2.04E-02			
477	0.020463124			
478	2.05E-02			
479	2.06E-02			
480	2.07E-02			
481	2.08E-02			
482	2.09E-02			
483	2.10E-02			
484	2.11E-02			
485	2.11E-02			
486	2.12E-02			
487	2.12E-02			
488	2.12E-02			
489	2.11E-02			
490	2.10E-02			
491	0.020874083			
492	2.07E-02			
493	2.05E-02			
494	2.03E-02			
495	2.01E-02			
496	1.98E-02			
497	1.96E-02			
498	1.93E-02			
499	1.90E-02			
500	1.88E-02			
501	1.85E-02			
502	1.82E-02			
503	1.79E-02			
504	1.77E-02			
505	1.74E-02			
506	1.72E-02			
507	1.70E-02			
508	1.68E-02			
509	1.66E-02			
510	1.65E-02			
511	1.63E-02			
512	0.016209039			
513	1.61E-02			
514	1.60E-02			
515	1.59E-02			
516	1.58E-02			
517	1.57E-02			
518	1.56E-02			
519	1.54E-02			
520	1.52E-02			
521	1.50E-02			
522	1.48E-02			
523	1.45E-02			
524	1.42E-02			
525	0.013803885			
526	1.34E-02			
527	1.30E-02			
528	1.25E-02			
529	0.012052249			
530	1.16E-02			
531	1.10E-02			
532	1.05E-02			
533	0.010022299			
534	9.50E-03			
535	8.98E-03			
536	8.46E-03			
537	7.98E-03			
538	7.47E-03			
539	6.97E-03			
540	6.50E-03			
541	6.06E-03			
542	5.63E-03			
543	5.26E-03			
544	4.90E-03			
545	4.56E-03			
546	4.25E-03			
547	0.003965062			
548	3.71E-03			
549	3.46E-03			
550	3.22E-03			
551	3.02E-03			
552	2.80E-03			
553	2.63E-03			
554	2.48E-03			
555	2.35E-03			
556	2.21E-03			
557	2.10E-03			
558	2.01E-03			
559	1.92E-03			
560	1.85E-03			
561	1.79E-03			
562	1.75E-03			
563	1.70E-03			
564	1.64E-03			
565	1.61E-03			
566	1.60E-03			
567	1.58E-03			
568	1.56E-03			
569	1.56E-03			
570	1.55E-03			
571	1.55E-03			
572	1.57E-03			
573	1.59E-03			
574	1.61E-03			
575	1.61E-03			
576	1.64E-03			
577	1.67E-03			
578	1.72E-03			
579	1.75E-03			
580	1.77E-03			
581	1.80E-03			
582	1.83E-03			
583	1.84E-03			
584	1.86E-03			
585	1.87E-03			
586	1.88E-03			
587	1.89E-03			
588	1.91E-03			
589	1.91E-03			
590	1.94E-03			
591	1.95E-03			
592	1.94E-03			
593	1.95E-03			
594	1.94E-03			
595	1.92E-03			
596	1.91E-03			
597	1.90E-03			
598	1.90E-03			
599	1.90E-03			
600	1.91E-03			
601	1.92E-03			
602	1.95E-03			
603	1.99E-03			
604	2.02E-03			
605	2.06E-03			
606	2.10E-03			
607	2.15E-03			
608	2.22E-03			
609	2.28E-03			
610	2.37E-03			
611	2.43E-03			
612	2.53E-03			
613	2.62E-03			
614	2.71E-03			
615	2.81E-03			
616	2.90E-03			
617	2.99E-03			
618	3.09E-03			
619	3.17E-03			
620	3.24E-03			
621	3.30E-03			
622	3.36E-03			
623	3.39E-03			
624	3.44E-03			
625	3.46E-03			
626	3.49E-03			
627	3.52E-03			
628	3.53E-03			
629	3.57E-03			
630	3.58E-03			
631	3.57E-03			
632	3.56E-03			
633	3.53E-03			
634	3.49E-03			
635	3.45E-03			
636	3.41E-03			
637	3.37E-03			
638	3.33E-03			
639	3.27E-03			
640	3.23E-03			
641	3.22E-03			
642	3.18E-03			
643	3.15E-03			
644	3.14E-03			
645	3.13E-03			
646	3.12E-03			
647	3.15E-03			
648	3.19E-03			
649	3.27E-03			
650	3.33E-03			
651	3.44E-03			
652	3.60E-03			
653	3.78E-03			
654	3.98E-03			
655	4.23E-03			
656	4.52E-03			
657	4.87E-03			
658	5.30E-03			
659	5.80E-03			
660	6.34E-03			
661	6.98E-03			
662	7.65E-03			
663	8.41E-03			
664	9.19E-03			
665	9.98E-03			
666	1.08E-02			
667	1.16E-02			
668	1.24E-02			
669	1.32E-02			
670	1.39E-02			
671	1.46E-02			
672	1.53E-02			
673	1.59E-02			
674	1.65E-02			
675	1.70E-02			
