OLIS-3D-ASCII	SySl1326					
375	6.21E-03					
376	6.05E-03					
377	5.96E-03					
378	5.93E-03					
379	5.94E-03					
380	5.97E-03					
381	6.02E-03					
382	6.14E-03					
383	6.12E-03					
384	6.02E-03					
385	5.93E-03					
386	5.84E-03					
387	5.76E-03					
388	5.69E-03					
389	5.63E-03					
390	5.57E-03					
391	5.54E-03					
392	5.49E-03					
393	5.55E-03					
394	5.59E-03					
395	5.56E-03					
396	5.57E-03					
397	5.58E-03					
398	5.61E-03					
399	5.65E-03					
400	5.67E-03					
401	5.71E-03					
402	5.71E-03					
403	5.73E-03					
404	5.77E-03					
405	5.80E-03					
406	5.85E-03					
407	5.91E-03					
408	5.98E-03					
409	6.11E-03					
410	6.24E-03					
411	6.37E-03					
412	6.47E-03					
413	6.57E-03					
414	6.63E-03					
415	6.71E-03					
416	6.77E-03					
417	6.81E-03					
418	6.86E-03					
419	6.86E-03					
420	6.83E-03					
421	6.84E-03					
422	6.79E-03					
423	6.78E-03					
424	6.76E-03					
425	6.75E-03					
426	6.76E-03					
427	6.79E-03					
428	6.85E-03					
429	6.91E-03					
430	6.97E-03					
431	7.00E-03					
432	7.06E-03					
433	7.13E-03					
434	7.16E-03					
435	7.22E-03					
436	7.25E-03					
437	7.26E-03					
438	7.26E-03					
439	7.24E-03					
440	7.21E-03					
441	7.13E-03					
442	7.03E-03					
443	6.87E-03					
444	6.70E-03					
445	6.50E-03					
446	6.28E-03					
447	0.006069542					
448	5.82E-03					
449	5.58E-03					
450	5.36E-03					
451	5.16E-03					
452	4.98E-03					
453	4.80E-03					
454	4.62E-03					
455	4.46E-03					
456	4.33E-03					
457	4.22E-03					
458	4.12E-03					
459	4.04E-03					
460	3.95E-03					
461	3.90E-03					
462	3.86E-03					
463	3.80E-03					
464	3.78E-03					
465	3.73E-03					
466	3.68E-03					
467	3.63E-03					
468	3.60E-03					
469	3.56E-03					
470	3.51E-03					
471	3.45E-03					
472	3.41E-03					
473	3.39E-03					
474	3.35E-03					
475	3.31E-03					
476	3.30E-03					
477	3.27E-03					
478	3.24E-03					
479	3.22E-03					
480	3.21E-03					
481	3.21E-03					
482	3.19E-03					
483	3.19E-03					
484	3.19E-03					
485	3.18E-03					
486	3.17E-03					
487	3.17E-03					
488	3.18E-03					
489	3.20E-03					
490	3.20E-03					
491	3.20E-03					
492	3.22E-03					
493	3.24E-03					
494	3.25E-03					
495	3.26E-03					
496	3.26E-03					
497	3.25E-03					
498	3.24E-03					
499	3.23E-03					
500	3.22E-03					
501	3.21E-03					
502	3.18E-03					
503	3.15E-03					
504	3.11E-03					
505	3.07E-03					
506	3.03E-03					
507	2.99E-03					
508	2.95E-03					
509	2.92E-03					
510	2.89E-03					
511	2.86E-03					
512	2.82E-03					
513	2.80E-03					
514	2.77E-03					
515	2.72E-03					
516	2.68E-03					
517	2.63E-03					
518	2.59E-03					
519	2.55E-03					
520	2.52E-03					
521	2.48E-03					
522	2.44E-03					
523	2.41E-03					
524	2.38E-03					
525	2.34E-03					
526	2.29E-03					
527	2.26E-03					
528	2.20E-03					
529	2.15E-03					
530	2.11E-03					
531	2.08E-03					
532	2.04E-03					
533	2.01E-03					
534	1.97E-03					
535	1.95E-03					
536	1.91E-03					
537	1.88E-03					
538	1.87E-03					
539	1.86E-03					
540	1.83E-03					
541	1.82E-03					
542	1.80E-03					
543	1.81E-03					
544	1.81E-03					
545	1.83E-03					
546	1.82E-03					
547	1.82E-03					
548	1.84E-03					
549	1.85E-03					
550	1.87E-03					
551	1.87E-03					
552	1.89E-03					
553	1.92E-03					
554	1.96E-03					
555	2.01E-03					
556	2.06E-03					
557	2.11E-03					
558	2.16E-03					
559	2.22E-03					
560	2.27E-03					
561	2.32E-03					
562	2.37E-03					
563	2.41E-03					
564	2.45E-03					
565	2.50E-03					
566	2.56E-03					
567	2.62E-03					
568	2.69E-03					
569	2.78E-03					
570	2.86E-03					
571	2.93E-03					
572	3.00E-03					
573	3.09E-03					
574	3.14E-03					
575	3.20E-03					
576	3.25E-03					
577	3.31E-03					
578	3.36E-03					
579	3.43E-03					
580	3.49E-03					
581	3.56E-03					
582	3.62E-03					
583	3.67E-03					
584	3.70E-03					
585	3.75E-03					
586	3.80E-03					
587	3.86E-03					
588	3.90E-03					
589	3.96E-03					
590	4.01E-03					
591	4.06E-03					
592	4.11E-03					
593	4.16E-03					
